epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
33,0.6931,0.6715,"[ 2.48200211  4.67225283 -0.12834162  1.7611067   0.78203577  0.71876176
  1.03028856  2.31052472  2.3544601   3.24661903  2.77236044  4.44357874]",1.5815
34,0.6936,0.7103,"[ 2.48595438  4.66903165 -0.13175484  1.76500649  0.78573496  0.71487465
  1.03399768  2.30673913  2.35834883  3.25044962  2.7684657   4.43962548]",1.6014
35,0.6935,0.7025,"[ 2.48594088  4.66940395 -0.13157541  1.76497683  0.78562784  0.7149079
  1.03389547  2.30680899  2.35831642  3.25039759  2.76849613  4.4396387 ]",1.601
36,0.6934,0.7055,"[ 2.48592918  4.66973901 -0.13144602  1.76495109  0.7855337   0.71493671
  1.03380593  2.30686999  2.35828853  3.25035262  2.76852236  4.43965014]",1.6006
37,0.6932,0.7024,"[ 2.4879088   4.66825239 -0.13304048  1.76690644  0.78737677  0.71298675
  1.03565633  2.30497345  2.36023864  3.25227342  2.76656901  4.43767011]",1.6107
38,0.6937,0.6597,"[ 2.48588942  4.67073078 -0.1306964   1.76486399  0.78522789  0.71503417
  1.0335147   2.30707142  2.35819114  3.25019813  2.76861336  4.4396891 ]",1.5996
39,0.6937,0.7168,"[ 2.48591303  4.67058723 -0.13110906  1.7649123   0.78534911  0.71497974
  1.03363255  2.30697667  2.35824733  3.25027978  2.76856041  4.43966594]",1.5997
40,0.6931,0.7026,"[ 2.48391281  4.67282153 -0.12919846  1.76291072  0.78332088  0.71698239
  1.03160751  2.30899021  2.35624799  3.24827651  2.7705605   4.44166606]",1.5889
41,0.6937,0.6634,"[ 2.48783006  4.67034816 -0.13126808  1.76673256  0.78674959  0.71318133
  1.03506278  2.30538167  2.36004298  3.25196122  2.76675129  4.43774726]",1.6089
42,0.6936,0.6654,"[ 2.4878088   4.67088222 -0.13087132  1.7666861   0.78658595  0.71323349
  1.0349091   2.30548948  2.35999099  3.25187863  2.76680007  4.43776808]",1.6084
43,0.6937,0.6667,"[ 2.48778406  4.67147755 -0.13034865  1.76663203  0.78639742  0.71329404
  1.03473226  2.30561391  2.35992996  3.25178212  2.76685717  4.43779233]",1.6079
44,0.6936,0.71,"[ 2.48579755  4.67362137 -0.12845638  1.76465798  0.78443727  0.71526561
  1.03277332  2.30757353  2.35796109  3.24982293  2.76882802  4.43977903]",1.5972
45,0.6937,0.7116,"[ 2.48578353  4.67403245 -0.12825358  1.76462727  0.78432449  0.71530031
  1.0326688   2.30764687  2.35792763  3.24976892  2.76885972  4.43979273]",1.5968
46,0.6935,0.7051,"[ 2.48577431  4.67435721 -0.12816545  1.76460692  0.78424494  0.71532333
  1.0325957   2.30769727  2.35790608  3.24973335  2.76888024  4.43980172]",1.5964
47,0.6936,0.6759,"[ 2.48572289  4.675414   -0.1271433   1.76449642  0.78387911  0.71544834
  1.03225442  2.30794677  2.35778127  3.24953843  2.76899809  4.43985203]",1.5955
48,0.6933,0.7168,"[ 2.4817129   4.67974501 -0.12308     1.76047469  0.77979707  0.71947314
  1.02817964  2.31199999  2.35375848  3.24550117  2.77302002  4.44386175]",1.5744
49,0.6935,0.6778,"[ 2.47972741  4.68151056 -0.12151735  1.75850582  0.77789713  0.7214365
  1.02627315  2.3139286   2.35179474  3.24355848  2.7749852   4.44584759]",1.5643
50,0.6933,0.7135,"[ 2.48176714  4.67937099 -0.1239468   1.76058542  0.78008925  0.71934636
  1.02845792  2.31177526  2.35388484  3.24568893  2.77289887  4.44380872]",1.5748
51,0.6934,0.7162,"[ 2.47778757  4.68299031 -0.12045833  1.75662916  0.77623335  0.7232945
  1.02459213  2.3156728   2.34993453  3.2417682   2.77685076  4.44778884]",1.555
52,0.6935,0.7061,"[ 2.47979011  4.6810733  -0.12257351  1.75863439  0.77824418  0.72128765
  1.02660328  2.31366187  2.35194144  3.24377899  2.77484386  4.44578637]",1.5648
53,0.6934,0.6387,"[ 2.47978089  4.68144598 -0.1224896   1.75861424  0.77816438  0.72131091
  1.02653091  2.31371306  2.35192064  3.24374445  2.774864    4.44579532]",1.5644
54,0.6934,0.6702,"[ 2.47977754  4.68167757 -0.12254106  1.75860679  0.77812865  0.72131946
  1.02649938  2.3137343   2.35191409  3.24373271  2.7748705   4.44579854]",1.564
55,0.6933,0.7248,"[ 2.48173224  4.68020772 -0.12432553  1.76051616  0.77988562  0.71942339
  1.02826993  2.31191983  2.35381719  3.24558885  2.77296495  4.44384264]",1.5732
56,0.6937,0.6624,"[ 2.47572048  4.68622517 -0.11846408  1.75449344  0.77383749  0.72544831
  1.02222298  2.31796012  2.34779379  3.23955661  2.77898755  4.44985411]",1.5432
57,0.6931,0.6659,"[ 2.47769682  4.68504608 -0.12011241  1.75644234  0.77564602  0.72350868
  1.02404923  2.31608833  2.34973949  3.24146741  2.77704059  4.44787704]",1.5521
58,0.6936,0.6767,"[ 2.47769698  4.68498786 -0.12035523  1.75644369  0.77565792  0.72350689
  1.02405975  2.31608253  2.34974338  3.24147457  2.77703734  4.44787682]",1.552
