epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
32,0.6735,0.9579,"[2.53327219 4.6069106  0.08984953 1.98059442 1.00307744 0.49918679
 1.08933946 2.25219379 2.41197307 3.46645195 2.55289321 4.38620793
 1.36554839 5.43638199 0.09109616 4.2936151  2.54101636 3.59133967
 0.89070101 1.16374559 4.95023321]",11.6364
33,0.6772,0.9256,"[2.53027467 4.60990937 0.09284818 1.98359349 1.0060768  0.49618717
 1.08634182 2.25519308 2.40897375 3.46945015 2.54989384 4.38920102
 1.36853937 5.43338236 0.08809775 4.29661021 2.53801704 3.59433909
 0.88771557 1.16074743 4.94723355]",11.5426
34,0.6769,0.8922,"[2.52727722 4.61290805 0.09584679 1.98659251 1.00907614 0.49318757
 1.0833444  2.25819236 2.4059745  3.47244824 2.5468945  4.3921939
 1.3715266  5.43038275 0.08509965 4.29960466 2.53501776 3.59733847
 0.88472992 1.15774936 4.94423392]",11.4492
35,0.677,0.9192,"[2.52427959 4.61590677 0.09884549 1.98959155 1.01207552 0.49018797
 1.08034695 2.26119168 2.40297524 3.47544641 2.54389511 4.39518712
 1.37450795 5.42738311 0.08210173 4.30259892 2.53201846 3.60033789
 0.88174282 1.1547512  4.94123427]",11.3562
36,0.675,0.9428,"[2.52128186 4.61890548 0.10184422 1.9925906  1.01507491 0.48718836
 1.07734956 2.26419102 2.399976   3.47844458 2.54089571 4.39818048
 1.37746725 5.42438348 0.07910413 4.30559273 2.52901915 3.60333731
 0.87875485 1.15175302 4.93823462]",11.2636
37,0.6776,0.9048,"[2.51828427 4.62190405 0.10484287 1.99558956 1.01807426 0.4841888
 1.07435254 2.26719032 2.39697688 3.48144258 2.53789635 4.40117354
 1.37647132 5.42138387 0.07610739 4.30858513 2.52601991 3.60633668
 0.87576725 1.14875498 4.935235  ]",11.168
38,0.6808,0.8694,"[2.51528678 4.6249025  0.10784142 1.99858844 1.02107357 0.48118927
 1.07135589 2.27018959 2.39397786 3.48444046 2.53489702 4.40416669
 1.37350895 5.41838429 0.07311184 4.31157589 2.52302073 3.60933601
 0.87277991 1.14575703 4.9322354 ]",11.0712
39,0.6798,0.8989,"[2.5122893  4.62790088 0.11083995 2.00158728 1.02407287 0.47818977
 1.06835946 2.27318886 2.39097892 3.48743828 2.5318977  4.40716018
 1.37052996 5.41538472 0.07011786 4.31456502 2.52002157 3.61233532
 0.86979235 1.14275912 4.92923582]",10.9749
40,0.6808,0.8606,"[2.50929178 4.63089922 0.11383848 2.00458611 1.02707218 0.47519028
 1.06536321 2.27618813 2.38798004 3.4904361  2.52889838 4.41015407
 1.36754422 5.41238515 0.06712731 4.31755198 2.51702242 3.61533462
 0.8668043  1.13976118 4.92623625]",10.879
41,0.6841,0.8359,"[2.50629435 4.63389743 0.11683691 2.00758486 1.03007146 0.47219082
 1.06236743 2.27918738 2.3849813  3.4934338  2.52589908 4.41314806
 1.36455548 5.40938561 0.06415781 4.32053435 2.51402332 3.61833387
 0.86381647 1.13676333 4.9232367 ]",10.7838
42,0.6797,0.8717,"[2.5032969  4.63689557 0.11983533 2.01058358 1.03307073 0.46919139
 1.05937192 2.28218662 2.38198265 3.49643147 2.52289978 4.41614235
 1.36156476 5.40638607 0.0651357  4.3235113  2.51102425 3.62133311
 0.8608284  1.13376549 4.92023716]",10.6809
43,0.6842,0.84,"[2.50029949 4.63989357 0.12283367 2.01358225 1.03606998 0.46619199
 1.05637691 2.28518585 2.37898416 3.49942908 2.51990051 4.41913692
 1.35857334 5.40338655 0.06811541 4.32648289 2.50802521 3.62433231
 0.85784049 1.13076769 4.91723764]",10.5738
44,0.6821,0.8644,"[2.49730196 4.64289156 0.12583203 2.01658094 1.03906926 0.46319259
 1.05338206 2.28818511 2.37598572 3.50242678 2.51690121 4.42213203
 1.35558096 5.40038702 0.07110477 4.32945027 2.50502614 3.62733152
 0.854852   1.12776982 4.91423812]",10.4665
45,0.6836,0.8501,"[2.49430458 4.64588929 0.12883021 2.01957951 1.04206849 0.46019326
 1.05038818 2.29118431 2.37298757 3.50542432 2.51390197 4.42512713
 1.35258853 5.39738754 0.07409712 4.3324033  2.50202717 3.63033065
 0.85186429 1.12477209 4.91123864]",10.359
46,0.6847,0.8244,"[2.49130724 4.64888683 0.13182828 2.02257802 1.04506769 0.45719396
 1.04739505 2.29418349 2.36998965 3.5084218  2.51090275 4.42812241
 1.34959574 5.39438807 0.07709109 4.33533173 2.49902824 3.63332973
 0.84887675 1.1217744  4.90823919]",10.2515
47,0.6827,0.8469,"[2.48830975 4.65188437 0.13482641 2.02557657 1.04806692 0.45419466
 1.04440217 2.29718271 2.36699182 3.51141939 2.5079035  4.43111812
 1.34660217 5.3913886  0.08008631 4.33820696 2.49602927 3.63632884
 0.84588848 1.11877661 4.90523972]",10.1442
48,0.6849,0.8208,"[2.48531233 4.65488167 0.1378244  2.02857504 1.05106613 0.45119541
 1.04141043 2.3001819  2.36399433 3.51441689 2.50490428 4.43411388
 1.34360843 5.38838915 0.08308211 4.33904214 2.49303037 3.63932789
 0.84290056 1.11577888 4.90224029]",10.0521
49,0.6851,0.8394,"[2.48231477 4.65787899 0.14082245 2.03157357 1.05406537 0.44819615
 1.03841906 2.30318113 2.36099695 3.5174145  2.50190503 4.43710996
 1.34061407 5.38538968 0.08607853 4.33628195 2.49003142 3.64232697
 0.83991215 1.11278104 4.89924084]",9.9864
50,0.6866,0.8041,"[2.47931747 4.6608759  0.14382026 2.03457192 1.05706453 0.44519699
 1.03542997 2.30618028 2.35800021 3.52041185 2.49890585 4.44010577
 1.33761999 5.38239027 0.08907497 4.33338906 2.4870326  3.64532592
 0.83692521 1.10978337 4.89624146]",9.9215
51,0.6848,0.8272,"[2.4763201  4.66387276 0.14681808 2.03757028 1.0600637  0.44219783
 1.03244193 2.30917945 2.35500374 3.52340924 2.49590667 4.44310175
 1.3346255  5.37939086 0.09207175 4.33046234 2.48403377 3.64832488
 0.83393817 1.10678562 4.89324208]",9.8567
52,0.6864,0.8317,"[2.47332273 4.66686949 0.14981586 2.04056862 1.06306287 0.4391987
 1.02945555 2.31217861 2.35200772 3.5264066  2.49290748 4.44609781
 1.33163077 5.37639145 0.09506877 4.32751778 2.48103496 3.65132382
 0.83095133 1.10378784 4.89024271]",9.7919
53,0.6892,0.798,"[2.4703254  4.66986601 0.15281357 2.04356692 1.06606202 0.43619961
 1.02647198 2.31517776 2.3490124  3.52940391 2.48990831 4.4490939
 1.32863587 5.37339206 0.09806594 4.32456266 2.47803618 3.65432272
 0.8279649  1.10079007 4.88724336]",9.7271
54,0.687,0.8213,"[2.46732834 4.67286194 0.15581096 2.046565   1.06906108 0.43320066
 1.02349456 2.31817681 2.34601854 3.53240091 2.48690924 4.45208966
 1.32564131 5.37039275 0.101063   4.32160303 2.47503756 3.65732147
 0.82498019 1.09779249 4.8842441 ]",9.6623
55,0.6895,0.791,"[2.46433145 4.67585738 0.15880813 2.04956293 1.07206007 0.43020181
 1.02052607 2.3211758  2.34302657 3.53539772 2.48391022 4.45508527
 1.32264683 5.36739349 0.10406008 4.31863914 2.47203904 3.66032011
 0.8219966  1.09479502 4.8812449 ]",9.5974
56,0.6903,0.7597,"[2.4613348  4.67885211 0.16180497 2.05256066 1.07505897 0.42720311
 1.01757899 2.32417471 2.34003808 3.53839423 2.4809113  4.45808062
 1.31965257 5.36439431 0.10705709 4.31567277 2.46904068 3.6633186
 0.81901463 1.09179772 4.87824579]",9.5324
57,0.6876,0.7857,"[2.4583383  4.68184625 0.16480159 2.05555823 1.07805782 0.42420452
 1.01466792 2.32717355 2.33705423 3.54139054 2.47791244 4.46107581
 1.31665837 5.36139517 0.1100541  4.31270408 2.46604243 3.66631698
 0.81603374 1.08880051 4.87524674]",9.4673
58,0.6902,0.7602,"[2.4553415  4.68484056 0.16779843 2.05855598 1.08105675 0.42120585
 1.01275127 2.33017249 2.33407798 3.54438712 2.47491349 4.46407144
 1.31366348 5.35839598 0.11305147 4.30973004 2.46304406 3.66931546
 0.81305137 1.08580305 4.87224764]",9.3983
59,0.6897,0.78,"[2.45234497 4.68783396 0.17079488 2.06155348 1.08405558 0.41820737
 1.0138499  2.33317133 2.33113452 3.54738337 2.47191464 4.46706677
 1.31066889 5.35539687 0.11604872 4.30675566 2.46004587 3.67231377
 0.81007081 1.08280578 4.86924863]",9.3169
60,0.6896,0.7645,"[2.44934948 4.69082477 0.17379006 2.06455018 1.08705405 0.41520941
 1.01673723 2.33616981 2.33220426 3.55037849 2.46891615 4.4700609
 1.30767579 5.35239805 0.11904528 4.3037862  2.45704829 3.67531151
 0.80709666 1.07980926 4.86624995]",9.2156
61,0.6913,0.7529,"[2.44635337 4.69381674 0.17678585 2.06754737 1.09005275 0.41221119
 1.01966661 2.33916852 2.33513877 3.55337432 2.46591745 4.47305601
 1.30468167 5.34939907 0.12204241 4.30081328 2.45405037 3.67830958
 0.80411929 1.0768122  4.86325108]",9.1072
62,0.6913,0.7582,"[2.4433572  4.69680862 0.17978162 2.07054462 1.09305148 0.40921297
 1.02261452 2.34216726 2.33810316 3.55637026 2.46291874 4.47605137
 1.30168743 5.34640007 0.12503965 4.29784067 2.45105242 3.68130768
 0.80114202 1.07381505 4.86025221]",8.9974
63,0.6909,0.7677,"[2.44036162 4.69979887 0.18277657 2.07354148 1.09605003 0.40621506
 1.02556856 2.34516581 2.34107602 3.55936565 2.45992023 4.47904623
 1.29869405 5.34340124 0.12803656 4.29487242 2.4480548  3.68430548
 0.79816871 1.07081827 4.85725352]",8.8862
64,0.6918,0.7417,"[2.43736623 4.70278832 0.18577116 2.07653822 1.09904854 0.40321726
 1.02852873 2.34816431 2.34405448 3.56236091 2.45692179 4.48204108
 1.2957009  5.34040246 0.13103343 4.2919059  2.44505728 3.68730318
 0.79519703 1.06782155 4.85425488]",8.7739
65,0.6915,0.7597,"[2.43437235 4.70577351 0.18876365 2.07953391 1.10204656 0.40022026
 1.03148458 2.35116232 2.3470317  3.56535469 2.45392387 4.48503448
 1.29271001 5.3374041  0.13402936 4.28894974 2.44206063 3.69030009
 0.79223526 1.06482582 4.85125672]",8.6604
66,0.6917,0.7358,"[2.43137779 4.70875994 0.19175682 2.0825301  1.10504482 0.39722296
 1.03444914 2.35416057 2.35001437 3.56834921 2.45092573 4.4880288
 1.28971804 5.33440555 0.13702584 4.28598928 2.4390636  3.69329735
 0.78926977 1.06182954 4.84825836]",8.5459
67,0.6927,0.7188,"[2.42838601 4.7117379  0.19474592 2.08552436 1.1080422  0.39422715
 1.03740286 2.35715793 2.35299233 3.57134104 2.44792857 4.49102053
 1.28673019 5.33140778 0.14002065 4.28304725 2.43606816 3.69629316
 0.78632263 1.05883506 4.84526086]",8.4305
68,0.6919,0.7433,"[2.42539801 4.71470388 0.19772931 2.08851596 1.11103838 0.39123341
 1.04034204 2.36015408 2.35596378 3.57432921 2.44493275 4.49400877
 1.28374791 5.32841108 0.1430132  4.2801289  2.4330749  3.69928696
 0.78339969 1.05584299 4.84226456]",8.3141
69,0.6925,0.7238,"[2.42241108 4.71766448 0.2007104  2.09150684 1.11403424 0.38824039
 1.04328108 2.3631499  2.3589361  3.57731643 2.44193735 4.49699636
 1.28076714 5.3254147  0.14600526 4.27721646 2.43008231 3.70228017
 0.78048475 1.05285147 4.83926863]",8.197
70,0.6929,0.7066,"[2.41942421 4.72062257 0.20369062 2.0944977  1.11703012 0.38524755
 1.04622347 2.36614573 2.36191068 3.58030367 2.43894198 4.49998421
 1.27778639 5.32241835 0.14899745 4.27430319 2.42708981 3.7052733
 0.77757139 1.04985988 4.83627274]",8.0791
71,0.6923,0.7282,"[2.4184189  4.72164326 0.20469992 2.09550149 1.11803184 0.38424442
 1.04724145 2.36714747 2.36291919 3.58130873 2.43794    4.50098892
 1.27677844 5.32141679 0.15000057 4.27327544 2.42608659 3.70627625
 0.77653911 1.04885656 4.83527099]",8.0396
72,0.6931,0.7003,"[2.41543421 4.72458973 0.20767524 2.09849081 1.12102706 0.38125308
 1.0501804  2.37014261 2.36589295 3.58429395 2.43494549 4.50397525
 1.27380077 5.31842112 0.15299168 4.27037107 2.42309549 3.70926812
 0.77363941 1.04586616 4.83227585]",7.9208
73,0.6929,0.7159,"[2.41245871 4.72749912 0.21063397 2.10147364 1.12401938 0.37826728
 1.05308877 2.37313482 2.36885367 3.58727038 2.43195438 4.50695376
 1.27083647 5.31542814 0.15597761 4.2675155  2.42010994 3.71225492
 0.7707964  1.0428814  4.82928375]",7.8014
74,0.6932,0.7022,"[2.41146395 4.72848226 0.21162593 2.10247003 1.12501778 0.37727019
 1.05406734 2.37413319 2.36984488 3.5882653  2.43095622 4.50794912
 1.26984399 5.31442958 0.15697462 4.26654999 2.41911292 3.71325221
 0.76983226 1.04188467 4.82828538]",7.7615
75,0.6932,0.688,"[2.41046204 4.7294952  0.21263089 2.10347146 1.12601842 0.37626881
 1.05507118 2.37513383 2.37084679 3.58926707 2.42995542 4.5089506
 1.26884107 5.31342896 0.15797566 4.26554439 2.4181116  3.71425341
 0.76882237 1.04088356 4.82728468]",7.7216
76,0.6931,0.703,"[2.40946996 4.73046629 0.21361758 2.10446594 1.12701597 0.37527342
 1.05604149 2.37613135 2.3718346  3.59025943 2.42895827 4.50994376
 1.26785248 5.31243121 0.15897119 4.26459206 2.41711625 3.71524918
 0.7678747  1.03988844 4.82628721]",7.6816
77,0.6931,0.7076,"[2.40847263 4.73145905 0.21461382 2.10546413 1.12801518 0.37427487
 1.05703006 2.37713054 2.37283015 3.59125683 2.42795918 4.5109414
 1.26685622 5.31143193 0.15996969 4.26361077 2.41611772 3.71624785
 0.76689383 1.03889011 4.82528803]",7.6415
78,0.6927,0.722,"[2.4074654  4.73249458 0.21562867 2.10646932 1.12901749 0.37327025
 1.05805204 2.37813288 2.37383975 3.59226369 2.42695641 4.5119474
 1.26584558 5.31042974 0.16097373 4.26257671 2.41511317 3.71725199
 0.76585118 1.03788574 4.82428557]",7.6014
79,0.6931,0.6735,"[2.40845273 4.73155975 0.21465499 2.10547834 1.12802148 0.37426219
 1.05709263 2.37713692 2.37285657 3.59127574 2.42795161 4.51095785
 1.26682693 5.31142595 0.15998072 4.26351182 2.41610527 3.71625917
 0.76676962 1.03887815 4.82528131]",7.6415
80,0.6931,0.6904,"[2.40940285 4.73077531 0.21374995 2.10451376 1.12703725 0.37523126
 1.05625435 2.37615295 2.3719258  3.59032339 2.42893285 4.50999977
 1.26775451 5.31241113 0.15900867 4.26426045 2.41707463 3.71528706
 0.76747296 1.03984777 4.82626465]",7.6814
81,0.6931,0.7058,"[2.40839805 4.73180045 0.21476034 2.10551723 1.1280388  0.3742281
 1.05726786 2.37715452 2.37293186 3.59132793 2.42793097 4.51100371
 1.2667474  5.31140965 0.16001135 4.26323996 2.41607155 3.71628987
 0.76644606 1.03884489 4.82526298]",7.6413
82,0.693,0.6774,"[2.40744524 4.73261455 0.21567304 2.10648362 1.12902374 0.37325754
 1.05812036 2.37813921 2.3738671  3.59228272 2.42694887 4.511964
 1.26581493 5.31042382 0.16098475 4.26246163 2.41510064 3.71726338
 0.76570105 1.03787383 4.82427891]",7.6015
83,0.6932,0.6998,"[2.40648464 4.73345354 0.21659961 2.10745565 1.13001128 0.37228198
 1.05899358 2.37912654 2.37481269 3.59324498 2.4259637  4.51293089
 1.26487156 5.30943554 0.16196266 4.26165592 2.4141248  3.71824139
 0.76492677 1.0368979  4.82329209]",7.5615
84,0.6932,0.6867,"[2.40747766 4.73249488 0.21561525 2.10646065 1.12901347 0.37327743
 1.05801563 2.37812876 2.37382159 3.59225159 2.42696103 4.51193656
 1.26586115 5.31043344 0.16096646 4.2626198  2.41512038 3.7172454
 0.76587876 1.03789376 4.82428973]",7.6017
85,0.6932,0.7076,"[2.40649795 4.73341092 0.2165779  2.10744635 1.13000714 0.3722898
 1.05894659 2.37912231 2.37479285 3.59323213 2.42596854 4.51291943
 1.26489045 5.30943937 0.16195513 4.26172862 2.41413265 3.71823424
 0.7650051  1.03690613 4.82329641]",7.5616
86,0.6932,0.686,"[2.40747826 4.73250924 0.21561825 2.10646036 1.12901332 0.3732773
 1.05800981 2.3781286  2.37381902 3.5922509  2.4269611  4.51193569
 1.26586162 5.3104335  0.16096599 4.26262829 2.41512041 3.71724537
 0.76588012 1.0378943  4.8242898 ]",7.6017
87,0.6931,0.6902,"[2.40650702 4.7334075  0.21656758 2.10743984 1.13000406 0.37229507
 1.05892084 2.37911918 2.37477875 3.5932233  2.42597204 4.51291122
 1.26490247 5.30944217 0.16194959 4.261759   2.41413809 3.71822924
 0.76502557 1.03691214 4.82329954]",7.5618
88,0.6932,0.678,"[2.40747989 4.73253861 0.21562281 2.1064592  1.12901263 0.37327774
 1.05800585 2.37812789 2.37381443 3.59224919 2.42696172 4.51193361
 1.26586303 5.31043402 0.16096458 4.26262689 2.41512115 3.71724463
 0.76586245 1.03789579 4.82429038]",7.6018
89,0.6931,0.6922,"[2.40644079 4.73368406 0.21669777 2.10748783 1.13002568 0.37225169
 1.05910606 2.37914116 2.37486317 3.59328668 2.425946   4.5129661
 1.26480843 5.30942152 0.16198688 4.26149397 2.41409582 3.71826775
 0.76470907 1.03687153 4.82327636]",7.5612
90,0.6932,0.7033,"[2.40543788 4.73470317 0.2177051  2.10848999 1.13102664 0.37124963
 1.06011316 2.38014213 2.37586644 3.59428942 2.42494481 4.51396841
 1.26380406 5.30842058 0.16298848 4.26048379 2.41309385 3.71926954
 0.763694   1.03586981 4.82227531]",7.521
91,0.6931,0.694,"[2.40650505 4.73347995 0.21658659 2.1074414  1.13000442 0.37229235
 1.0589252  2.37911954 2.37477583 3.59322493 2.42597114 4.51291136
 1.26489809 5.30944151 0.16194972 4.26174308 2.41413612 3.71823093
 0.76497933 1.03691186 4.82329879]",7.562
