v,v_eff,m,t
"[[8.07377360e-09]
 [3.11511265e-10]
 [1.86640875e-09]
 [1.63842216e-08]
 [8.53550891e-08]
 [2.07339156e-08]
 [7.28222151e-10]
 [8.24286855e-08]
 [4.50668902e-09]
 [8.96665451e-09]
 [5.85817328e-08]
 [1.20646728e-08]
 [3.69498485e-09]
 [9.48664025e-08]
 [2.70994980e-08]
 [2.70683493e-10]
 [2.14971459e-08]
 [2.62153431e-08]
 [1.58632977e-10]
 [2.31671068e-08]
 [7.45595549e-08]]","[[8.07377360e-09]
 [3.11511265e-10]
 [1.86640875e-09]
 [1.63842216e-08]
 [8.53550891e-08]
 [2.07339156e-08]
 [7.28222151e-10]
 [8.24286855e-08]
 [4.50668902e-09]
 [8.96665451e-09]
 [5.85817328e-08]
 [1.20646728e-08]
 [3.69498485e-09]
 [9.48664025e-08]
 [2.70994980e-08]
 [2.70683493e-10]
 [2.14971459e-08]
 [2.62153431e-08]
 [1.58632977e-10]
 [2.31671068e-08]
 [7.45595549e-08]]","[[-2.69562539e-04]
 [ 5.29490451e-05]
 [ 1.29605859e-04]
 [ 3.84002596e-04]
 [ 8.76467798e-04]
 [-4.31978286e-04]
 [ 8.09567746e-05]
 [ 8.61311888e-04]
 [ 2.01395634e-04]
 [ 2.84077262e-04]
 [-7.26109906e-04]
 [ 3.29517913e-04]
 [-1.82359161e-04]
 [-9.24011700e-04]
 [ 4.93857755e-04]
 [-4.93573848e-05]
 [-4.39857151e-04]
 [ 4.85734586e-04]
 [-3.77848752e-05]
 [-4.56622340e-04]
 [-8.19167867e-04]]",1
"[[1.96419704e-08]
 [9.56629373e-10]
 [5.19475943e-09]
 [4.04431314e-08]
 [2.10476178e-07]
 [5.29557973e-08]
 [1.64005423e-09]
 [2.02757129e-07]
 [1.02443308e-08]
 [2.16187022e-08]
 [1.46805259e-07]
 [2.87154354e-08]
 [9.18121214e-09]
 [2.37343245e-07]
 [6.53173350e-08]
 [6.12183463e-10]
 [5.42558096e-08]
 [6.61472971e-08]
 [3.90208611e-10]
 [5.55239842e-08]
 [1.86342976e-07]]","[[1.96419704e-08]
 [9.56629373e-10]
 [5.19475943e-09]
 [4.04431314e-08]
 [2.10476178e-07]
 [5.29557973e-08]
 [1.64005423e-09]
 [2.02757129e-07]
 [1.02443308e-08]
 [2.16187022e-08]
 [1.46805259e-07]
 [2.87154354e-08]
 [9.18121214e-09]
 [2.37343245e-07]
 [6.53173350e-08]
 [6.12183463e-10]
 [5.42558096e-08]
 [6.61472971e-08]
 [3.90208611e-10]
 [5.55239842e-08]
 [1.86342976e-07]]","[[ 4.20449442e-04]
 [-9.27882771e-05]
 [-2.16224039e-04]
 [-6.03314332e-04]
 [-1.37633048e-03]
 [ 6.90363799e-04]
 [-1.21492749e-04]
 [-1.35085683e-03]
 [-3.03642844e-04]
 [-4.41098991e-04]
 [ 1.14945523e-03]
 [-5.08368880e-04]
 [ 2.87455926e-04]
 [ 1.46153659e-03]
 [-7.66717689e-04]
 [ 7.42270245e-05]
 [ 6.98786295e-04]
 [-7.71573505e-04]
 [ 5.92610960e-05]
 [ 7.06905834e-04]
 [ 1.29502385e-03]]",1
"[[8.03465206e-09]
 [3.10190392e-10]
 [1.85739767e-09]
 [1.63066110e-08]
 [8.49501098e-08]
 [2.06359645e-08]
 [7.24747348e-10]
 [8.20361359e-08]
 [4.48490902e-09]
 [8.92378352e-09]
 [5.83016807e-08]
 [1.20075162e-08]
 [3.67693273e-09]
 [9.44168168e-08]
 [2.69690995e-08]
 [2.69355004e-10]
 [2.13950904e-08]
 [2.60916147e-08]
 [1.57844467e-10]
 [2.30582402e-08]
 [7.42045195e-08]]","[[8.03465206e-09]
 [3.10190392e-10]
 [1.85739767e-09]
 [1.63066110e-08]
 [8.49501098e-08]
 [2.06359645e-08]
 [7.24747348e-10]
 [8.20361359e-08]
 [4.48490902e-09]
 [8.92378352e-09]
 [5.83016807e-08]
 [1.20075162e-08]
 [3.67693273e-09]
 [9.44168168e-08]
 [2.69690995e-08]
 [2.69355004e-10]
 [2.13950904e-08]
 [2.60916147e-08]
 [1.57844467e-10]
 [2.30582402e-08]
 [7.42045195e-08]]","[[-2.68908662e-04]
 [ 5.28366684e-05]
 [ 1.29292610e-04]
 [ 3.83092025e-04]
 [ 8.74386064e-04]
 [-4.30956704e-04]
 [ 8.07633960e-05]
 [ 8.59258531e-04]
 [ 2.00908390e-04]
 [ 2.83397339e-04]
 [-7.24372229e-04]
 [ 3.28736438e-04]
 [-1.81913151e-04]
 [-9.21819587e-04]
 [ 4.92668140e-04]
 [-4.92361152e-05]
 [-4.38811820e-04]
 [ 4.84586971e-04]
 [-3.76908504e-05]
 [-4.55548199e-04]
 [-8.17215196e-04]]",1
"[2.73349860e-11 7.39785037e-08 2.14202114e-08 ... 5.10266857e-07
 5.78277737e-07 1.04782163e-08]","[2.73349860e-11 7.39785037e-08 2.14202114e-08 ... 5.10266857e-07
 5.78277737e-07 1.04782163e-08]","[-1.56848613e-05  8.15969689e-04 -4.39069360e-04 ... -2.14298897e-03
 -2.28133725e-03  3.07089476e-04]",1
"[[2.09126884e-08]
 [1.02198251e-09]
 [5.53999776e-09]
 [4.30733754e-08]
 [2.24176413e-07]
 [5.64189693e-08]
 [1.74456213e-09]
 [2.15939384e-07]
 [1.09007926e-08]
 [2.30151291e-08]
 [1.56377520e-07]
 [3.05710088e-08]
 [9.77864288e-09]
 [2.52822423e-07]
 [6.95451707e-08]
 [6.51193762e-10]
 [5.77997508e-08]
 [7.04712330e-08]
 [4.15474191e-10]
 [5.91160810e-08]
 [1.98487446e-07]]","[[2.09126884e-08]
 [1.02198251e-09]
 [5.53999776e-09]
 [4.30733754e-08]
 [2.24176413e-07]
 [5.64189693e-08]
 [1.74456213e-09]
 [2.15939384e-07]
 [1.09007926e-08]
 [2.30151291e-08]
 [1.56377520e-07]
 [3.05710088e-08]
 [9.77864288e-09]
 [2.52822423e-07]
 [6.95451707e-08]
 [6.51193762e-10]
 [5.77997508e-08]
 [7.04712330e-08]
 [4.15474191e-10]
 [5.91160810e-08]
 [1.98487446e-07]]","[[ 4.33836600e-04]
 [-9.59053836e-05]
 [-2.23293484e-04]
 [-6.22623786e-04]
 [-1.42041815e-03]
 [ 7.12580328e-04]
 [-1.25303867e-04]
 [-1.39407835e-03]
 [-3.13220583e-04]
 [-4.55122140e-04]
 [ 1.18633793e-03]
 [-5.24537014e-04]
 [ 2.96661062e-04]
 [ 1.50844350e-03]
 [-7.91142551e-04]
 [ 7.65554953e-05]
 [ 7.21247362e-04]
 [-7.96392552e-04]
 [ 6.11495521e-05]
 [ 7.29413963e-04]
 [ 1.33655790e-03]]",1
"[[5.65857908e-09]
 [2.21054656e-10]
 [1.31616760e-09]
 [1.14940881e-08]
 [5.98918560e-08]
 [1.45631290e-08]
 [5.08761685e-10]
 [5.78251479e-08]
 [3.15246920e-09]
 [6.28166516e-09]
 [4.11234222e-08]
 [8.45223890e-09]
 [2.59309870e-09]
 [6.65935403e-08]
 [1.89942483e-08]
 [1.89147112e-10]
 [1.50957990e-08]
 [1.84112679e-08]
 [1.11219232e-10]
 [1.62333574e-08]
 [5.23323160e-08]]","[[5.65857908e-09]
 [2.21054656e-10]
 [1.31616760e-09]
 [1.14940881e-08]
 [5.98918560e-08]
 [1.45631290e-08]
 [5.08761685e-10]
 [5.78251479e-08]
 [3.15246920e-09]
 [6.28166516e-09]
 [4.11234222e-08]
 [8.45223890e-09]
 [2.59309870e-09]
 [6.65935403e-08]
 [1.89942483e-08]
 [1.89147112e-10]
 [1.50957990e-08]
 [1.84112679e-08]
 [1.11219232e-10]
 [1.62333574e-08]
 [5.23323160e-08]]","[[-2.25670582e-04]
 [ 4.46037207e-05]
 [ 1.08837073e-04]
 [ 3.21631455e-04]
 [ 7.34184380e-04]
 [-3.62033370e-04]
 [ 6.76672385e-05]
 [ 7.21405802e-04]
 [ 1.68440561e-04]
 [ 2.37770870e-04]
 [-6.08367323e-04]
 [ 2.75808176e-04]
 [-1.52767432e-04]
 [-7.74171727e-04]
 [ 4.13458867e-04]
 [-4.12592294e-05]
 [-3.68594888e-04]
 [ 4.07064382e-04]
 [-3.16381588e-05]
 [-3.82230581e-04]
 [-6.86287727e-04]]",1
"[[5.64547285e-08]
 [2.07212084e-09]
 [1.27436878e-08]
 [1.14040961e-07]
 [5.90079221e-07]
 [1.44757590e-07]
 [5.16235284e-09]
 [5.71282897e-07]
 [3.10758015e-08]
 [6.30850897e-08]
 [4.06024680e-07]
 [8.39724613e-08]
 [2.54300873e-08]
 [6.58234053e-07]
 [1.87827134e-07]
 [1.89958274e-09]
 [1.48990625e-07]
 [1.81377820e-07]
 [1.10279506e-09]
 [1.61924162e-07]
 [5.17794571e-07]]","[[5.64547285e-08]
 [2.07212084e-09]
 [1.27436878e-08]
 [1.14040961e-07]
 [5.90079221e-07]
 [1.44757590e-07]
 [5.16235284e-09]
 [5.71282897e-07]
 [3.10758015e-08]
 [6.30850897e-08]
 [4.06024680e-07]
 [8.39724613e-08]
 [2.54300873e-08]
 [6.58234053e-07]
 [1.87827134e-07]
 [1.89958274e-09]
 [1.48990625e-07]
 [1.81377820e-07]
 [1.10279506e-09]
 [1.61924162e-07]
 [5.17794571e-07]]","[[-7.12806114e-04]
 [ 1.36561662e-04]
 [ 3.38663830e-04]
 [ 1.01309854e-03]
 [ 2.30449843e-03]
 [-1.14141067e-03]
 [ 2.15548546e-04]
 [ 2.26749776e-03]
 [ 5.28849897e-04]
 [ 7.53502361e-04]
 [-1.91160198e-03]
 [ 8.69340067e-04]
 [-4.78404416e-04]
 [-2.43394874e-03]
 [ 1.30017084e-03]
 [-1.30752609e-04]
 [-1.15797911e-03]
 [ 1.27765425e-03]
 [-9.96250749e-05]
 [-1.20719404e-03]
 [-2.15873832e-03]]",1
"[1.83979535e-12 4.27598274e-09 1.31602528e-09 ... 3.46398836e-08
 3.27011568e-08 6.91227246e-10]","[1.83979535e-12 4.27598274e-09 1.31602528e-09 ... 3.46398836e-08
 3.27011568e-08 6.91227246e-10]","[-4.06917168e-06  1.96172997e-04 -1.08831188e-04 ... -5.58353787e-04
 -5.42503835e-04  7.88736027e-05]",1
"[[4.94688167e-11]
 [2.34001174e-12]
 [1.29111913e-11]
 [1.01472670e-10]
 [5.24753979e-10]
 [1.33537044e-10]
 [4.16341821e-12]
 [5.06651342e-10]
 [2.53350745e-11]
 [5.47168361e-11]
 [3.67299890e-10]
 [7.18805591e-11]
 [2.28123144e-11]
 [5.94354530e-10]
 [1.63007592e-10]
 [1.54269045e-12]
 [1.35786735e-10]
 [1.65271159e-10]
 [9.78643709e-13]
 [1.39603777e-10]
 [4.67010930e-10]]","[[4.94688167e-11]
 [2.34001174e-12]
 [1.29111913e-11]
 [1.01472670e-10]
 [5.24753979e-10]
 [1.33537044e-10]
 [4.16341821e-12]
 [5.06651342e-10]
 [2.53350745e-11]
 [5.47168361e-11]
 [3.67299890e-10]
 [7.18805591e-11]
 [2.28123144e-11]
 [5.94354530e-10]
 [1.63007592e-10]
 [1.54269045e-12]
 [1.35786735e-10]
 [1.65271159e-10]
 [9.78643709e-13]
 [1.39603777e-10]
 [4.67010930e-10]]","[[ 2.11002216e-05]
 [-4.58912908e-06]
 [-1.07796438e-05]
 [-3.02200931e-05]
 [-6.87225277e-05]
 [ 3.46674689e-05]
 [-6.12133677e-06]
 [-6.75267509e-05]
 [-1.51001878e-05]
 [-2.21912488e-05]
 [ 5.74952086e-05]
 [-2.54347210e-05]
 [ 1.43286716e-05]
 [ 7.31381622e-05]
 [-3.83023280e-05]
 [ 3.72615272e-06]
 [ 3.49582696e-05]
 [-3.85673493e-05]
 [ 2.96779268e-06]
 [ 3.54462126e-05]
 [ 6.48313070e-05]]",1
"[[4.95980160e-08]
 [1.82890907e-09]
 [1.12949561e-08]
 [1.00065425e-07]
 [5.17957303e-07]
 [1.27201803e-07]
 [4.51751896e-09]
 [5.01561045e-07]
 [2.72281224e-08]
 [5.53059707e-08]
 [3.57028280e-07]
 [7.35264601e-08]
 [2.24155807e-08]
 [5.78241285e-07]
 [1.64917272e-07]
 [1.66994099e-09]
 [1.30932695e-07]
 [1.59311737e-07]
 [9.71162667e-10]
 [1.41760082e-07]
 [4.54890929e-07]]","[[4.95980160e-08]
 [1.82890907e-09]
 [1.12949561e-08]
 [1.00065425e-07]
 [5.17957303e-07]
 [1.27201803e-07]
 [4.51751896e-09]
 [5.01561045e-07]
 [2.72281224e-08]
 [5.53059707e-08]
 [3.57028280e-07]
 [7.35264601e-08]
 [2.24155807e-08]
 [5.78241285e-07]
 [1.64917272e-07]
 [1.66994099e-09]
 [1.30932695e-07]
 [1.59311737e-07]
 [9.71162667e-10]
 [1.41760082e-07]
 [4.54890929e-07]]","[[-6.68118361e-04]
 [ 1.28297239e-04]
 [ 3.18833193e-04]
 [ 9.48993584e-04]
 [ 2.15907752e-03]
 [-1.06996085e-03]
 [ 2.01637473e-04]
 [ 2.12462924e-03]
 [ 4.95028385e-04]
 [ 7.05516645e-04]
 [-1.79255530e-03]
 [ 8.13472889e-04]
 [-4.49155013e-04]
 [-2.28126534e-03]
 [ 1.21830023e-03]
 [-1.22594734e-04]
 [-1.08553869e-03]
 [ 1.19741623e-03]
 [-9.34904487e-05]
 [-1.12953120e-03]
 [-2.02336807e-03]]",1
"[[2.19605769e-10]
 [1.03674122e-11]
 [5.75964005e-11]
 [4.49685643e-10]
 [2.32613269e-09]
 [5.92229002e-10]
 [1.84434767e-11]
 [2.24659850e-09]
 [1.12290784e-10]
 [2.42453968e-10]
 [1.63054345e-09]
 [3.18120100e-10]
 [1.01520989e-10]
 [2.63613293e-09]
 [7.23213089e-10]
 [6.86500385e-12]
 [6.02333828e-10]
 [7.32730901e-10]
 [4.35375039e-12]
 [6.17710112e-10]
 [2.07149320e-09]]","[[2.19605769e-10]
 [1.03674122e-11]
 [5.75964005e-11]
 [4.49685643e-10]
 [2.32613269e-09]
 [5.92229002e-10]
 [1.84434767e-11]
 [2.24659850e-09]
 [1.12290784e-10]
 [2.42453968e-10]
 [1.63054345e-09]
 [3.18120100e-10]
 [1.01520989e-10]
 [2.63613293e-09]
 [7.23213089e-10]
 [6.86500385e-12]
 [6.02333828e-10]
 [7.32730901e-10]
 [4.35375039e-12]
 [6.17710112e-10]
 [2.07149320e-09]]","[[ 4.44573045e-05]
 [-9.65953983e-06]
 [-2.27676877e-05]
 [-6.36173780e-05]
 [-1.44689993e-04]
 [ 7.30072669e-05]
 [-1.28837607e-05]
 [-1.42194889e-04]
 [-3.17902038e-05]
 [-4.67128003e-05]
 [ 1.21139965e-04]
 [-5.35077649e-05]
 [ 3.02272873e-05]
 [ 1.54029856e-04]
 [-8.06778644e-05]
 [ 7.86034571e-06]
 [ 7.36274708e-05]
 [-8.12070078e-05]
 [ 6.25969276e-06]
 [ 7.45613238e-05]
 [ 1.36540979e-04]]",1
"[5.77602736e-11 1.12345866e-07 3.69053467e-08 ... 1.01524093e-06
 8.70621239e-07 1.97807073e-08]","[5.77602736e-11 1.12345866e-07 3.69053467e-08 ... 1.01524093e-06
 8.70621239e-07 1.97807073e-08]","[ 2.28000540e-05 -1.00554104e-03  5.76322930e-04 ...  3.02277495e-03
  2.79921259e-03 -4.21931708e-04]",1
"[[5.11610573e-08]
 [2.60727673e-09]
 [1.40042831e-08]
 [1.05448094e-07]
 [5.49603482e-07]
 [1.38986066e-07]
 [4.18685013e-09]
 [5.29204421e-07]
 [2.63627932e-08]
 [5.59979257e-08]
 [3.85076157e-07]
 [7.42290971e-08]
 [2.41629068e-08]
 [6.21437532e-07]
 [1.69984822e-07]
 [1.57910614e-09]
 [1.42327990e-07]
 [1.73438580e-07]
 [1.02263851e-09]
 [1.43552860e-07]
 [4.87780865e-07]]","[[5.11610573e-08]
 [2.60727673e-09]
 [1.40042831e-08]
 [1.05448094e-07]
 [5.49603482e-07]
 [1.38986066e-07]
 [4.18685013e-09]
 [5.29204421e-07]
 [2.63627932e-08]
 [5.59979257e-08]
 [3.85076157e-07]
 [7.42290971e-08]
 [2.41629068e-08]
 [6.21437532e-07]
 [1.69984822e-07]
 [1.57910614e-09]
 [1.42327990e-07]
 [1.73438580e-07]
 [1.02263851e-09]
 [1.43552860e-07]
 [4.87780865e-07]]","[[ 6.78564305e-04]
 [-1.53184498e-04]
 [-3.55019081e-04]
 [-9.74183167e-04]
 [-2.22405740e-03]
 [ 1.11842505e-03]
 [-1.94117622e-04]
 [-2.18239313e-03]
 [-4.87098695e-04]
 [-7.09916426e-04]
 [ 1.86163515e-03]
 [-8.17350521e-04]
 [ 4.66332672e-04]
 [ 2.36493928e-03]
 [-1.23687647e-03]
 [ 1.19213905e-04]
 [ 1.13179146e-03]
 [-1.24937873e-03]
 [ 9.59361590e-05]
 [ 1.13665111e-03]
 [ 2.09523932e-03]]",1
"[[3.10312026e-10]
 [1.28598606e-11]
 [7.52285570e-11]
 [6.31369501e-10]
 [3.29534839e-09]
 [8.06084852e-10]
 [2.72964298e-11]
 [3.17963094e-09]
 [1.70622409e-10]
 [3.42444795e-10]
 [2.27396409e-09]
 [4.59839990e-10]
 [1.43860170e-10]
 [3.67520278e-09]
 [1.04076385e-09]
 [1.02492124e-11]
 [8.35017123e-10]
 [1.01796875e-09]
 [6.13809638e-12]
 [8.83354544e-10]
 [2.88732075e-09]]","[[3.10312026e-10]
 [1.28598606e-11]
 [7.52285570e-11]
 [6.31369501e-10]
 [3.29534839e-09]
 [8.06084852e-10]
 [2.72964298e-11]
 [3.17963094e-09]
 [1.70622409e-10]
 [3.42444795e-10]
 [2.27396409e-09]
 [4.59839990e-10]
 [1.43860170e-10]
 [3.67520278e-09]
 [1.04076385e-09]
 [1.02492124e-11]
 [8.35017123e-10]
 [1.01796875e-09]
 [6.13809638e-12]
 [8.83354544e-10]
 [2.88732075e-09]]","[[ 5.28470268e-05]
 [-1.07581943e-05]
 [-2.60203192e-05]
 [-7.53812013e-05]
 [-1.72215375e-04]
 [ 8.51749005e-05]
 [-1.56737956e-05]
 [-1.69164649e-04]
 [-3.91867538e-05]
 [-5.55157920e-05]
 [ 1.43058299e-04]
 [-6.43316400e-05]
 [ 3.59825170e-05]
 [ 1.81870352e-04]
 [-9.67826153e-05]
 [ 9.60431734e-06]
 [ 8.66899885e-05]
 [-9.57168678e-05]
 [ 7.43255457e-06]
 [ 8.91638430e-05]
 [ 1.61201386e-04]]",1
"[[4.65245848e-08]
 [1.47897875e-09]
 [9.76758391e-09]
 [9.31480760e-08]
 [4.86622618e-07]
 [1.14798973e-07]
 [4.41398713e-09]
 [4.70871091e-07]
 [2.73270067e-08]
 [5.17831058e-08]
 [3.30420614e-07]
 [7.03893587e-08]
 [2.11035943e-08]
 [5.34813214e-07]
 [1.57385535e-07]
 [1.65583297e-09]
 [1.20391985e-07]
 [1.46748450e-07]
 [9.11104001e-10]
 [1.34271277e-07]
 [4.20679564e-07]]","[[4.65245848e-08]
 [1.47897875e-09]
 [9.76758391e-09]
 [9.31480760e-08]
 [4.86622618e-07]
 [1.14798973e-07]
 [4.41398713e-09]
 [4.70871091e-07]
 [2.73270067e-08]
 [5.17831058e-08]
 [3.30420614e-07]
 [7.03893587e-08]
 [2.11035943e-08]
 [5.34813214e-07]
 [1.57385535e-07]
 [1.65583297e-09]
 [1.20391985e-07]
 [1.46748450e-07]
 [9.11104001e-10]
 [1.34271277e-07]
 [4.20679564e-07]]","[[-6.47086751e-04]
 [ 1.15372478e-04]
 [ 2.96493263e-04]
 [ 9.15605092e-04]
 [ 2.09275024e-03]
 [-1.01645992e-03]
 [ 1.99313532e-04]
 [ 2.05860142e-03]
 [ 4.95926467e-04]
 [ 6.82677048e-04]
 [-1.72446674e-03]
 [ 7.95929789e-04]
 [-4.35812286e-04]
 [-2.19392774e-03]
 [ 1.19015537e-03]
 [-1.22075783e-04]
 [-1.04092645e-03]
 [ 1.14923281e-03]
 [-9.05534980e-05]
 [-1.09929136e-03]
 [-1.94579446e-03]]",1
"[4.38941456e-11 9.69208309e-08 2.98819009e-08 ... 7.18164149e-07
 7.79083137e-07 1.44171267e-08]","[4.38941456e-11 9.69208309e-08 2.98819009e-08 ... 7.18164149e-07
 7.79083137e-07 1.44171267e-08]","[-1.98757971e-05  9.33963318e-04 -5.18591466e-04 ... -2.54233698e-03
 -2.64797059e-03  3.60214020e-04]",1
"[[2.08767435e-10]
 [8.59414490e-12]
 [5.05724888e-11]
 [4.24259354e-10]
 [2.21449943e-09]
 [5.41490695e-10]
 [1.83713606e-11]
 [2.13723732e-09]
 [1.14826119e-10]
 [2.30240028e-10]
 [1.52870763e-09]
 [3.09021414e-10]
 [9.68259481e-11]
 [2.46967836e-09]
 [7.00003570e-10]
 [6.91407732e-12]
 [5.61065403e-10]
 [6.83786149e-10]
 [4.13293729e-12]
 [5.93462210e-10]
 [1.94049222e-09]]","[[2.08767435e-10]
 [8.59414490e-12]
 [5.05724888e-11]
 [4.24259354e-10]
 [2.21449943e-09]
 [5.41490695e-10]
 [1.83713606e-11]
 [2.13723732e-09]
 [1.14826119e-10]
 [2.30240028e-10]
 [1.52870763e-09]
 [3.09021414e-10]
 [9.68259481e-11]
 [2.46967836e-09]
 [7.00003570e-10]
 [6.91407732e-12]
 [5.61065403e-10]
 [6.83786149e-10]
 [4.13293729e-12]
 [5.93462210e-10]
 [1.94049222e-09]]","[[ 4.33463598e-05]
 [-8.79473161e-06]
 [-2.13343010e-05]
 [-6.17926710e-05]
 [-1.41175405e-04]
 [ 6.98098579e-05]
 [-1.28585476e-05]
 [-1.38690792e-04]
 [-3.21470850e-05]
 [-4.55209870e-05]
 [ 1.17296073e-04]
 [-5.27370148e-05]
 [ 2.95200531e-05]
 [ 1.49087576e-04]
 [-7.93727417e-05]
 [ 7.88838994e-06]
 [ 7.10604575e-05]
 [-7.84479148e-05]
 [ 6.09888806e-06]
 [ 7.30832395e-05]
 [ 1.32153055e-04]]",1
"[[4.30268714e-08]
 [1.37038409e-09]
 [9.07593347e-09]
 [8.60795039e-08]
 [4.49806302e-07]
 [1.06160896e-07]
 [4.07253956e-09]
 [4.35293164e-07]
 [2.52386417e-08]
 [4.78311188e-08]
 [3.05704958e-07]
 [6.49769368e-08]
 [1.95514952e-08]
 [4.94516001e-07]
 [1.45503496e-07]
 [1.53210578e-09]
 [1.11346377e-07]
 [1.35680312e-07]
 [8.43799049e-10]
 [1.23918934e-07]
 [3.89016997e-07]]","[[4.30268714e-08]
 [1.37038409e-09]
 [9.07593347e-09]
 [8.60795039e-08]
 [4.49806302e-07]
 [1.06160896e-07]
 [4.07253956e-09]
 [4.35293164e-07]
 [2.52386417e-08]
 [4.78311188e-08]
 [3.05704958e-07]
 [6.49769368e-08]
 [1.95514952e-08]
 [4.94516001e-07]
 [1.45503496e-07]
 [1.53210578e-09]
 [1.11346377e-07]
 [1.35680312e-07]
 [8.43799049e-10]
 [1.23918934e-07]
 [3.89016997e-07]]","[[-6.22287588e-04]
 [ 1.11056098e-04]
 [ 2.85803081e-04]
 [ 8.80179263e-04]
 [ 2.01202801e-03]
 [-9.77470238e-04]
 [ 1.91449356e-04]
 [ 1.97930252e-03]
 [ 4.76600226e-04]
 [ 6.56109800e-04]
 [-1.65871776e-03]
 [ 7.64717223e-04]
 [-4.19479984e-04]
 [-2.10965495e-03]
 [ 1.14434762e-03]
 [-1.17426369e-04]
 [-1.00105814e-03]
 [ 1.10504426e-03]
 [-8.71446582e-05]
 [-1.05606364e-03]
 [-1.87113681e-03]]",1
"[[1.14157543e-10]
 [4.66241091e-12]
 [2.76299252e-11]
 [2.31657279e-10]
 [1.20925542e-09]
 [2.95570706e-10]
 [1.00500814e-11]
 [1.16738482e-09]
 [6.28088733e-11]
 [1.25798539e-10]
 [8.35173048e-10]
 [1.68749566e-10]
 [5.29738152e-11]
 [1.34858054e-09]
 [3.82633048e-10]
 [3.79240143e-12]
 [3.06340596e-10]
 [3.73213541e-10]
 [2.26214034e-12]
 [3.23971677e-10]
 [1.05977185e-09]]","[[1.14157543e-10]
 [4.66241091e-12]
 [2.76299252e-11]
 [2.31657279e-10]
 [1.20925542e-09]
 [2.95570706e-10]
 [1.00500814e-11]
 [1.16738482e-09]
 [6.28088733e-11]
 [1.25798539e-10]
 [8.35173048e-10]
 [1.68749566e-10]
 [5.29738152e-11]
 [1.34858054e-09]
 [3.82633048e-10]
 [3.79240143e-12]
 [3.06340596e-10]
 [3.73213541e-10]
 [2.26214034e-12]
 [3.23971677e-10]
 [1.05977185e-09]]","[[ 3.20533600e-05]
 [-6.47778498e-06]
 [-1.57692526e-05]
 [-4.56608751e-05]
 [-1.04323050e-04]
 [ 5.15765097e-05]
 [-9.51055901e-06]
 [-1.02501041e-04]
 [-2.37756148e-05]
 [-3.36479844e-05]
 [ 8.66980820e-05]
 [-3.89710930e-05]
 [ 2.18349339e-05]
 [ 1.10169074e-04]
 [-5.86830251e-05]
 [ 5.84222670e-06]
 [ 5.25077648e-05]
 [-5.79562065e-05]
 [ 4.51212401e-06]
 [ 5.39976397e-05]
 [ 9.76624115e-05]]",1
"[2.10956462e-11 4.04121001e-08 1.32873197e-08 ... 3.58225009e-07
 3.15818870e-07 6.98839313e-09]","[2.10956462e-11 4.04121001e-08 1.32873197e-08 ... 3.58225009e-07
 3.15818870e-07 6.98839313e-09]","[ 1.37789991e-05 -6.03082831e-04  3.45811910e-04 ...  1.79555704e-03
  1.68593293e-03 -2.50789829e-04]",1
"[[3.88557991e-08]
 [1.24068101e-09]
 [8.24655361e-09]
 [7.76608043e-08]
 [4.05927343e-07]
 [9.58672165e-08]
 [3.66716282e-09]
 [3.92886967e-07]
 [2.27520245e-08]
 [4.31285457e-08]
 [2.76217685e-07]
 [5.85394823e-08]
 [1.76964074e-08]
 [4.46488281e-07]
 [1.31341589e-07]
 [1.38403815e-09]
 [1.00563121e-07]
 [1.22490539e-07]
 [7.63378768e-10]
 [1.11615290e-07]
 [3.51267456e-07]]","[[3.88557991e-08]
 [1.24068101e-09]
 [8.24655361e-09]
 [7.76608043e-08]
 [4.05927343e-07]
 [9.58672165e-08]
 [3.66716282e-09]
 [3.92886967e-07]
 [2.27520245e-08]
 [4.31285457e-08]
 [2.76217685e-07]
 [5.85394823e-08]
 [1.76964074e-08]
 [4.46488281e-07]
 [1.31341589e-07]
 [1.38403815e-09]
 [1.00563121e-07]
 [1.22490539e-07]
 [7.63378768e-10]
 [1.11615290e-07]
 [3.51267456e-07]]","[[-5.91356231e-04]
 [ 1.05669906e-04]
 [ 2.72431611e-04]
 [ 8.36030645e-04]
 [ 1.91137283e-03]
 [-9.28872945e-04]
 [ 1.81671311e-04]
 [ 1.88042089e-03]
 [ 4.52513227e-04]
 [ 6.23022400e-04]
 [-1.57669248e-03]
 [ 7.25848015e-04]
 [-3.99083533e-04]
 [-2.00459336e-03]
 [ 1.08723240e-03]
 [-1.11607990e-04]
 [-9.51350665e-04]
 [ 1.04995945e-03]
 [-8.28879299e-05]
 [-1.00226624e-03]
 [-1.77803462e-03]]",1
