epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
135,0.6933,0.6825,"[1.56836408 3.83268377 0.72449174 1.91638329 0.10343747 0.61803231
 1.06231734 1.55494651 1.95360314 2.81268513 3.263105   4.17979825]",0.0747
136,0.6932,0.6719,"[1.5329791  3.79694691 0.72911378 1.965702   0.05379649 0.64071748
 1.07519926 1.57326465 1.96186076 2.76903481 3.30275258 4.17320361]",0.1014
137,0.6933,0.6997,"[1.58121677 3.84640879 0.73533745 1.94177618 0.09171761 0.63291902
 1.06744174 1.55964175 1.95181276 2.71971686 3.25319141 4.18112689]",0.0461
138,0.6932,0.6796,"[1.63101501 3.89623076 0.70958791 1.8919703  0.14150129 0.64232309
 1.09332932 1.53308216 1.95508045 2.67003878 3.20337871 4.16360634]",0.0093
139,0.6933,0.6996,"[1.68081204 3.94604183 0.68350315 1.84218362 0.19121695 0.65791918
 1.12652443 1.51921766 1.95686933 2.62035035 3.1536055  4.14783332]",0.0116
140,0.6937,0.7049,"[1.73040814 3.99564276 0.64289857 1.81665062 0.2146412  0.70310359
 1.17167227 1.51945195 1.96323584 2.57070784 3.10431859 4.1087437 ]",0.0412
141,0.6935,0.7076,"[1.74013905 4.00284539 0.59710875 1.83772391 0.18303297 0.7524169
 1.21995321 1.54622784 1.97677764 2.52123282 3.11393447 4.06740706]",0.0601
142,0.6934,0.6984,"[1.7689345  4.02505921 0.59901852 1.8182206  0.19835813 0.7672138
 1.22330685 1.52656162 1.95125709 2.47184698 3.09235209 4.07961958]",0.0773
143,0.693,0.6881,"[1.77095722 4.0176711  0.55774737 1.83584462 0.1756213  0.80050424
 1.26194886 1.54027587 1.96465796 2.43240821 3.09776031 4.04559485]",0.0945
144,0.6931,0.6865,"[1.77758478 4.02974988 0.50898118 1.84660006 0.17746579 0.83590815
 1.31096999 1.56422906 2.00950069 2.44322471 3.08231724 3.99696672]",0.0944
145,0.6932,0.6922,"[1.78784227 4.06002209 0.45946263 1.88753436 0.19116155 0.88502304
 1.36057529 1.61397052 2.05928686 2.49247348 3.03579324 3.94758933]",0.1014
146,0.6934,0.6932,"[1.76937895 4.09304856 0.40994228 1.93714075 0.18561533 0.93433878
 1.40999512 1.66378084 2.10908144 2.5420797  2.99603281 3.91229117]",0.1405
