epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
10,0.6578,1.0327,"[ 2.67520879  4.58091422 -0.0542724   1.84464607  0.86710017  0.52518985
  1.14371351  2.1162265   2.43797988  3.37271518  2.6888448   4.36035033
  1.229626    5.4623797   0.11709057  4.2676589   2.56701052  3.56533629]",12.2292
11,0.6617,1.0711,"[ 2.68020739  4.58591302 -0.05927152  1.83964942  0.86210075  0.52019076
  1.13872278  2.11122693  2.43298129  3.36771929  2.69384127  4.3653491
  1.22462734  5.45738023  0.11209142  4.27265756  2.56201135  3.57033506]",11.9668
12,0.6619,1.0526,"[ 2.685206    4.59091183 -0.06427061  1.83465291  0.85710136  0.51519171
  1.13373192  2.10622738  2.42798273  3.362723    2.69883749  4.37034779
  1.21962871  5.45238078  0.10709228  4.27765616  2.55701223  3.57533382]",11.7039
13,0.6591,1.0851,"[ 2.69020471  4.59591075 -0.06926973  1.82965625  0.85210194  0.51019262
  1.12874028  2.10122781  2.42298409  3.35772618  2.70383376  4.3753465
  1.21463002  5.4473813   0.1020931   4.28265482  2.5520131   3.58033266]",11.4405
14,0.6666,1.0315,"[ 2.6952034   4.60090965 -0.07426881  1.82465981  0.84710256  0.50519357
  1.12374889  2.09622827  2.41798551  3.35272918  2.70882967  4.38034509
  1.20963139  5.44238186  0.09709395  4.28765337  2.54701405  3.58533148]",11.1771
15,0.6637,0.9863,"[ 2.70020205  4.60590853 -0.07926781  1.81966364  0.84210323  0.5001946
  1.11875795  2.09122875  2.412987    3.34773207  2.71382512  4.38534353
  1.20463285  5.43738246  0.09209486  4.29265182  2.5420151   3.59033026]",10.914
16,0.6656,0.975,"[ 2.70520079  4.6109075  -0.08426685  1.81466736  0.83710388  0.49519558
  1.11376657  2.08622922  2.40798843  3.34273463  2.71882052  4.39034197
  1.19963424  5.43238304  0.08709572  4.29765031  2.53701614  3.5953291 ]",10.6513
17,0.6728,0.9268,"[ 2.7101995   4.61590644 -0.08926582  1.80967139  0.83210458  0.49019664
  1.10877588  2.08122972  2.40298995  3.33773714  2.72381531  4.39534023
  1.19463573  5.42738367  0.08209665  4.30264867  2.5320173   3.6003279 ]",10.3895
18,0.666,0.9679,"[ 2.71519829  4.62090546 -0.09426482  1.80467529  0.82710526  0.48519766
  1.10378488  2.0762302   2.3979914   3.33273938  2.72881001  4.40033849
  1.18963716  5.42238427  0.07709753  4.30764708  2.52701845  3.60532677]",10.1287
19,0.6677,1.0077,"[ 2.72019713  4.62590452 -0.09926382  1.7996792   0.82210594  0.48019867
  1.09879396  2.07123067  2.39299283  3.32774146  2.73380438  4.40533669
  1.18463857  5.41738487  0.07209841  4.31264549  2.52201963  3.61032567]",9.8693
20,0.6733,0.9671,"[ 2.72519592  4.63090353 -0.10426273  1.79468353  0.81710668  0.47519978
  1.0938043   2.06623119  2.38799438  3.32274356  2.73879773  4.41033464
  1.1796401   5.41238553  0.06709935  4.31764375  2.51702097  3.6153245 ]",9.6117
21,0.6721,0.98,"[ 2.73019481  4.63590263 -0.10926169  1.78968765  0.81210739  0.47020083
  1.08881437  2.06123168  2.38299584  3.31774543  2.74379089  4.41533259
  1.17464154  5.40738616  0.06210025  4.32264208  2.51202228  3.62032342]",9.356
22,0.6714,0.9297,"[ 2.73519363  4.64090168 -0.11426053  1.78469231  0.80710819  0.46520199
  1.08382638  2.05623222  2.37799746  3.31274736  2.74878243  4.42033021
  1.16964313  5.40238685  0.05710123  4.32764023  2.50702379  3.62532225]",9.1027
23,0.6739,0.948,"[ 2.74019249  4.64590076 -0.11925936  1.77969703  0.80210899  0.46020315
  1.07883923  2.05123276  2.37299907  3.30774917  2.75377292  4.42532768
  1.16464472  5.39738755  0.05210222  4.33263836  2.50202534  3.63032111]",8.852
24,0.6729,0.915,"[ 2.74519131  4.6508998  -0.12425809  1.77470223  0.79710986  0.45520441
  1.07385478  2.04623334  2.3680008   3.30275101  2.75876086  4.43032477
  1.15964642  5.39238831  0.04710327  4.33763633  2.4970271   3.63531991]",8.6043
25,0.6729,0.9593,"[ 2.75019015  4.65589887 -0.12925679  1.76970758  0.79211074  0.45020568
  1.06887249  2.04123393  2.36300255  3.29775277  2.76374623  4.43532162
  1.15464814  5.38738907  0.04210434  4.34263427  2.49202893  3.64031872]",8.3598
26,0.6764,0.9001,"[ 2.75518905  4.66089798 -0.13425549  1.764713    0.78711163  0.44520696
  1.06389337  2.03623451  2.35800431  3.29275442  2.76872726  4.44031822
  1.14964985  5.38238984  0.0371054   4.34763221  2.48703083  3.64531756]",8.1188
27,0.6767,0.9285,"[ 2.76018795  4.66589709 -0.13925413  1.75971872  0.78211256  0.44020828
  1.05892057  2.0312351   2.35300612  3.28775604  2.77369895  4.44531439
  1.14465162  5.37739062  0.0321065   4.35263007  2.48203287  3.65031638]",7.8818
28,0.6775,0.9234,"[ 2.76518685  4.6708962  -0.1442527   1.75472476  0.77711352  0.43520964
  1.05396022  2.02623572  2.34800799  3.28275761  2.77864258  4.45031002
  1.13965343  5.37239144  0.02710763  4.35762786  2.47703506  3.6553152 ]",7.649
29,0.6772,0.8865,"[ 2.77018573  4.67589529 -0.14925117  1.74973147  0.77211456  0.4302111
  1.04905854  2.02123637  2.34301001  3.27775921  2.77843735  4.45530479
  1.13465537  5.36739231  0.02210884  4.36262548  2.47203752  3.66031396]",7.4263
30,0.6795,0.8616,"[ 2.77518454  4.68089432 -0.15424947  1.74473948  0.76711571  0.4252127
  1.05185362  2.01623708  2.33801223  3.27276089  2.77351859  4.4602985
  1.12965749  5.36239327  0.01711015  4.36762287  2.46704036  3.66531264]",7.2717
31,0.6812,0.8896,"[ 2.78018342  4.68589341 -0.15924784  1.73974779  0.76211683  0.42021425
  1.05679963  2.01123777  2.33301443  3.26776247  2.7685525   4.46529184
  1.12465953  5.35739419  0.01211141  4.37262034  2.46204325  3.6703114 ]",7.1363
32,0.6835,0.8685,"[ 2.78518222  4.69089243 -0.164246    1.73475806  0.75711807  0.41521597
  1.0617707   2.00623853  2.32801689  3.26276415  2.76357577  4.47028352
  1.11966178  5.35239521  0.00711278  4.37761753  2.45704667  3.67531007]",7.0037
33,0.682,0.842,"[ 2.79018094e+00  4.69589138e+00 -1.69243994e-01  1.72977071e+00
  7.52119433e-01  4.10217852e-01  1.06674966e+00  2.00123935e+00
  2.32301964e+00  3.25776593e+00  2.75859419e+00  4.47527310e+00
  1.11466421e+00  5.34739632e+00  2.11427408e-03  4.38261446e+00
  2.45205068e+00  3.68030867e+00]",6.8739
34,0.6849,0.8427,"[ 2.79517974e+00  4.70089039e+00 -1.74242044e-01  1.72478437e+00
  7.47120750e-01  4.05219678e-01  1.07173400e+00  1.99624014e+00
  2.31802234e+00  3.25276760e+00  2.75360823e+00  4.48026138e+00
  1.10966654e+00  5.34239740e+00 -2.88429892e-03  4.38761151e+00
  2.44705477e+00  3.68530736e+00]",6.7469
35,0.6856,0.8133,"[ 2.80017846  4.70588933 -0.17923988  1.71980235  0.7421222   0.40022169
  1.07672056  1.99124101  2.31302538  3.24776937  2.74862082  4.48524553
  1.10466909  5.33739858 -0.00788274  4.39260826  2.44205967  3.69030595]",6.6229
36,0.6851,0.8262,"[ 2.80517721  4.71088828 -0.18423769  1.71482371  0.73712366  0.39522373
  1.08170929  1.98624187  2.3080285   3.24277109  2.74363162  4.49022537
  1.09967164  5.33239976 -0.01288119  4.397605    2.43706493  3.69530458]",6.502
37,0.688,0.7998,"[ 2.81017577  4.71588708 -0.18923506  1.70985899  0.73212539  0.39022615
  1.08669825  1.98124289  2.3030323   3.23777307  2.73864263  4.49518997
  1.09467465  5.32740116 -0.01787936  4.40260113  2.43207192  3.700303  ]",6.3845
38,0.6872,0.826,"[ 2.81517426  4.72088581 -0.1942322   1.7049148   0.72712726  0.38522876
  1.09168802  1.97624398  2.29803649  3.23277513  2.73365307  4.50012266
  1.08967788  5.32240266 -0.02287742  4.407597    2.4270802   3.70530134]",6.2706
39,0.688,0.7993,"[ 2.82017264  4.72588445 -0.199229    1.70014419  0.72212932  0.38023167
  1.09667823  1.97124517  2.29304127  3.22777734  2.72866332  4.5012053
  1.08468145  5.31740432 -0.02787527  4.41259244  2.42209066  3.71029956]",6.1679
40,0.6907,0.7892,"[ 2.82517117  4.73088319 -0.20422597  1.70420007  0.71713124  0.37523437
  1.10166998  1.96624628  2.2880458   3.22277936  2.72367241  4.49635258
  1.07968479  5.31240586 -0.03287329  4.41758822  2.41710156  3.71529794]",6.139
41,0.6904,0.7524,"[ 2.8301695   4.73588177 -0.20922234  1.70912656  0.71213346  0.3702375
  1.10666149  1.96124754  2.28305114  3.21778167  2.71868236  4.4914066
  1.07468869  5.30740764 -0.03787103  4.4225834   2.41211772  3.72029614]",6.1206
42,0.6902,0.7769,"[ 2.83516775  4.74088027 -0.21421835  1.71408599  0.70713585  0.36524086
  1.11165312  1.95624887  2.27805697  3.21278411  2.7136926   4.48644302
  1.0696929   5.30240955 -0.04286863  4.42757829  2.407139    3.72529426]",6.107
43,0.6912,0.7499,"[ 2.84016578  4.74587857 -0.2192136   1.71905429  0.70213861  0.36024473
  1.11664433  1.9512504   2.27306379  3.20778688  2.7087039   4.48147325
  1.0646978   5.29741174 -0.04786589  4.43257248  2.40217504  3.73029216]",6.0981
44,0.6905,0.7719,"[ 2.84516374  4.75087681 -0.22420843  1.7240283   0.69714152  0.35524881
  1.12163574  1.94625198  2.26807112  3.20278977  2.70371541  4.47649869
  1.059703    5.29241405 -0.05286303  4.43756644  2.39723818  3.73529001]",6.0941
45,0.6905,0.779,"[ 2.85016171  4.75587504 -0.22920301  1.72900656  0.69214448  0.35025297
  1.12662759  1.94125357  2.26307871  3.19779267  2.69872675  4.47152035
  1.05470833  5.28741639 -0.05786015  4.44256039  2.39256167  3.74028788]",6.0964
46,0.6914,0.745,"[ 2.85515889  4.76087258 -0.23419496  1.73398161  0.68714868  0.34525889
  1.13161696  1.9362558   2.25808963  3.19279673  2.69374228  4.46654615
  1.04971603  5.28241972 -0.06285611  4.44755192  2.39537117  3.74528495]",6.15
47,0.6909,0.7667,"[ 2.86015551  4.76586963 -0.23918469  1.73895492  0.68215379  0.34026612
  1.1366047   1.93125848  2.25310312  3.18780161  2.6887606   4.46157361
  1.04472557  5.27742378 -0.06785123  4.45254172  2.40026295  3.75028145]",6.2217
48,0.6927,0.7299,"[ 2.86515207  4.77086659 -0.24417346  1.74393018  0.67715908  0.33527367
  1.14159265  1.92626123  2.24811739  3.18280661  2.68377897  4.45659858
  1.03973568  5.27242798 -0.07284622  4.45753126  2.40518977  3.75527788]",6.299
49,0.6922,0.7463,"[ 2.87014627  4.77586146 -0.24915299  1.74889281  0.67216816  0.33028668
  1.14657319  1.92126589  2.24314214  3.17781509  2.67880946  4.45163672
  1.03475345  5.26743521 -0.07783768  4.46251355  2.41010489  3.76027189]",6.3815
50,0.6929,0.7273,"[ 2.87314362  4.7788591  -0.25214343  1.7518757   0.66917233  0.3272927
  1.14956426  1.91826802  2.24015384  3.17481898  2.6758233   4.44865345
  1.03176168  5.2644385  -0.08083376  4.46550543  2.41306675  3.76326914]",6.4336
51,0.6928,0.7067,"[ 2.87613868  4.78185469 -0.25512427  1.75484656  0.66618019  0.32430411
  1.15254829  1.91527201  2.23717594  3.17182624  2.67284879  4.44568267
  1.0287776   5.26144475 -0.08382642  4.46849032  2.41600965  3.76626404]",6.4874
52,0.6932,0.691,"[ 2.87716004  4.78287392 -0.25621007  1.75595345  0.66514595  0.32325482
  1.15361233  1.91425454  2.23608426  3.17079485  2.67174567  4.44457114
  1.0277081   5.26041706 -0.08485823  4.4695538   2.41718078  3.76728602]",6.5077
53,0.693,0.672,"[ 2.87745278  4.78318567 -0.25638833  1.75613743  0.66492198  0.32306377
  1.15379126  1.91392407  2.23590513  3.17056037  2.6715624   4.44438457
  1.02753052  5.26016532 -0.08509108  4.46973322  2.41740631  3.76757375]",6.5124
54,0.6931,0.6999,"[ 2.88043318  4.78616806 -0.25930819  1.75903494  0.66195347  0.32010942
  1.15673126  1.91094003  2.23299194  3.16758925  2.66865945  4.4414897
  1.02459516  5.25719062 -0.08806182  4.47267419  2.42023263  3.77055356]",6.5676
55,0.6929,0.7269,"[ 2.8794627   4.78519467 -0.25842626  1.75817613  0.66290627  0.32104168
  1.15581778  1.91191586  2.23386744  3.168546    2.66952152  4.44234298
  1.02549986  5.25815236 -0.08710567  4.4717605   2.41945206  3.76958392]",6.5507
56,0.693,0.7062,"[ 2.88046084  4.78619302 -0.25941907  1.7591651   0.66190922  0.320046
  1.15681173  1.91091734  2.23287605  3.16754872  2.6685309   4.44135341
  1.02450583  5.25715466 -0.08810292  4.47275484  2.42043044  3.77058199]",6.5697
57,0.6931,0.6974,"[ 2.87947005  4.78520133 -0.25845912  1.75821112  0.66289425  0.3210242
  1.15583936  1.9119098   2.2338346   3.16853508  2.66948482  4.44230482
  1.02547436  5.25814255 -0.08711676  4.47178276  2.41950326  3.76959146]",6.5512
58,0.693,0.699,"[ 2.88046001  4.78619231 -0.2594181   1.75915753  0.66191038  0.32004764
  1.15680831  1.91091796  2.23287951  3.16754989  2.66853495  4.44135932
  1.02450752  5.25715547 -0.08810177  4.47275239  2.42041041  3.77058111]",6.5695
59,0.6932,0.6923,"[ 2.87947615  4.7852069  -0.25848335  1.75823201  0.66288453  0.32101057
  1.1558548   1.91190471  2.23381196  3.16852624  2.66946086  4.44228165
  1.02545523  5.25813446 -0.08712576  4.47179919  2.4195225   3.7695977 ]",6.5514
60,0.6932,0.7138,"[ 2.88047293  4.78620403 -0.25947158  1.75921375  0.66188961  0.32001788
  1.15684456  1.91090731  2.23282592  3.16753094  2.66847669  4.44129961
  1.02446524  5.25713849 -0.08812101  4.47278955  2.42048846  3.77059437]",6.5703
61,0.6931,0.689,"[ 2.87950605  4.78523392 -0.25861156  1.75837505  0.66283613  0.32094035
  1.15594256  1.91188021  2.23368028  3.1684821   2.66931712  4.44213224
  1.02535445  5.25809529 -0.08717054  4.4718881   2.41974224  3.76962844]",6.5536
62,0.6932,0.6766,"[ 2.8805063   4.78623417 -0.25961385  1.75937475  0.66183564  0.31993962
  1.15694289  1.91087997  2.23267911  3.1674817   2.66831587  4.4411316
  1.02435309  5.25709482 -0.08817096  4.47288886  2.4207383   3.77062869]",6.5728
63,0.6932,0.6945,"[ 2.88348434  4.78921436 -0.26251831  1.76226521  0.65887125  0.31699163
  1.15987715  1.90789789  2.22977869  3.16451418  2.66542349  4.43824365
  1.02142792  5.25412343 -0.09113802  4.47582284  2.42356112  3.77360608]",6.6299
64,0.6932,0.6873,"[ 2.88250342  4.78823162 -0.26160281  1.76135661  0.65984022  0.31794636
  1.15893319  1.90888226  2.23069293  3.16548594  2.66633091  4.43914851
  1.02236238  5.25509836 -0.09016669  4.4748799   2.42270207  3.7726257 ]",6.6115
65,0.6932,0.7044,"[ 2.88152165  4.78724807 -0.26068335  1.76044631  0.66081056  0.31890305
  1.15798744  1.90986735  2.23161033  3.16645893  2.66724087  4.44005501
  1.02329966  5.25607442 -0.08919409  4.47393489  2.42184334  3.77164444]",6.5933
66,0.6931,0.6934,"[ 2.88243318  4.78816764 -0.26138122  1.76111282  0.65994718  0.31809161
  1.15875937  1.90894065  2.23092146  3.16558495  2.66657068  4.43939486
  1.02255188  5.25518709 -0.09006652  4.47470592  2.42239039  3.77255361]",6.6079
67,0.6932,0.6899,"[ 2.88143554  4.78716979 -0.260393    1.76012334  0.66094326  0.31908584
  1.1577661   1.90993869  2.23191049  3.16658141  2.66755873  4.44038306
  1.02354316  5.25618387 -0.08907012  4.47371312  2.42140453  3.77155602]",6.5884
68,0.6931,0.7204,"[ 2.88243812  4.78817214 -0.26140532  1.76113536  0.65993898  0.31807958
  1.15877361  1.90893655  2.23089862  3.16557755  2.66654555  4.43936966
  1.02253385  5.25518037 -0.09007405  4.47472104  2.42242136  3.77255867]",6.6082
69,0.6931,0.717,"[ 2.88542789  4.79116291 -0.26435947  1.76408284  0.65695566  0.31510411
  1.16174252  1.90594488  2.22794657  3.16259274  2.663597    4.43642298
  1.0195694   5.2521937  -0.09305864  4.47768983  2.42533445  3.77554813]",6.6674
70,0.6931,0.6968,"[ 2.88447809  4.79020853 -0.263569    1.76329524  0.65787512  0.31598843
  1.16088071  1.90690356  2.22873842  3.16351933  2.66437895  4.43720413
  1.0204054   5.25312814 -0.09213315  4.47683157  2.42463735  3.7745997 ]",6.6503
71,0.6932,0.6903,"[ 2.88148979  4.78721911 -0.26062293  1.76035312  0.66085594  0.31896025
  1.15791565  1.90989398  2.23168399  3.16650191  2.66731989  4.44014343
  1.02336408  5.25611266 -0.08915084  4.47386728  2.42172846  3.77161174]",6.5917
72,0.6931,0.671,"[ 2.88049823  4.78622674 -0.25966185  1.75939464  0.66184211  0.31993994
  1.15694077  1.91088708  2.23264485  3.16748936  2.66827726  4.44109962
  1.02433427  5.25710149 -0.08816359  4.47289302  2.42079316  3.7706204 ]",6.5729
73,0.6931,0.694,"[ 2.88148888  4.7872183  -0.26062655  1.76035251  0.66085689  0.31896097
  1.15791418  1.90989473  2.23168239  3.16650294  2.66731753  4.44014192
  1.02336323  5.25611345 -0.08914984  4.47386671  2.42172925  3.77161078]",6.5916
74,0.6931,0.6953,"[ 2.88053312  4.78625846 -0.25979849  1.75953544  0.66178675  0.31986152
  1.15703457  1.91085826  2.23250819  3.16743873  2.66813279  4.44095357
  1.02422502  5.25705614 -0.08821494  4.47298895  2.42098538  3.77065623]",6.5749
75,0.6931,0.6743,"[ 2.88153882  4.78726362 -0.26082251  1.76056045  0.66077755  0.3188483
  1.15805062  1.90985356  2.23148426  3.16643035  2.66710678  4.43992693
  1.02320613  5.25604863 -0.08922345  4.47400545  2.42202023  3.77166208]",6.5947
76,0.6931,0.7191,"[ 2.88267997  4.78839269 -0.26224581  1.76201457  0.65956618  0.31756607
  1.1593826   1.90873536  2.23005265  3.16523411  2.66565421  4.4384642
  1.02184264  5.25487144 -0.09042189  4.47533933  2.42359039  3.77280676]",6.6211
77,0.6931,0.6874,"[ 2.88367368  4.78938703 -0.26321843  1.7629816   0.65857639  0.31658107
  1.1603633   1.90774047  2.22908196  3.16424344  2.66468569  4.43749724
  1.02086419  5.25387958 -0.09141245  4.47632019  2.42453467  3.77380027]",6.6404
78,0.6932,0.6974,"[ 2.88666395  4.79237826 -0.26617317  1.76593233  0.65559231  0.31360463
  1.16333396  1.90474837  2.22612838  3.16125791  2.66173458  4.43454706
  1.01789871  5.25089228 -0.09439778  4.4792905   2.42745423  3.77679026]",6.7005
79,0.6931,0.6754,"[ 2.88366831  4.78938221 -0.26319529  1.76295296  0.65858507  0.31659388
  1.16034669  1.90774479  2.22910743  3.16425138  2.66471222  4.43752491
  1.02088246  5.25388642 -0.09140441  4.47630389  2.42448496  3.77379472]",6.6399
80,0.6931,0.6902,"[ 2.88466146  4.79037605 -0.26416575  1.76391763  0.65759616  0.31561013
  1.16132585  1.90675035  2.228139    3.16326151  2.66374611  4.4365604
  1.01990577  5.25289526 -0.09239415  4.47728318  2.4254261   3.77478767]",6.6594
81,0.6931,0.6766,"[ 2.88364788  4.78936379 -0.26310529  1.76285039  0.65861825  0.31664254
  1.16028533  1.90776142  2.22920149  3.16428164  2.66481254  4.43762869
  1.02095267  5.25391296 -0.09137376  4.47624232  2.42431841  3.77377368]",6.6383
82,0.6931,0.7087,"[ 2.88264991  4.78836564 -0.26211543  1.76185964  0.65961487  0.31763758
  1.15929116  1.90875974  2.23019207  3.16527859  2.66580209  4.43861821
  1.02194516  5.25491019 -0.09037685  4.47524856  2.42333116  3.77277576]",6.6185
83,0.6931,0.7162,"[ 2.88367605  4.78938932 -0.26322454  1.76297702  0.65857282  0.31657698
  1.16036544  1.90773827  2.22908134  3.1642402   2.66468364  4.43749678
  1.02085901  5.25387606 -0.09141577  4.47632403  2.42450399  3.77380264]",6.6402
84,0.6932,0.6813,"[ 2.8843255   4.79006208 -0.26348197  1.76321508  0.65804652  0.31615362
  1.16073155  1.90704305  2.22882851  3.1636891   2.66444637  4.43726505
  1.0205354   5.25329315 -0.09196331  4.47668593  2.4246353   3.77444533]",6.6484
85,0.6932,0.7,"[ 2.88531437  4.79105203 -0.26443163  1.76415954  0.65706467  0.31518033
  1.16169819  1.90605212  2.22788044  3.16270561  2.66350144  4.43632143
  1.0195742   5.25230768 -0.09294656  4.47765224  2.42554565  3.77543387]",6.6677
86,0.6932,0.6811,"[ 2.88431341  4.79005119 -0.26342834  1.76315376  0.65806617  0.31618252
  1.16069503  1.90705287  2.2288849   3.163707    2.66450599  4.43732649
  1.02057709  5.25330881 -0.09194515  4.47664938  2.42453432  3.77443287]",6.6474
87,0.6932,0.6925,"[ 2.8833797   4.78911137 -0.26271076  1.7624422   0.65895935  0.3170283
  1.15988028  1.90799841  2.22960358  3.1646097   2.66521069  4.4380294
  1.02135697  5.2542221  -0.09104387  4.47583916  2.42395309  3.77350099]",6.6316
88,0.6931,0.6747,"[ 2.88421405  4.78995979 -0.26320581  1.76290413  0.65820768  0.31636072
  1.16049026  1.90713714  2.22911747  3.16384009  2.66474757  4.43757644
  1.02078728  5.2534301  -0.09181089  4.47644625  2.42426176  3.7743312 ]",6.6435
89,0.6932,0.6999,"[ 2.88520339  4.79095018 -0.2641575   1.76385055  0.65722506  0.31538632
  1.1614582   1.90614581  2.22816742  3.16285591  2.66380064  4.43663086
  1.0198245   5.25244401 -0.09279484  4.47741389  2.42517469  3.77532022]",6.6628
90,0.6932,0.694,"[ 2.88618159  4.79193043 -0.26506238  1.76474985  0.65626036  0.31443771
  1.16239536  1.90516365  2.22726384  3.16188805  2.66290214  4.43573369
  1.01889832  5.25147248 -0.09376222  4.47834995  2.42602136  3.77629779]",6.6817
91,0.693,0.7074,"[ 2.88519182  4.79093972 -0.26411114  1.76379841  0.65724353  0.3154129
  1.16142532  1.90615526  2.22821602  3.1628728   2.66385125  4.43668266
  1.01986164  5.25245887 -0.09277772  4.47738097  2.42509505  3.77530831]",6.662
92,0.6932,0.6846,"[ 2.88419638  4.78994385 -0.26313379  1.76281995  0.65823597  0.31640172
  1.16043864  1.90715151  2.22919434  3.16386598  2.66482798  4.43765948
  1.02084486  5.25345274 -0.09178465  4.47639496  2.42412709  3.77431299]",6.6422
93,0.6931,0.6958,"[ 2.88516731  4.79091756 -0.26400717  1.76368315  0.65728305  0.31547029
  1.16135407  1.90617529  2.22832356  3.16290886  2.66396526  4.43679963
  1.0199434   5.25249069 -0.09274113  4.47730914  2.42491608  3.77528308]",6.6602
94,0.693,0.6807,"[ 2.88416267  4.78991337 -0.2629871   1.76265947  0.65829057  0.31648131
  1.16034     1.90717905  2.22934501  3.16391573  2.66498796  4.43782318
  1.02095917  5.25349668 -0.09173417  4.47629516  2.42387672  3.77427829]",6.6396
95,0.6932,0.6988,"[ 2.88515719  4.79090844 -0.26396248  1.76363107  0.6572995   0.31549449
  1.16132326  1.9061835   2.228371    3.16292386  2.66401552  4.43685164
  1.01997824  5.25250378 -0.09272592  4.47727842  2.42482909  3.77527264]",6.6593
96,0.6932,0.7019,"[ 2.88418696  4.78993542 -0.26309761  1.76276972  0.65825095  0.31642346
  1.16040953  1.9071591   2.22923639  3.16387977  2.66487285  4.43770775
  1.02087486  5.25346456 -0.09177071  4.47636699  2.42403884  3.77430325]",6.6412
97,0.6931,0.7158,"[ 2.88518247  4.79093138 -0.26407797  1.76374612  0.65725823  0.31543418
  1.16139572  1.90616274  2.22825749  3.16288642  2.66389534  4.43673123
  1.01989026  5.25247034 -0.09276397  4.47735331  2.42499855  3.77529862]",6.661
98,0.6932,0.6893,"[ 2.88225899  4.78800099 -0.26137688  1.76105424  0.66013703  0.31826253
  1.15860045  1.90909957  2.23095826  3.16577557  2.66658133  4.43941436
  1.02265155  5.25537115 -0.08987642  4.47456237  2.4224299   3.7723772 ]",6.6056
99,0.6931,0.6894,"[ 2.88326247  4.78900416 -0.26239399  1.76207019  0.65913126  0.31725403
  1.15961049  1.9080967   2.22994202  3.16477036  2.66556385  4.43839698
  1.02163882  5.25436645 -0.09088172  4.47557297  2.42345251  3.77338078]",6.6256
100,0.693,0.6743,"[ 2.88226257  4.78800428 -0.26139682  1.76106916  0.66013096  0.31825349
  1.15861035  1.90909659  2.23094086  3.16577016  2.66656295  4.43939714
  1.02263746  5.25536616 -0.08988194  4.47457339  2.42244793  3.77238086]",6.6058
101,0.6931,0.6923,"[ 2.88327921  4.7890194  -0.26246822  1.76214075  0.65910409  0.3172147
  1.15965672  1.90808289  2.22987031  3.1647457   2.66548869  4.4383227
  1.02158195  5.2543443  -0.09090677  4.47562113  2.42354892  3.77339796]",6.6266
102,0.6931,0.71,"[ 2.88426415  4.79000581 -0.26340524  1.76306796  0.65812835  0.31624987
  1.16061233  1.90709519  2.22893637  3.16376787  2.66455981  4.43739682
  1.02063195  5.25336382 -0.0918843   4.4765767   2.42443366  3.77438245]",6.6454
