epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
45,0.6944,0.6954,"[ 2.5708351   4.73423493  0.72680397  0.80182911  0.71484206 -0.10513612
  0.58280391  1.9927233   1.94133486  1.42341344  3.19826411  4.85081018]",0.4344
46,0.6933,0.7036,"[ 2.60064067  4.68440911  0.70309784  0.85153255  0.66508135 -0.05532212
  0.63265916  1.94295328  1.99107956  1.37362435  3.2480578   4.80832734]",0.4098
47,0.6941,0.7016,"[ 2.55752609  4.63455062  0.65336918  0.90139479  0.61539648 -0.00563117
  0.68241209  1.89313327  1.99835973  1.32384245  3.29162238  4.76850204]",0.3519
48,0.6939,0.6894,"[2.52371222 4.58470078 0.60361113 0.93104355 0.56563678 0.04407268
 0.70685162 1.84328506 1.94870787 1.27402428 3.34106734 4.73244822]",0.3018
49,0.6955,0.6971,"[2.56172644 4.53487581 0.60375222 0.89202036 0.51583073 0.08692585
 0.6975009  1.79346905 1.93581078 1.22421014 3.39095505 4.75827966]",0.3524
50,0.6943,0.6963,"[2.58356531 4.48508969 0.58032942 0.87672798 0.46630673 0.11076558
 0.73284587 1.74375652 1.91190065 1.1743757  3.44077578 4.75337222]",0.4177
51,0.6946,0.6615,"[2.58563393 4.44121896 0.56435063 0.87410509 0.41797936 0.1344767
 0.73435196 1.69867848 1.89185128 1.12455175 3.46487797 4.73747046]",0.4594
52,0.6947,0.6993,"[2.60943837 4.41458244 0.578173   0.8445799  0.3944813  0.13042196
 0.7548159  1.69726442 1.8997745  1.07484356 3.4986127  4.74546234]",0.5372
53,0.6934,0.6886,"[2.60768117 4.41111964 0.57804788 0.83462039 0.44291895 0.12638047
 0.73108853 1.73577946 1.88106314 1.0251893  3.50480369 4.73372182]",0.5011
54,0.6946,0.6803,"[2.60139556 4.44455475 0.58631235 0.82281363 0.49237285 0.09519548
 0.68187868 1.78508371 1.85917133 0.97701628 3.50226854 4.73142264]",0.4433
55,0.6955,0.7116,"[2.58699743 4.49398714 0.60616406 0.80886956 0.54210004 0.04949047
 0.63222411 1.83476387 1.81754943 0.9672961  3.46776146 4.7412113 ]",0.3665
56,0.6928,0.6842,"[2.54931432 4.5379152  0.60847173 0.81138314 0.59187317 0.00963425
 0.58250527 1.88435836 1.76803988 1.00496814 3.42171314 4.7311776 ]",0.2923
57,0.6933,0.6892,"[ 2.53192993  4.58757905  0.62077177  0.79579114  0.64156524 -0.04003376
  0.53282311  1.93401525  1.74412062  1.05457357  3.38566093  4.73535981]",0.2786
58,0.6929,0.6857,"[ 2.51405791  4.6372655   0.62956517  0.77535646  0.69125389 -0.08971482
  0.48322637  1.9836911   1.72598672  1.10420466  3.34715904  4.73336031]",0.2994
59,0.6945,0.6959,"[ 2.48991908  4.68693441  0.64726613  0.75455987  0.74094149 -0.13939049
  0.43384143  2.033342    1.70131051  1.15378584  3.29773777  4.74057266]",0.347
60,0.6951,0.6941,"[ 2.44491238  4.73655853  0.62143898  0.78673519  0.79055958 -0.18895958
  0.38613048  2.08291536  1.67539161  1.20327492  3.24815505  4.6949442 ]",0.4133
61,0.6946,0.7042,"[ 2.43515334  4.78580356  0.61013784  0.80020974  0.83818207 -0.23795261
  0.35580165  2.11658954  1.67149246  1.25254545  3.19944415  4.68514508]",0.4928
62,0.693,0.6975,"[ 2.40805027  4.83033661  0.57813264  0.82089316  0.86676557 -0.28448968
  0.34587109  2.12958111  1.65919623  1.30135637  3.15079217  4.66112272]",0.5487
63,0.6929,0.6991,"[ 2.39308106  4.83594284  0.541341    0.82262346  0.87211136 -0.30900896
  0.35615058  2.11973001  1.66163804  1.34967035  3.10873217  4.65389047]",0.5563
64,0.6928,0.6987,"[ 2.39104392  4.83013809  0.52679219  0.81248718  0.86191132 -0.31364417
  0.35910999  2.10975209  1.6693581   1.37342815  3.11776564  4.65324935]",0.5387
