epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
17,0.6539,1.0711,"[ 2.64822246  4.55392248 -0.0272789   1.87162107  0.89409572  0.55218261
  1.19805383  2.14322311  2.46496932  3.40374392  2.6618675   4.33335843
  1.256616    5.48937541  0.14408433  4.24066954  2.59400415  3.53834577]",13.7981
18,0.6519,1.1121,"[ 2.65122145  4.5569215  -0.03027837  1.86862296  0.89109605  0.54918318
  1.19507196  2.14022336  2.46197033  3.40075251  2.66486548  4.33635778
  1.25361681  5.48637572  0.14108489  4.24366879  2.59100457  3.54134492]",13.6474
19,0.6543,1.0714,"[ 2.65422044  4.55992053 -0.03327783  1.86562488  0.88809638  0.54618377
  1.19208669  2.13722362  2.45897133  3.3977592   2.66786341  4.33935711
  1.25061764  5.48337603  0.13808545  4.24666803  2.588005    3.54434406]",13.4959
20,0.6582,1.041,"[ 2.65721943  4.56291958 -0.03627728  1.86262685  0.88509672  0.54318437
  1.18909933  2.13422389  2.45597234  3.39476474  2.67086128  4.34235641
  1.24761848  5.48037635  0.13508601  4.24966724  2.58500545  3.54734321]",13.3437
21,0.6577,1.0705,"[ 2.66021849  4.56591871 -0.03927676  1.85962873  0.88209705  0.54018493
  1.18610985  2.13122414  2.45297329  3.39176928  2.67385922  4.34535574
  1.24461928  5.47737666  0.13208655  4.25266648  2.58200588  3.55034241]",13.1907
22,0.6561,1.0549,"[ 2.66321751  4.56891781 -0.0422762   1.85663073  0.8790974   0.53718554
  1.18311984  2.12822442  2.44997429  3.38877339  2.676857    4.34835501
  1.24162012  5.47437699  0.12908711  4.25566567  2.57900636  3.55334158]",13.0371
23,0.6518,1.0859,"[ 2.66621658  4.57191696 -0.04527566  1.85363268  0.87609774  0.53418612
  1.18012865  2.12522468  2.44697524  3.38577695  2.67985483  4.3513543
  1.23862093  5.47137731  0.12608765  4.25866488  2.57600682  3.55634079]",12.8829
24,0.6568,1.0501,"[ 2.66921565  4.57491614 -0.04827511  1.85063466  0.87309809  0.53118672
  1.17713686  2.12222494  2.44397619  3.38278016  2.68285259  4.35435356
  1.23562175  5.46837764  0.12308819  4.26166407  2.5730073   3.55934   ]",12.7281
25,0.6551,1.0993,"[ 2.67221476  4.57791535 -0.05127457  1.8476366   0.87009843  0.5281873
  1.17414437  2.11922521  2.44097711  3.37978302  2.68585037  4.35735282
  1.23262255  5.46537796  0.12008872  4.26466327  2.57000779  3.56233924]",12.5729
26,0.6571,1.0607,"[ 2.67521386  4.58091456 -0.05427401  1.84463862  0.86709879  0.5251879
  1.1711517   2.11622548  2.43797806  3.37678571  2.68884802  4.36035204
  1.22962337  5.4623783   0.11708927  4.26766244  2.56700829  3.56533847]",12.4172
27,0.6613,1.0272,"[ 2.67821297  4.58391378 -0.05727344  1.84164067  0.86409915  0.52218851
  1.16815873  2.11322575  2.434979    3.37378821  2.69184561  4.36335124
  1.2266242   5.45937864  0.11408982  4.27066159  2.56400882  3.56833771]",12.2612
28,0.6609,1.0374,"[ 2.68121213  4.58691306 -0.0602729   1.83864263  0.8610995   0.51918909
  1.16516512  2.11022601  2.43197989  3.37079044  2.69484327  4.36635046
  1.22362499  5.45637896  0.11109033  4.27366077  2.56100933  3.57133699]",12.1049
29,0.6572,1.0641,"[ 2.68421133  4.58991236 -0.06327237  1.83564456  0.85809984  0.51618966
  1.16217118  2.10722627  2.42898077  3.36779248  2.6978409   4.36934968
  1.22062576  5.45337929  0.10809084  4.27665996  2.55800984  3.57433629]",11.9483
30,0.6617,1.0443,"[ 2.68721048  4.59291165 -0.06627179  1.83264664  0.85510021  0.51319027
  1.15917744  2.10422654  2.42598169  3.36479451  2.70083833  4.37234883
  1.21762659  5.45037963  0.10509138  4.27965909  2.5550104   3.57733556]",11.7915
31,0.6637,1.0093,"[ 2.69020966  4.59591095 -0.06927122  1.82964873  0.85210058  0.51019089
  1.15618356  2.10122682  2.4229826   3.36179641  2.70383569  4.37534796
  1.21462741  5.44737998  0.10209192  4.28265821  2.55201097  3.58033484]",11.6345
32,0.663,1.039,"[ 2.69320887  4.59891028 -0.07227066  1.82665076  0.84910094  0.50719148
  1.15318932  2.09822709  2.41998348  3.35879816  2.70683307  4.3783471
  1.2116282   5.44438032  0.09909244  4.28565735  2.54901153  3.58333415]",11.4776
33,0.6652,0.9974,"[ 2.69620806  4.60190961 -0.07527007  1.82365291  0.84610132  0.5041921
  1.15019531  2.09522737  2.4169844   3.35579989  2.70983023  4.38134617
  1.20862903  5.44138068  0.09609298  4.28865644  2.54601213  3.58633343]",11.3205
34,0.6642,1.0317,"[ 2.6992073   4.60490897 -0.0782695   1.82065499  0.84310169  0.50119271
  1.14720095  2.09222764  2.41398528  3.35280147  2.71282742  4.38434526
  1.20562983  5.43838102  0.0930935   4.29165556  2.54301272  3.58933276]",11.1636
35,0.6652,1.01,"[ 2.7022065   4.60790831 -0.08126889  1.81765723  0.84010208  0.49819335
  1.14420695  2.08922793  2.41098621  3.34980307  2.71582432  4.38734427
  1.20263068  5.43538139  0.09009406  4.29465462  2.54001337  3.59233205]",11.0068
36,0.6627,1.0376,"[ 2.70520574  4.61090768 -0.0842683   1.8146594   0.83710247  0.49519397
  1.14121269  2.08622821  2.4079871   3.34680454  2.71882122  4.39034329
  1.1996315   5.43238175  0.08709459  4.2976537   2.53701401  3.59533137]",10.8501
37,0.6646,1.0018,"[ 2.70820497  4.61390704 -0.08726768  1.81166168  0.83410287  0.49219462
  1.13821869  2.0832285   2.40498803  3.34380601  2.72181786  4.39334223
  1.19663236  5.42938213  0.08409515  4.30065273  2.53401469  3.59833067]",10.6937
38,0.67,0.966,"[ 2.71120418  4.61690639 -0.09026704  1.80866407  0.83110329  0.4891953
  1.13522494  2.08022881  2.40198899  3.34080746  2.72481423  4.39634111
  1.19363324  5.42638252  0.08109572  4.30365172  2.53101541  3.60132996]",10.5376
39,0.6702,0.9483,"[ 2.7142034   4.61990576 -0.09326638  1.8056665   0.82810372  0.48619598
  1.13223129  2.07722911  2.39898996  3.33780886  2.72781041  4.39933995
  1.19063413  5.42338292  0.0780963   4.30665069  2.52801616  3.60432925]",10.3818
40,0.6696,0.9552,"[ 2.71720264  4.62290514 -0.09626573  1.80266894  0.82510415  0.48319666
  1.12923768  2.07422942  2.39599092  3.3348102   2.73080641  4.40233876
  1.18763502  5.42038332  0.07509687  4.30964966  2.52501692  3.60732855]",10.2265
41,0.6698,0.9839,"[ 2.72020192  4.62590454 -0.09926509  1.79967132  0.82210456  0.48019732
  1.12624392  2.07122971  2.39299184  3.33181145  2.73380234  4.40533757
  1.18463588  5.4173837   0.07209743  4.31264866  2.52201767  3.61032788]",10.0717
42,0.6671,0.9972,"[ 2.7232012   4.62890396 -0.10226444  1.79667374  0.81910499  0.47719799
  1.12325032  2.06823001  2.38999278  3.32881267  2.73679801  4.40833634
  1.18163675  5.4143841   0.06909799  4.31564764  2.51901845  3.61332721]",9.9174
43,0.6727,0.9545,"[ 2.7262005   4.63190339 -0.10526379  1.79367618  0.81610541  0.47419866
  1.12025685  2.06523031  2.38699371  3.32581384  2.73979341  4.41133507
  1.17863761  5.41138449  0.06609855  4.31864661  2.51601924  3.61632655]",9.7638
44,0.6718,0.9671,"[ 2.7291998   4.63490282 -0.10826312  1.79067867  0.81310585  0.47119935
  1.11726365  2.06223062  2.38399466  3.32281499  2.74278843  4.41433373
  1.17563849  5.40838489  0.06309912  4.32164557  2.51302006  3.61932588]",9.6109
45,0.6711,0.9692,"[ 2.73219914  4.63790228 -0.11126248  1.78768108  0.81010627  0.4682
  1.11427031  2.05923091  2.38099556  3.31981605  2.7457833   4.41733241
  1.17263933  5.40538527  0.06009967  4.32464456  2.51002086  3.62232525]",9.4587
46,0.674,0.9338,"[ 2.73519843  4.64090171 -0.11426177  1.78468377  0.80710674  0.46520073
  1.11127807  2.05623123  2.37799656  3.31681717  2.74877714  4.4203309
  1.16964026  5.4023857   0.05710027  4.32764344  2.50702177  3.62532457]",9.3074
47,0.6701,0.9654,"[ 2.73819771  4.64390113 -0.11726103  1.7816866   0.80410722  0.46220148
  1.10828653  2.05323157  2.37499759  3.3138183   2.75177014  4.42332927
  1.16664122  5.39938614  0.05410089  4.33064227  2.50402274  3.62832387]",9.157
48,0.6707,0.9433,"[ 2.74119699  4.64690054 -0.12026026  1.77868954  0.80110772  0.45920225
  1.10529569  2.05023191  2.37199864  3.31081941  2.75476214  4.42632754
  1.1636422   5.3963866   0.05110152  4.33364107  2.50102376  3.63132316]",9.0075
49,0.6737,0.9317,"[ 2.74419624  4.64989994 -0.12325945  1.77569268  0.79810825  0.45620307
  1.10230608  2.04723226  2.36899975  3.30782054  2.75775259  4.42932563
  1.16064323  5.39338708  0.04810219  4.3366398   2.49802486  3.63432243]",8.8591
50,0.6734,0.9427,"[ 2.74719553  4.65289936 -0.12625866  1.77269576  0.79510877  0.45320386
  1.09931681  2.04423261  2.36600084  3.3048216   2.76074192  4.43232369
  1.15764424  5.39038755  0.04510284  4.33963855  2.49502595  3.63732172]",8.7117
51,0.6734,0.9205,"[ 2.7501948   4.65589877 -0.12925781  1.76969908  0.79210932  0.45020471
  1.09632939  2.04123298  2.36300198  3.30182269  2.76372836  4.43532153
  1.1546453   5.38738805  0.04210353  4.34263723  2.49202714  3.64032098]",8.5656
52,0.6762,0.9031,"[ 2.75319407  4.65889818 -0.13225694  1.76670246  0.78910988  0.44720556
  1.09334337  2.03823336  2.36000314  3.29882376  2.76671137  4.43831925
  1.15164637  5.38438856  0.03910423  4.34563589  2.48902837  3.64332024]",8.4206
53,0.6816,0.8757,"[ 2.75619336  4.6618976  -0.13525607  1.7637059   0.78611045  0.44420642
  1.09035942  2.03523373  2.3570043   3.29582479  2.76968801  4.44131682
  1.14864745  5.38138907  0.03610493  4.34863454  2.48602964  3.64631951]",8.277
54,0.6752,0.907,"[ 2.75919264  4.66489702 -0.13825516  1.76070953  0.78311104  0.44120731
  1.08737877  2.03223411  2.35400551  3.29282583  2.77265098  4.44431416
  1.14564856  5.37838959  0.03310565  4.35163314  2.48303098  3.64931876]",8.1348
55,0.6783,0.8923,"[ 2.76219191  4.66789643 -0.14125422  1.7577133   0.78011164  0.43820823
  1.08440282  2.02923451  2.35100675  3.28982686  2.77555773  4.44731126
  1.1426497   5.37539013  0.03010639  4.3546317   2.48003239  3.652318  ]",7.9941
56,0.6793,0.8974,"[ 2.76519121  4.67089586 -0.14425328  1.75471709  0.77711224  0.43520914
  1.0814338   2.0262349   2.34800798  3.28682785  2.77456192  4.45030821
  1.13965083  5.37239067  0.02710712  4.35763027  2.47703382  3.65531726]",7.8591
57,0.6774,0.8764,"[ 2.76819042  4.67389522 -0.1472522   1.75172173  0.77411295  0.43221018
  1.07852084  2.02323535  2.34500939  3.28382896  2.77162512  4.4533045
  1.13665213  5.36939129  0.02410796  4.36062862  2.47403554  3.65831642]",7.7276
58,0.6781,0.9005,"[ 2.7711897   4.67689463 -0.1502512   1.74872618  0.7711136   0.42921114
  1.07589478  2.02023576  2.34201072  3.28082997  2.76866013  4.45630095
  1.13365333  5.36639186  0.02110874  4.36362709  2.47103716  3.66131565]",7.5992
59,0.6835,0.8348,"[ 2.77418889  4.67989397 -0.15325005  1.74573166  0.76811436  0.42621224
  1.07880893  2.01723624  2.33901224  3.27783111  2.76568592  4.45929664
  1.13065472  5.36339251  0.01810961  4.36662533  2.46803911  3.66431479]",7.5158
60,0.6804,0.8641,"[ 2.7771881   4.68289332 -0.1562489   1.74273737  0.76511511  0.42321333
  1.081772    2.01423671  2.33601377  3.27483222  2.76270484  4.46229211
  1.12765609  5.36039316  0.01511048  4.36962357  2.46504112  3.66731395]",7.4337
61,0.6822,0.8487,"[ 2.78018735  4.68589271 -0.1592478   1.73974305  0.76211584  0.42021438
  1.08474748  2.01123716  2.33301526  3.27183327  2.7597192   4.46528751
  1.12465739  5.35739378  0.01211131  4.37262189  2.46204309  3.67031315]",7.3525
62,0.6824,0.8674,"[ 2.78318663  4.68889212 -0.16224672  1.73674888  0.75911655  0.41721541
  1.08772937  2.00823761  2.33001673  3.26883427  2.75673082  4.46828272
  1.12165867  5.35439439  0.00911212  4.37562024  2.45904508  3.67331238]",7.2722
63,0.6831,0.8418,"[ 2.78618586  4.69189149 -0.16524555  1.73375567  0.75611732  0.41421653
  1.0907145   2.00523808  2.32701833  3.26583534  2.75374139  4.47127711
  1.11866004  5.35139505  0.00611299  4.37861845  2.45604733  3.67631157]",7.1929
64,0.6818,0.8659,"[ 2.78918506e+00  4.69489083e+00 -1.68244295e-01  1.73076342e+00
  7.53118139e-01  4.11217723e-01  1.09370170e+00  2.00223859e+00
  2.32402005e+00  3.26283644e+00  2.75075109e+00  4.47427066e+00
  1.11566149e+00  5.34839575e+00  3.11390402e-03  4.38161656e+00
  2.45304982e+00  3.67931072e+00]",7.1145
65,0.6839,0.8381,"[ 2.79218431e+00  4.69789021e+00 -1.71243095e-01  1.72777125e+00
  7.50118922e-01  4.08218862e-01  1.09669111e+00  1.99923907e+00
  2.32102171e+00  3.25983748e+00  2.74775929e+00  4.47726396e+00
  1.11266287e+00  5.34539641e+00  1.14774847e-04  4.38461475e+00
  2.45005227e+00  3.68230992e+00]",7.0371
66,0.6845,0.8472,"[ 2.79518356e+00  4.70088959e+00 -1.74241881e-01  1.72477977e+00
  7.47119712e-01  4.05220013e-01  1.09968186e+00  1.99623955e+00
  2.31802341e+00  3.25683851e+00  2.74476668e+00  4.48025651e+00
  1.10966425e+00  5.34239708e+00 -2.88435110e-03  4.38761292e+00
  2.44705485e+00  3.68530913e+00]",6.9608
67,0.6838,0.8526,"[ 2.79818279  4.70388896 -0.17724061  1.72178947  0.74412054  0.40222121
  1.10267346  1.99324005  2.3150252   3.25383956  2.74177363  4.48324785
  1.10666569  5.33939778 -0.00588345  4.39061102  2.44405765  3.68830832]",6.8855
68,0.6857,0.8293,"[ 2.80118195  4.70688825 -0.18023917  1.71880198  0.74112146  0.39922257
  1.10566526  1.99024062  2.31202723  3.25084072  2.73878069  4.48623657
  1.1036673   5.33639857 -0.00888243  4.39360889  2.44106101  3.69130743]",6.8113
69,0.6865,0.8172,"[ 2.80418102  4.70988748 -0.18323756  1.71581823  0.7381225   0.39622408
  1.10865719  1.98724124  2.30902953  3.24784198  2.73578788  4.48922172
  1.10066909  5.33339944 -0.01188131  4.39660651  2.438065    3.69430645]",6.7382
70,0.6869,0.8029,"[ 2.80718014  4.71288675 -0.18623599  1.71283586  0.7351235   0.39322554
  1.11165005  1.98424184  2.30603178  3.24484318  2.7327943   4.49220457
  1.09767082  5.33040028 -0.01488024  4.39960422  2.43506901  3.69730552]",6.6663
71,0.6849,0.8255,"[ 2.81017918  4.71588594 -0.18923424  1.70985989  0.73212461  0.39022717
  1.11464289  1.9812425   2.30303431  3.24184449  2.72980092  4.49518041
  1.09467273  5.32740122 -0.01787904  4.40260168  2.43207378  3.7003045 ]",6.5956
72,0.6883,0.8046,"[ 2.81317824  4.71888516 -0.19223249  1.70688912  0.72912571  0.38722879
  1.11763634  1.97824316  2.30003687  3.23884576  2.72680704  4.49814706
  1.09167462  5.32440215 -0.02087786  4.40559916  2.42907877  3.70330351]",6.5261
73,0.6867,0.8186,"[ 2.81617731  4.72188437 -0.19523071  1.70392686  0.72612682  0.38423043
  1.12063022  1.97524382  2.2970395   3.23584702  2.72381284  4.50109459
  1.08867652  5.32140308 -0.02387668  4.40859662  2.4260841   3.70630252]",6.458
74,0.6887,0.7978,"[ 2.81917633  4.72488354 -0.19822879  1.70099321  0.72312801  0.38123219
  1.12362418  1.97224452  2.29404236  3.23284834  2.72081866  4.50389517
  1.08567856  5.31840408 -0.02687542  4.41159391  2.42309027  3.70930147]",6.3916
75,0.6875,0.8114,"[ 2.8221754   4.72788275 -0.20122692  1.6981284   0.72012915  0.3782339
  1.1266187   1.9692452   2.29104517  3.2298496   2.71782406  4.50119454
  1.08268053  5.31540504 -0.0298742   4.4145913   2.42009663  3.71230048]",6.3364
76,0.6891,0.7888,"[ 2.82517434  4.73088185 -0.20422477  1.70097946  0.71713046  0.37523584
  1.12961294  1.96624597  2.28804839  3.22685103  2.71483009  4.498285
  1.0796828   5.31240614 -0.03287282  4.41758834  2.41710489  3.71529937]",6.3227
77,0.6898,0.7701,"[ 2.82817324  4.73388091 -0.20722244  1.70392451  0.71413185  0.37223789
  1.13260719  1.96324678  2.28505184  3.22385253  2.71183631  4.49533171
  1.0766852   5.3094073  -0.03587137  4.42058522  2.41411477  3.71829821]",6.3113
78,0.6881,0.7903,"[ 2.83117203  4.73687987 -0.21021978  1.7068869   0.71113341  0.36924019
  1.13560111  1.96024768  2.28205573  3.2208542   2.7088431   4.49236686
  1.07368791  5.30640861 -0.03886976  4.42358174  2.41112761  3.72129694]",6.3016
79,0.6908,0.7651,"[ 2.83417092  4.73987892 -0.2132173   1.7098598   0.70813484  0.36624231
  1.13859576  1.95724851  2.27905935  3.21785572  2.70584921  4.48939169
  1.07069041  5.3034098  -0.04186829  4.42657858  2.40814091  3.72429579]",6.2937
80,0.6903,0.7722,"[ 2.83716962  4.7428778  -0.21621428  1.71283553  0.70513654  0.36324483
  1.14158975  1.95424948  2.2760637   3.21485752  2.70285633  4.4864154
  1.0676934   5.30041123 -0.04486654  4.42957483  2.40516072  3.72729444]",6.2874
81,0.6902,0.7592,"[ 2.84016815  4.74587653 -0.21921072  1.71581296  0.70213851  0.36024773
  1.1445832   1.95125059  2.27306875  3.21185957  2.69986434  4.48343813
  1.06469686  5.29741288 -0.04786454  4.43257054  2.40219137  3.73029292]",6.2829
82,0.6909,0.7652,"[ 2.84316697  4.74887552 -0.22220784  1.7187964   0.69914009  0.35725007
  1.14757809  1.94825148  2.27007286  3.20886121  2.69687067  4.48045429
  1.06169965  5.29441419 -0.05086295  4.43556714  2.39922008  3.73329172]",6.28
83,0.6912,0.7512,"[ 2.84616538  4.75187413 -0.22520374  1.72177763  0.69614227  0.35425329
  1.15057145  1.94525269  2.26707856  3.20586345  2.69387924  4.47747366
  1.05870352  5.291416   -0.05386077  4.43856248  2.3962998   3.73629009]",6.2792
84,0.6915,0.7391,"[ 2.84916368  4.75487266 -0.22819927  1.72475977  0.69314461  0.35125674
  1.15356463  1.94225398  2.26408473  3.20286584  2.69088827  4.47449236
  1.05570768  5.28841795 -0.05685845  4.44155752  2.39362421  3.73928837]",6.2816
85,0.6921,0.7298,"[ 2.85216167  4.7578709  -0.23119373  1.72774062  0.69014743  0.34826091
  1.15655675  1.93925553  2.26109223  3.19986869  2.68789898  4.47151267
  1.05271276  5.2854203  -0.05985566  4.44455159  2.39630961  3.74228632]",6.3191
86,0.6924,0.7357,"[ 2.85515979  4.76086927 -0.23418839  1.73072394  0.68715008  0.34526484
  1.15954958  1.93625697  2.25809937  3.19687136  2.68490884  4.46852989
  1.04971757  5.2824225  -0.06285305  4.44754605  2.39918918  3.74528443]",6.3598
87,0.6929,0.7226,"[ 2.85815755  4.76386731 -0.23718173  1.73370559  0.68415327  0.34226959
  1.16254125  1.9332587   2.25510803  3.19387454  2.68192049  4.46554879
  1.04672343  5.27942516 -0.06584993  4.45053942  2.40211181  3.74828217]",6.4026
88,0.6924,0.7346,"[ 2.86115461  4.76686472 -0.24017258  1.73668313  0.68115751  0.33927593
  1.16553055  1.93026098  2.25211964  3.19087875  2.67893572  4.462572
  1.04373134  5.2764287  -0.06884579  4.45353066  2.40504107  3.75127919]",6.4473
89,0.693,0.7147,"[ 2.86415189  4.76986232 -0.24316377  1.73966351  0.67816146  0.33628186
  1.16852089  1.92726309  2.2491306   3.18788264  2.67594964  4.45959195
  1.04073879  5.273432   -0.07184196  4.45652255  2.40798706  3.75427645]",6.4941
90,0.693,0.7013,"[ 2.86714723  4.77285818 -0.24614778  1.74263254  0.67516832  0.33329219
  1.17150481  1.92426674  2.24614974  3.18488936  2.67297332  4.45662376
  1.03775196  5.27043776 -0.07483533  4.4595086   2.41091631  3.75727175]",6.5426
91,0.6931,0.705,"[ 2.87014298  4.77585441 -0.24913266  1.74560528  0.67217461  0.33030171
  1.17449035  1.92127006  2.24316752  3.18189549  2.6699948   4.45365155
  1.03476419  5.26744303 -0.07782928  4.46249586  2.41385796  3.76026748]",6.593
92,0.6931,0.7119,"[ 2.87313828  4.77885022 -0.25211521  1.74857647  0.66918163  0.32731236
  1.17747466  1.91827374  2.24018753  3.17890229  2.6670184   4.45068082
  1.03177801  5.2644489  -0.08082256  4.46548176  2.41680067  3.76326275]",6.6453
93,0.6931,0.6943,"[ 2.87611387  4.78182833 -0.25502217  1.75144494  0.66621824  0.32436768
  1.18039774  1.91529303  2.23728896  3.17593758  2.66413442  4.44781632
  1.02885026  5.26147984 -0.0837876   4.46841026  2.41957662  3.76623821]",6.6977
94,0.693,0.7046,"[ 2.87711829  4.78283231 -0.25604028  1.75246715  0.66521153  0.32335749
  1.18141126  1.91428952  2.23627026  3.17493116  2.6631133   4.44679271
  1.02783667  5.26047412 -0.08479397  4.46942327  2.42061054  3.76724264]",6.7167
95,0.6931,0.6883,"[ 2.87808077  4.78379851 -0.25690341  1.75329028  0.66426732  0.32244043
  1.18230061  1.91331935  2.23541569  3.17398486  2.66227493  4.44597406
  1.02694378  5.25952157 -0.08574071  4.47031871  2.4213407   3.76820496]",6.7325
96,0.6931,0.6808,"[ 2.87708472  4.78280207 -0.25592042  1.75231069  0.66526128  0.32343116
  1.18131286  1.91431622  2.23639834  3.17497909  2.66325536  4.44695231
  1.02793127  5.26051643 -0.08474644  4.46933055  2.42037286  3.76720891]",6.714
97,0.6931,0.693,"[ 2.87645716  4.78214336 -0.25587632  1.75240661  0.66574795  0.32374283
  1.18114582  1.91500946  2.23641125  3.17548107  2.66320799  4.4468398
  1.02811208  5.26106437 -0.08424129  4.46913517  2.42071133  3.76658269]",6.7121
98,0.6931,0.6862,"[ 2.87545936  4.78114535 -0.25488591  1.75141799  0.66674456  0.32473764
  1.18015265  1.9160077   2.23740154  3.17647783  2.66419689  4.44782737
  1.02910503  5.26206147 -0.08324449  4.46814183  2.41972868  3.7655849 ]",6.6938
99,0.693,0.6839,"[ 2.87645534  4.78214176 -0.25587019  1.75239469  0.66575061  0.32374689
  1.18113953  1.91501086  2.23641905  3.17548368  2.66321675  4.44685076
  1.02811716  5.26106653 -0.08423872  4.4691298   2.42068611  3.76658085]",6.7119
100,0.6932,0.6992,"[ 2.87745146  4.78313828 -0.25685495  1.75337228  0.66475646  0.32275584
  1.18212688  1.9140139   2.23543598  3.17448932  2.66223592  4.44587323
  1.02712889  5.26007142 -0.08523314  4.47011819  2.42164536  3.76757695]",6.7302
