epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
60,0.693,0.6692,"[2.88431554 4.26678147 0.25987494 2.15855035 1.08684488 0.32106155
 0.91353903 1.91506604 2.23432783]",1.2449
61,0.6932,0.6853,"[2.88246713 4.26527757 0.26137391 2.16002474 1.08495926 0.31957022
 0.91185211 1.91337602 2.23282364]",1.2411
62,0.6932,0.6905,"[2.88117447 4.26311239 0.26354224 2.16220676 1.0830292  0.31739936
 0.9097884  1.9113278  2.23064062]",1.2361
63,0.6932,0.6906,"[2.87985729 4.2594265  0.26721023 2.16579676 1.08085075 0.3137383
 0.90715731 1.90868284 2.22741087]",1.2286
64,0.6932,0.6902,"[2.88220544 4.26487737 0.26178586 2.16050375 1.08413678 0.31914594
 0.91109497 1.91262008 2.23218212]",1.2399
65,0.6932,0.6848,"[2.88127769 4.2631031  0.26355179 2.16221853 1.08279677 0.31739013
 0.90967293 1.91121058 2.23059977]",1.2361
66,0.6931,0.7027,"[2.88276802 4.26325614 0.26339068 2.1620145  1.08368344 0.31755761
 0.91033538 1.91188504 2.2309685 ]",1.2371
67,0.6931,0.7075,"[2.8791957  4.25914664 0.26750464 2.16615045 1.07951483 0.31344071
 0.9061056  1.90766535 2.22676219]",1.2273
68,0.6932,0.7115,"[2.88434901 4.26341982 0.26321906 2.16179828 1.08444297 0.31773752
 0.91092242 1.91250175 2.23132185]",1.2382
69,0.6932,0.688,"[2.88579853 4.26351363 0.26311949 2.16167076 1.08519139 0.31784088
 0.91143245 1.91301957 2.23157268]",1.2391
70,0.6932,0.6998,"[2.88778286 4.26684958 0.25979707 2.15841694 1.08763283 0.32114981
 0.91419682 1.91577196 2.23464003]",1.2464
71,0.6931,0.689,"[2.88703894 4.26513075 0.26150412 2.16006241 1.08649335 0.31945375
 0.91294673 1.91453802 2.23317329]",1.2428
72,0.693,0.6722,"[2.88578367 4.26322293 0.26340749 2.16193861 1.08489498 0.31755588
 0.91128159 1.91288865 2.23137884]",1.2385
73,0.6932,0.6765,"[2.88381819 4.2593662  0.26725549 2.16574451 1.0820188  0.31371368
 0.90804703 1.90966533 2.22775953]",1.2302
74,0.6932,0.7006,"[2.88234828 4.25738056 0.2692399  2.16772295 1.08022145 0.31173037
 0.90617012 1.90779363 2.22580616]",1.2256
75,0.6931,0.6893,"[2.88239885 4.25559563 0.27101074 2.16943991 1.07960098 0.30996389
 0.90519096 1.90680422 2.22436248]",1.2224
76,0.6932,0.709,"[2.88383151 4.25749407 0.2691185  2.1675699  1.08104764 0.3118551
 0.90676635 1.90839415 2.22611096]",1.2266
77,0.6932,0.6812,"[2.88660244 4.26118606 0.26544089 2.16395971 1.08389658 0.31552239
 0.90982612 1.91145132 2.22948213]",1.2348
78,0.6932,0.7126,"[2.88503977 4.25796649 0.26864579 2.16710106 1.08142453 0.31232915
 0.90710187 1.90875387 2.22650449]",1.2279
79,0.6931,0.693,"[2.88693555 4.25981363 0.26680596 2.16529048 1.08307513 0.31416551
 0.90874514 1.91040169 2.22821217]",1.2322
80,0.6932,0.6963,"[2.88785674 4.25987676 0.26673884 2.16520389 1.08352085 0.31423602
 0.90906024 1.91072998 2.22837405]",1.2327
81,0.6932,0.6748,"[2.89162029 4.26233197 0.26426347 2.16263126 1.08691026 0.3167295
 0.91227091 1.91396977 2.23123652]",1.2395
82,0.6933,0.7122,"[2.89467276 4.26622827 0.26037311 2.15877022 1.0901851  0.32061525
 0.91577525 1.91746124 2.23497205]",1.2484
83,0.6931,0.6921,"[2.893826   4.26612381 0.26048352 2.15891185 1.08940668 0.32049958
 0.91524387 1.91691734 2.23469859]",1.2477
84,0.6932,0.7015,"[2.88775467 4.25800392 0.26860488 2.16704295 1.08197276 0.31237443
 0.90743953 1.90913412 2.22661517]",1.2289
85,0.6933,0.6817,"[2.8915268  4.26196556 0.26464532 2.16309403 1.08569034 0.31633242
 0.91124897 1.91294255 2.23051462]",1.2382
86,0.6931,0.6624,"[2.8873324  4.25609809 0.27050388 2.16891438 1.08067783 0.31047931
 0.90593842 1.9076449  2.22486667]",1.225
87,0.6931,0.7234,"[2.89417595 4.26397952 0.26263001 2.16107293 1.08778535 0.31834909
 0.91332625 1.91503082 2.23255014]",1.2433
88,0.6932,0.6885,"[2.8939376  4.26372647 0.26289564 2.16139265 1.0870553  0.31807492
 0.91264166 1.91435368 2.23204494]",1.2424
89,0.6932,0.6672,"[2.89109961 4.25978642 0.26683167 2.165309   1.08356472 0.31414253
 0.90898088 1.9107082  2.22820704]",1.2334
90,0.6932,0.683,"[2.89477476 4.26185476 0.26475878 2.16321292 1.08618557 0.31622001
 0.91137866 1.91313187 2.23039322]",1.239
91,0.6929,0.7025,"[2.89933983 4.2659407  0.26066771 2.15909848 1.09050674 0.3203155
 0.91567184 1.91743666 2.23458481]",1.2491
92,0.6933,0.6809,"[2.89959002 4.26596003 0.26064725 2.15907121 1.09050797 0.32033784
 0.91572314 1.91749239 2.23462529]",1.2492
93,0.6932,0.6838,"[2.89981176 4.26783826 0.25877652 2.15723866 1.09146106 0.32220147
 0.91705489 1.91879503 2.23629833]",1.2529
94,0.6932,0.6817,"[2.89546636 4.2636627  0.26296159 2.16147413 1.0865866  0.31800616
 0.91236963 1.91409242 2.2318878 ]",1.2425
95,0.6932,0.6776,"[2.89435083 4.26179035 0.26482693 2.16330667 1.08506433 0.31614721
 0.91077674 1.91251348 2.23015762]",1.2383
96,0.6924,0.7114,"[2.89476167 4.26167586 0.26494699 2.16344826 1.0849187  0.31602399
 0.91056286 1.91230851 2.22994874]",1.2381
97,0.6931,0.6875,"[2.90112814 4.26652126 0.26007257 2.15845217 1.09077227 0.32092259
 0.91623517 1.91800758 2.23527004]",1.2508
98,0.6929,0.6719,"[2.89840335 4.26255034 0.26404135 2.16240873 1.08714253 0.31695665
 0.91245505 1.91424854 2.23135868]",1.2417
99,0.6932,0.7135,"[2.8936682  4.25654605 0.27004543 2.16840839 1.08146397 0.31095416
 0.90659611 1.90840886 2.22537822]",1.2277
100,0.6932,0.7109,"[2.89465269 4.25665339 0.26993071 2.16826472 1.08203479 0.3110735
 0.90704316 1.90886742 2.22563892]",1.2285
101,0.6932,0.6877,"[2.89878541 4.26067363 0.26590918 2.16423615 1.08607994 0.315097
 0.91110239 1.91293787 2.22968072]",1.2382
102,0.6932,0.6854,"[2.89750196 4.25866048 0.26792259 2.16625136 1.08417079 0.3130832
 0.90912537 1.91096729 2.22766408]",1.2335
103,0.6932,0.6963,"[2.89735255 4.25861126 0.26797513 2.16631541 1.08389515 0.31302957
 0.90891303 1.91076121 2.22753825]",1.2333
104,0.6931,0.6947,"[2.89953144 4.26056129 0.26602752 2.16437989 1.08577234 0.31497453
 0.91078921 1.91263656 2.22943774]",1.238
105,0.6933,0.6749,"[2.89878493 4.26034006 0.26626231 2.16467004 1.08485635 0.31473018
 0.9100182  1.91185938 2.22893657]",1.2369
106,0.6931,0.6931,"[2.90110198 4.26226387 0.26434375 2.16277289 1.0866621  0.31664442
 0.91179142 1.91364731 2.23075545]",1.2415
107,0.6931,0.687,"[2.9039751  4.26619233 0.26041992 2.15887193 1.09000394 0.32056376
 0.91537971 1.91721798 2.23455862]",1.2505
108,0.6933,0.7078,"[2.8979826  4.26043583 0.26616671 2.16458181 1.08409143 0.31482473
 0.90966892 1.91149174 2.22891541]",1.2366
109,0.6931,0.6797,"[2.90263285 4.26443177 0.26217122 2.16058398 1.08812383 0.31882191
 0.91367016 1.91551323 2.23290415]",1.2464
110,0.6931,0.7049,"[2.89839361 4.258583   0.26801053 2.16638096 1.08298122 0.31299116
 0.90829757 1.91016155 2.22725795]",1.2331
111,0.6931,0.7017,"[2.89865715 4.25857418 0.26802034 2.16639021 1.08290053 0.31298294
 0.90823912 1.91012051 2.22722623]",1.2331
112,0.6932,0.6713,"[2.90533945 4.26820232 0.25841637 2.15688827 1.09073728 0.3225688
 0.91663451 1.91849165 2.23631584]",1.2546
113,0.6932,0.689,"[2.8963073  4.25630462 0.27030442 2.16874365 1.07991372 0.31068383
 0.90539227 1.9072626  2.22465041]",1.2272
114,0.6932,0.6973,"[2.90111941 4.2631337  0.26352002 2.16211496 1.08514115 0.31744238
 0.91096793 1.91284328 2.23078368]",1.2421
115,0.6932,0.7151,"[2.89768092 4.25923994 0.26741001 2.16598961 1.08121311 0.31355639
 0.90706287 1.90894779 2.22691628]",1.2329
116,0.6931,0.7203,"[2.89826926 4.25921321 0.26743852 2.16602185 1.08119913 0.31352832
 0.90700574 1.90890396 2.22685691]",1.233
117,0.6931,0.6993,"[2.9008373  4.26163092 0.26500639 2.16355267 1.08370546 0.31596415
 0.90956208 1.91146398 2.2294138 ]",1.2389
118,0.6931,0.698,"[2.89998363 4.25965579 0.26697939 2.16551807 1.08200358 0.31399218
 0.90773771 1.90964631 2.22748492]",1.2346
119,0.6932,0.7002,"[2.90191787 4.26342308 0.26322758 2.1618335  1.08451578 0.3177316
 0.91065623 1.91255093 2.23089594]",1.2426
120,0.6932,0.6834,"[2.90000842 4.26292731 0.26374886 2.16244896 1.08287644 0.31719494
 0.90929368 1.91119243 2.22995257]",1.2403
121,0.6931,0.6899,"[2.90080177 4.26484264 0.26183929 2.16056486 1.08414382 0.31910034
 0.91080981 1.91271101 2.2317188 ]",1.2444
122,0.6929,0.6576,"[2.9010117  4.26481891 0.26186457 2.16059559 1.0839719  0.31907475
 0.91068962 1.91259973 2.23165418]",1.2443
123,0.693,0.7022,"[2.9025307  4.26674569 0.25994256 2.15869567 1.08538078 0.32099294
 0.91229142 1.91420302 2.2334567 ]",1.2486
124,0.6932,0.7093,"[2.89951466 4.26268061 0.26401218 2.1627799  1.08107713 0.31692216
 0.90803122 1.9099607  2.22929553]",1.2389
125,0.6932,0.7073,"[2.89830238 4.2606503  0.26604384 2.16481585 1.07909582 0.31489006
 0.90600497 1.90794107 2.22724555]",1.2342
126,0.6931,0.6888,"[2.90033004 4.26248685 0.26421615 2.16301856 1.08074414 0.31671339
 0.90764535 1.90958716 2.22894181]",1.2385
127,0.6933,0.6839,"[2.90130907 4.26093125 0.2657447  2.16444451 1.08063146 0.31520214
 0.90716578 1.90910292 2.22789571]",1.2363
128,0.6932,0.6707,"[2.90800782 4.26884232 0.25783983 2.1565666  1.08789858 0.32310221
 0.9146729  1.91661158 2.23565304]",1.2548
129,0.6932,0.7158,"[2.9068593  4.26536946 0.26129271 2.15992742 1.08520912 0.31967247
 0.91180355 1.91376864 2.23250816]",1.2474
130,0.6932,0.6882,"[2.90744048 4.2650577  0.26161387 2.16028136 1.08492476 0.31934361
 0.91145451 1.91342713 2.23210786]",1.2468
131,0.6931,0.6833,"[2.90419819 4.26106721 0.26560343 2.16426621 1.08105407 0.31535536
 0.90753406 1.90951385 2.22813702]",1.2375
132,0.6932,0.6788,"[2.90461271 4.26107851 0.26559102 2.1642494  1.0811513  0.31536876
 0.90760572 1.90958871 2.22816868]",1.2376
133,0.6931,0.674,"[2.90589354 4.26285669 0.26382634 2.16253235 1.08237519 0.31712555
 0.90894487 1.91093711 2.22971067]",1.2415
134,0.6925,0.7307,"[2.90381825 4.25714558 0.26951622 2.16813518 1.07830345 0.31145292
 0.90435317 1.90636091 2.22445581]",1.2295
135,0.6932,0.6754,"[2.90124972 4.25323451 0.27341945 2.17201301 1.07499194 0.30755335
 0.90085272 1.90285091 2.22070524]",1.2207
136,0.693,0.7253,"[2.90513946 4.25712486 0.26953603 2.16814776 1.0787258  0.31143502
 0.90460283 1.90660222 2.22449844]",1.23
137,0.6931,0.6885,"[2.91035203 4.26489692 0.26178055 2.16046313 1.08508758 0.31917552
 0.91144582 1.91342648 2.23189893]",1.2473
138,0.6932,0.6821,"[2.91282475 4.2687441  0.25794439 2.15667444 1.0879575  0.32300203
 0.91465137 1.91662568 2.23549248]",1.2558
139,0.6932,0.6787,"[2.90544918 4.25882069 0.26786134 2.16656677 1.07866321 0.31308958
 0.90512369 1.90709991 2.22571105]",1.2328
140,0.6932,0.6856,"[2.91165056 4.26541172 0.26125714 2.1599313  1.08508367 0.31969914
 0.91168252 1.91366523 2.23237606]",1.2486
141,0.6932,0.681,"[2.91050197 4.26159426 0.26506168 2.16368065 1.08219852 0.31590694
 0.90850179 1.91050456 2.22882385]",1.2405
142,0.6932,0.7086,"[2.91026479 4.26331907 0.26335639 2.16205132 1.08263291 0.31759698
 0.90932367 1.91132723 2.23015479]",1.2435
143,0.6932,0.6865,"[2.904866   4.25727344 0.26940521 2.1681073  1.07659862 0.31154809
 0.90324125 1.90525166 2.22406244]",1.2291
144,0.6931,0.7047,"[2.90737403 4.25929076 0.26738627 2.1660819  1.07873933 0.31356856
 0.90534431 1.90735902 2.22611006]",1.2341
145,0.6932,0.7046,"[2.90720166 4.26271479 0.26400444 2.16285151 1.07975135 0.3169239
 0.9069789  1.90902663 2.22871692]",1.2401
146,0.6932,0.7162,"[2.90817059 4.26268084 0.26404123 2.16289194 1.07970416 0.3168884
 0.90689333 1.90896162 2.22863864]",1.2402
147,0.6931,0.6971,"[2.90308188 4.2567178  0.27000102 2.16884021 1.07397537 0.3109307
 0.90109564 1.90316232 2.22273923]",1.2262
148,0.6932,0.696,"[2.90812619 4.26079055 0.26592177 2.16474111 1.0784675  0.31501252
 0.90547464 1.90752733 2.22693734]",1.2365
149,0.693,0.7161,"[2.9109658  4.26581867 0.26094179 2.15991648 1.08174843 0.31996529
 0.90911828 1.91120103 2.23123316]",1.247
150,0.6931,0.7009,"[2.91016591 4.2619912  0.26475596 2.16367842 1.07884125 0.31616171
 0.90594536 1.90802477 2.22767591]",1.239
151,0.693,0.687,"[2.90835594 4.25677864 0.2699134  2.16868263 1.07576659 0.31102344
 0.9024401  1.90444292 2.22333361]",1.2286
152,0.6932,0.6832,"[2.90974464 4.25862375 0.2680808  2.16688045 1.07713712 0.31285377
 0.90390196 1.90593066 2.22497613]",1.2327
153,0.6932,0.6983,"[2.9149063  4.2664054  0.26031635 2.15918333 1.08349564 0.32060466
 0.91073339 1.91277323 2.23238502]",1.25
154,0.6931,0.7117,"[2.91300275 4.26431942 0.26240911 2.16129728 1.08104723 0.31850906
 0.9083663  1.91042517 2.23016731]",1.2448
155,0.693,0.6782,"[2.91142439 4.26222673 0.26450888 2.16342681 1.07824413 0.31640317
 0.90582696 1.90789122 2.22790957]",1.2395
156,0.6931,0.7143,"[2.90990776 4.26019215 0.26654662 2.16547341 1.07618286 0.31436427
 0.90373372 1.90580383 2.22582135]",1.2347
157,0.6932,0.6946,"[2.90827896 4.25643455 0.27028378 2.16915118 1.07347794 0.31063489
 0.90077421 1.90280709 2.22242473]",1.2268
158,0.6932,0.6809,"[2.91450547 4.26238539 0.26433676 2.16321303 1.07933196 0.31658157
 0.90663195 1.90867246 2.22831436]",1.2412
159,0.693,0.6852,"[2.91966708 4.26660199 0.26010599 2.15893212 1.08400863 0.32082338
 0.91124134 1.91328775 2.23274828]",1.2519
160,0.6931,0.7003,"[2.9193181  4.26272024 0.2639782  2.16276526 1.08083403 0.31696063
 0.90784656 1.90990141 2.22905887]",1.2438
161,0.693,0.7234,"[2.91766371 4.26063788 0.26606716 2.16487101 1.07855383 0.31486977
 0.90558702 1.90765527 2.22687247]",1.2387
162,0.6931,0.6956,"[2.91788275 4.25908519 0.26759296 2.16632404 1.07782696 0.31335645
 0.90468795 1.90674519 2.22567055]",1.236
163,0.6931,0.6907,"[2.9197628  4.26292187 0.26377143 2.16254714 1.08061002 0.31717132
 0.90778719 1.90988848 2.22920967]",1.2442
164,0.6932,0.7008,"[2.91378673 4.25507095 0.27160869 2.1703453  1.07349331 0.30934009
 0.90048747 1.9025653  2.2215993 ]",1.2261
165,0.6932,0.6891,"[2.91928429 4.2610992  0.26558041 2.16431577 1.07925595 0.31536973
 0.90635719 1.90845706 2.22758886]",1.2404
166,0.6932,0.6949,"[2.91678441 4.25713907 0.26953634 2.16825928 1.07562902 0.31141587
 0.90262201 1.90471209 2.22370925]",1.2314
167,0.6931,0.7086,"[2.92199227 4.26303251 0.26365226 2.16240098 1.0810223  0.31729629
 0.9081474  1.91026149 2.22943585]",1.2451
168,0.6932,0.6774,"[2.92706218 4.26913955 0.25753842 2.15627128 1.08691433 0.32341286
 0.91420752 1.9163268  2.2355945 ]",1.2596
169,0.6931,0.6881,"[2.92477477 4.26508368 0.2615995  2.16034378 1.08267354 0.31935105
 0.90998395 1.91212734 2.23145083]",1.2501
170,0.6931,0.7083,"[2.92451308 4.26315287 0.26352372 2.16224707 1.08115734 0.31743095
 0.90835502 1.91049053 2.22964113]",1.2461
171,0.693,0.6861,"[2.92233482 4.25927074 0.26739735 2.16608888 1.07753195 0.31356571
 0.90470717 1.90685105 2.22588982]",1.2374
172,0.6932,0.6978,"[2.92526527 4.26296755 0.26372631 2.16248545 1.08029113 0.31722646
 0.90763365 1.90981895 2.22918628]",1.2455
173,0.693,0.7098,"[2.92778624 4.26495452 0.26174199 2.16050377 1.08201994 0.31921227
 0.90945678 1.9116607  2.23111667]",1.2503
174,0.6932,0.7102,"[2.93212007 4.26493938 0.26175984 2.16053487 1.08143428 0.31919281
 0.90908739 1.91130596 2.23099369]",1.251
175,0.6932,0.6733,"[2.93603289 4.26689947 0.25980377 2.15858638 1.08323864 0.32114867
 0.91091717 1.91315773 2.23288787]",1.2561
176,0.6927,0.7153,"[2.94831153 4.26495507 0.26174228 2.16050573 1.0817218  0.31921506
 0.90926423 1.91149922 2.23104953]",1.2552
177,0.6932,0.6819,"[2.95423969 4.25904257 0.26764561 2.16637972 1.07627293 0.31332063
 0.90370185 1.90593415 2.22528307]",1.2442
178,0.6932,0.6892,"[2.96240614 4.26111804 0.26556261 2.16426798 1.078788   0.31541363
 0.90609188 1.90834003 2.22748404]",1.2509
179,0.6931,0.688,"[2.97316217 4.26110012 0.26558268 2.1642907  1.07877086 0.31539325
 0.9060584  1.90831177 2.22744251]",1.2534
180,0.6932,0.7015,"[2.98402628 4.25917139 0.26750294 2.16618977 1.07706874 0.31348035
 0.90433097 1.90658243 2.22561705]",1.252
181,0.6931,0.7031,"[2.98563668 4.2630245  0.26366824 2.16239656 1.08031341 0.31730126
 0.90768801 1.90997081 2.2292318 ]",1.2602
182,0.6932,0.6999,"[2.99530043 4.25939193 0.26725815 2.16590265 1.07759425 0.31373901
 0.90486481 1.90710989 2.2260499 ]",1.2554
183,0.6932,0.6787,"[2.99887929 4.25737855 0.26927356 2.16791823 1.07566184 0.31172404
 0.90288894 1.90513656 2.22402502]",1.252
184,0.6932,0.6871,"[3.00154879 4.257452   0.26919296 2.16781954 1.07579085 0.31181192
 0.90301789 1.90528897 2.22415577]",1.2528
185,0.6929,0.7173,"[3.01090939 4.25417258 0.27240657 2.1709373  1.07372716 0.30863198
 0.90082945 1.90299647 2.22145254]",1.2489
