epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
52,0.6932,0.6844,"[2.34103142 4.24675079 0.28133244 2.10494918 1.20145568 0.85891008
 0.88966668 2.45042308 2.21423283]",2.2438
53,0.6934,0.6776,"[2.33506824 4.24079068 0.28725933 2.11092107 1.20740979 0.86488446
 0.8837635  2.45638415 2.20825771]",2.2422
54,0.6932,0.7166,"[2.33305323 4.23877501 0.28929605 2.1129311  1.20942799 0.86689365
 0.8817244  2.45839955 2.20624816]",2.2418
55,0.6928,0.7231,"[2.32713991 4.23286782 0.2951117  2.11886785 1.21531999 0.87283525
 0.87595712 2.4643088  2.20030533]",2.2416
56,0.6933,0.6988,"[2.32923991 4.23497488 0.29290518 2.11679417 1.2131962  0.87076736
 0.87821601 2.46220406 2.20237191]",2.2419
57,0.6931,0.6514,"[2.33318401 4.23891577 0.28902631 2.11283402 1.20926456 0.86680417
 0.8820765  2.458262   2.20633509]",2.2421
58,0.6933,0.7167,"[2.32915466 4.23488529 0.29308861 2.11685443 1.21329979 0.87082336
 0.878012   2.46229198 2.2023157 ]",2.2416
59,0.6934,0.6678,"[2.3311791  4.23691176 0.29104395 2.11483546 1.21126949 0.86880592
 0.88007281 2.46026611 2.20433248]",2.2418
60,0.6932,0.6946,"[2.32923811 4.23497506 0.29292157 2.11679196 1.21319603 0.87076576
 0.8782292  2.46220421 2.20237166]",2.2418
61,0.6932,0.678,"[2.33121061 4.2369463  0.29098169 2.11481118 1.21122922 0.86878361
 0.8801652  2.46023246 2.20435357]",2.2419
62,0.6933,0.685,"[2.33522089 4.24095779 0.28696658 2.11080237 1.20721632 0.86477566
 0.88419063 2.45622129 2.20836098]",2.2425
63,0.6931,0.7129,"[2.33323699 4.23897574 0.28893512 2.11278947 1.2091957  0.86676415
 0.88223955 2.45820386 2.20637193]",2.2422
64,0.6932,0.6885,"[2.33325311 4.23899369 0.28890503 2.11277644 1.20917523 0.86675251
 0.88228622 2.45818641 2.206383  ]",2.2422
65,0.6934,0.6809,"[2.33507543 4.24080569 0.28723333 2.11091107 1.20738718 0.86487684
 0.88390951 2.45637102 2.20825947]",2.2422
66,0.6931,0.7099,"[2.33505824 4.24078766 0.28727465 2.11092273 1.20740808 0.8648875
 0.88386449 2.45638872 2.20824847]",2.2422
67,0.6934,0.6813,"[2.33294762 4.238672   0.28944246 2.11301079 1.20953439 0.86696939
 0.88169315 2.45850276 2.20616678]",2.2416
68,0.6934,0.6752,"[2.33096214 4.23668795 0.2914145  2.11499946 1.21151584 0.86895897
 0.87973493 2.46048724 2.20417659]",2.2414
69,0.6932,0.6865,"[2.33304771 4.23877892 0.28924145 2.11293678 1.2094104  0.86690054
 0.88194628 2.45839814 2.20623375]",2.2419
70,0.6932,0.7003,"[2.33302655 4.23875665 0.2892918  2.11295126 1.20943627 0.8669138
 0.88188993 2.45841999 2.20622018]",2.2418
71,0.693,0.6843,"[2.3334837  4.23923387 0.28860782 2.11257744 1.20891664 0.86656238
 0.88264951 2.4579492  2.20656826]",2.2424
72,0.6933,0.6997,"[2.33340885 4.23915402 0.28877234 2.11263133 1.20900893 0.86661163
 0.88245085 2.45802738 2.2065191 ]",2.2422
73,0.6933,0.6767,"[2.33333388 4.23907411 0.28893883 2.11268502 1.20910155 0.86666079
 0.8822498  2.4581056  2.20647005]",2.242
74,0.6934,0.7084,"[2.3313279  4.23706814 0.2909562  2.11468843 1.21110855 0.86866395
 0.88023516 2.46011151 2.20446647]",2.2417
75,0.6934,0.7085,"[2.33325899 4.23899492 0.28911026 2.11273737 1.20919367 0.86670897
 0.88205139 2.45818321 2.20642156]",2.2418
76,0.6933,0.7137,"[2.33128675 4.23702502 0.29105901 2.11471578 1.21115931 0.86868922
 0.88012068 2.46015381 2.20444062]",2.2416
77,0.6933,0.7042,"[2.32537707 4.2311217  0.29686564 2.12065003 1.21704667 0.8746285
 0.87436464 2.46605927 2.19850008]",2.2417
78,0.6932,0.7075,"[2.32558639 4.23134385 0.29642992 2.1204984  1.21678872 0.87448722
 0.87488953 2.46584165 2.19863897]",2.2422
79,0.6932,0.6598,"[2.32758416 4.2333418  0.29445354 2.11849724 1.21479288 0.87248627
 0.87686652 2.46384359 2.20063952]",2.2421
80,0.6931,0.6931,"[2.33090387 4.23665023 0.29125358 2.11510813 1.21151161 0.86907977
 0.88005876 2.46053131 2.20404853]",2.2419
81,0.6933,0.672,"[2.32907157 4.2348291  0.29290127 2.11698598 1.21330412 0.87096678
 0.87849226 2.46235623 2.20215961]",2.2422
82,0.6934,0.7149,"[2.33126577 4.23703468 0.29055716 2.11483705 1.21107265 0.86882849
 0.88089494 2.46015436 2.20429599]",2.2427
83,0.6933,0.6743,"[2.33329178 4.23906313 0.28850762 2.11281669 1.20904017 0.86681007
 0.88296462 2.4581266  2.20631377]",2.243
84,0.6933,0.6811,"[2.33571213 4.24150891 0.28574839 2.1104948  1.20653829 0.86451243
 0.8858548  2.45568899 2.20860806]",2.2442
85,0.6932,0.6889,"[2.3303787  4.23619903 0.29081284 2.11593082 1.21179843 0.86997593
 0.88088125 2.46100635 2.20314071]",2.2441
86,0.6931,0.6891,"[2.33047351 4.23630049 0.29060878 2.11586201 1.21168031 0.86991229
 0.8811371  2.46090708 2.20320313]",2.2444
87,0.693,0.714,"[2.33439353 4.24021528 0.28678405 2.11191952 1.20777873 0.86596502
 0.88492751 2.45699056 2.20715047]",2.2447
88,0.6931,0.7117,"[2.33231703 4.23813483 0.28892561 2.11397682 1.20986932 0.86801823
 0.88277268 2.45906967 2.20509731]",2.2442
89,0.6933,0.7037,"[2.33227968 4.23809522 0.28901107 2.11400307 1.20991522 0.8680423
 0.88267319 2.4591085  2.20507303]",2.2441
90,0.6933,0.6775,"[2.33043222 4.23625802 0.29070113 2.11589043 1.2117279  0.86993826
 0.88105312 2.46094904 2.20317546]",2.2442
91,0.693,0.7318,"[2.32845311 4.23428082 0.29265989 2.11787438 1.21370155 0.87192356
 0.87911153 2.46292679 2.20118954]",2.2442
92,0.6934,0.6736,"[2.33054007 4.23637359 0.29048717 2.11580986 1.21159489 0.86986376
 0.88132417 2.4608359  2.2032482 ]",2.2445
93,0.6933,0.6807,"[2.33448226 4.24031198 0.28661541 2.11185132 1.20766598 0.86590164
 0.88517139 2.45689625 2.20721023]",2.2449
94,0.6933,0.6762,"[2.33046921 4.23629836 0.29064736 2.11586004 1.21168168 0.86990959
 0.88113818 2.46090964 2.20320189]",2.2443
95,0.6933,0.7034,"[2.32895917 4.2347988  0.29210483 2.11741783 1.21316471 0.87148381
 0.87968957 2.46241225 2.20162543]",2.2444
96,0.6926,0.7063,"[2.32526572 4.2311217  0.29552277 2.12119036 1.216796   0.87527013
 0.87636372 2.46609508 2.19783615]",2.2451
97,0.6931,0.687,"[2.33763457 4.24350836 0.28291916 2.10890193 1.20436679 0.86299914
 0.88903929 2.45371423 2.21010422]",2.247
98,0.693,0.6718,"[2.33558533 4.24145595 0.28502496 2.11093757 1.20642678 0.86503167
 0.88691556 2.45576563 2.2080715 ]",2.2463
99,0.6932,0.692,"[2.33544688 4.24130811 0.285323   2.11103805 1.20659709 0.86512377
 0.88655563 2.45591045 2.20797982]",2.246
100,0.6932,0.687,"[2.33530531 4.24115702 0.28562934 2.11114049 1.20677146 0.86521779
 0.88618535 2.45605845 2.20788629]",2.2456
101,0.6932,0.6921,"[2.33742699 4.24328288 0.28350744 2.10903477 1.20464006 0.86311824
 0.88828932 2.45393376 2.20998486]",2.2461
102,0.6933,0.6842,"[2.33342564 4.23928177 0.28751281 2.11303515 1.20864113 0.86711849
 0.88428903 2.45793491 2.20598412]",2.2452
103,0.6933,0.7039,"[2.32940311 4.23525829 0.29156507 2.11705044 1.21266845 0.87113275
 0.88023381 2.461958   2.20196957]",2.2448
104,0.6933,0.6804,"[2.32394034 4.22981999 0.29665552 2.12263326 1.21804194 0.8767387
 0.87525638 2.46740464 2.19635933]",2.2458
105,0.6933,0.6736,"[2.33173137 4.23759865 0.28909802 2.11478356 1.210298   0.86887848
 0.88273924 2.45962169 2.20422068]",2.2453
106,0.6932,0.6912,"[2.33178668 4.23765818 0.2889813  2.11474276 1.21022898 0.86884092
 0.88288989 2.45956346 2.20425737]",2.2455
107,0.6931,0.6853,"[2.33574967 4.24161877 0.28506915 2.11076862 1.2062748  0.86486451
 0.8867852  2.45560207 2.20823355]",2.246
108,0.6932,0.6893,"[2.33368569 4.23954895 0.2872256  2.11281436 1.20835587 0.86690498
 0.88457938 2.45767017 2.20619288]",2.2454
109,0.6931,0.6836,"[2.33367891 4.23954229 0.28724403 2.11281822 1.20836373 0.86690872
 0.88456569 2.45767678 2.20618874]",2.2454
110,0.6931,0.7044,"[2.32971222 4.23558063 0.29113523 2.1167962  1.21231613 0.87089037
 0.88072807 2.46163986 2.20220645]",2.2451
111,0.6933,0.6853,"[2.33165986 4.23752528 0.28925039 2.11483331 1.21038016 0.86892469
 0.88259594 2.45969418 2.20417204]",2.2451
112,0.6932,0.6992,"[2.33400059 4.2398777  0.28683075 2.11254104 1.20800749 0.86664802
 0.88502569 2.45734516 2.20644672]",2.2457
113,0.6933,0.6793,"[2.32998801 4.2358648  0.29086136 2.11654917 1.2120225  0.87065565
 0.88099649 2.46135788 2.20243872]",2.2452
114,0.6933,0.7076,"[2.33155439 4.23741547 0.2894889  2.11490462 1.21050847 0.86899269
 0.8823303  2.45980212 2.20410364]",2.2448
115,0.6931,0.7054,"[2.33153199 4.23739194 0.28954386 2.1149197  1.21053601 0.86900662
 0.88226912 2.45982522 2.20408942]",2.2448
116,0.6931,0.7149,"[2.32941936 4.23527351 0.29175382 2.11700337 1.21267014 0.87108462
 0.88003883 2.46194166 2.20201177]",2.2444
117,0.6932,0.699,"[2.32745713 4.23331427 0.2936767  2.11897512 1.21462298 0.87305862
 0.87814063 2.4639018  2.20003701]",2.2444
118,0.6931,0.7141,"[2.33144627 4.23730294 0.28970639 2.11498207 1.21063624 0.86906491
 0.88210932 2.45991293 2.20403032]",2.2446
119,0.6932,0.6908,"[2.33307475 4.23891693 0.28827418 2.11328161 1.20905747 0.86734834
 0.88349251 2.45829416 2.20574871]",2.2443
120,0.6932,0.6853,"[2.3330608  4.23890251 0.28831368 2.11329012 1.20907486 0.86735633
 0.88345015 2.45830833 2.20574038]",2.2442
121,0.6932,0.698,"[2.33085009 4.23668023 0.29073232 2.11544386 1.21132986 0.86949983
 0.88096994 2.46052656 2.20359813]",2.2435
122,0.693,0.6578,"[2.33294993 4.23878542 0.28858005 2.11336451 1.20921376 0.8674258
 0.88314224 2.45842301 2.20567102]",2.2439
123,0.693,0.7257,"[2.33096154 4.23679823 0.29056371 2.11535465 1.21119945 0.86941681
 0.88116771 2.46041052 2.20367947]",2.2437
124,0.6932,0.7051,"[2.32903532 4.23487733 0.29240641 2.11730074 1.21310746 0.87136704
 0.87936738 2.46233314 2.20172817]",2.2437
125,0.6932,0.6856,"[2.33104792 4.23689086 0.29039487 2.1152897  1.21109284 0.86935671
 0.8813832  2.46031984 2.20373794]",2.2439
126,0.6931,0.6882,"[2.33323586 4.23908922 0.2880967  2.11314035 1.20887393 0.86721809
 0.88372151 2.45812464 2.20587497]",2.2444
127,0.6933,0.6813,"[2.33127383 4.23713025 0.29001906 2.11511186 1.2108265  0.86919195
 0.88182436 2.46008454 2.20390035]",2.2442
128,0.693,0.6813,"[2.32972228 4.23560128 0.29129351 2.11675527 1.21230684 0.87085869
 0.88064641 2.46162055 2.20223044]",2.2448
129,0.6932,0.7115,"[2.32981452 4.23569996 0.29110235 2.11668742 1.21219282 0.87079601
 0.8808848  2.46152392 2.20229196]",2.245
130,0.6933,0.6824,"[2.32989696 4.23578843 0.29093084 2.11662655 1.21209067 0.87074001
 0.88110167 2.46143732 2.2023469 ]",2.2452
131,0.6932,0.6728,"[2.33009941 4.2360031  0.2905374  2.11647627 1.21184517 0.87060012
 0.88156836 2.46122665 2.20248483]",2.2456
132,0.6932,0.6807,"[2.32796249 4.23385952 0.29278954 2.11857796 1.21400776 0.87269548
 0.87929298 2.4633679  2.20039001]",2.2453
133,0.6932,0.696,"[2.33002655 4.23592837 0.29066233 2.11652983 1.21192886 0.87065129
 0.88145478 2.46130048 2.20243331]",2.2455
134,0.6927,0.7099,"[2.32808719 4.23399417 0.29252451 2.11848558 1.21385203 0.87261104
 0.87963783 2.46323624 2.20047268]",2.2456
135,0.6932,0.6826,"[2.3302135  4.23612735 0.29026864 2.11639443 1.21169748 0.87052496
 0.88193769 2.46110555 2.20255717]",2.246
136,0.6929,0.7118,"[2.33245365 4.23838085 0.28789798 2.11420039 1.20942018 0.86834532
 0.8843558  2.4588559  2.20473526]",2.2465
137,0.6933,0.6706,"[2.33482624 4.2407607  0.28553362 2.1118598  1.2070324  0.8660185
 0.88669328 2.45647797 2.20706057]",2.247
138,0.6932,0.6907,"[2.33485551 4.24079243 0.28547821 2.11183719 1.20699616 0.86599781
 0.88676709 2.45644696 2.20708061]",2.2471
139,0.6933,0.677,"[2.33094624 4.23688977 0.28929047 2.11577007 1.21088405 0.86993608
 0.88300259 2.46035165 2.20314128]",2.2467
140,0.6932,0.6838,"[2.33492867 4.24087142 0.28533344 2.1117818  1.2069054  0.86594693
 0.88695687 2.45636969 2.20713008]",2.2472
141,0.6933,0.6796,"[2.3329196  4.23886243 0.28735517 2.11378735 1.20891585 0.86795233
 0.88494036 2.45837862 2.20512431]",2.2469
142,0.6933,0.7124,"[2.33259514 4.2385223  0.28790322 2.11404131 1.2092927  0.86819026
 0.88432689 2.45871381 2.20488774]",2.2463
143,0.6933,0.7136,"[2.33221182 4.23811794 0.28858946 2.11433533 1.20974564 0.86846358
 0.88354302 2.45911154 2.20461626]",2.2455
144,0.6931,0.7063,"[2.33037362 4.23629151 0.29025666 2.1162152  1.21154643 0.87035353
 0.88195776 2.46094158 2.20272482]",2.2457
145,0.6933,0.712,"[2.33425793 4.24016843 0.2865045  2.11229879 1.20768833 0.86643051
 0.88566369 2.45706225 2.20664815]",2.2459
146,0.6931,0.7183,"[2.33607186 4.24196905 0.28489921 2.11043551 1.20591708 0.86455512
 0.88717984 2.45525752 2.20852418]",2.2459
147,0.6931,0.695,"[2.32623353 4.23214195 0.29456261 2.12031666 1.21571767 0.87444565
 0.87759497 2.46508819 2.19863204]",2.2453
148,0.6932,0.6986,"[2.32992177 4.23581672 0.29106213 2.11656165 1.2120765  0.87067633
 0.88105547 2.46140898 2.20240289]",2.2449
149,0.6931,0.71,"[2.32845882 4.23438533 0.2920479  2.11815898 1.21343072 0.87230202
 0.88024065 2.46285057 2.20077299]",2.2459
150,0.6932,0.7176,"[2.32937638 4.23534801 0.29059586 2.11741979 1.21237604 0.87161121
 0.88186996 2.46190144 2.20145888]",2.2472
151,0.6932,0.6953,"[2.33335327 4.23932498 0.2866395  2.1134356  1.20840239 0.86762702
 0.88583349 2.4579243  2.20544285]",2.2476
152,0.6933,0.68,"[2.33325698 4.23922428 0.28681012 2.11350814 1.20851527 0.86769505
 0.8856527  2.45802351 2.20537496]",2.2474
153,0.6931,0.672,"[2.33342225 4.23939961 0.28652263 2.11338009 1.20831918 0.86757652
 0.88598813 2.45785118 2.20549212]",2.2477
154,0.6931,0.711,"[2.33552595 4.24150967 0.28434102 2.11130043 1.20619546 0.86550259
 0.88820056 2.45574305 2.20756497]",2.2483
155,0.6931,0.6648,"[2.33102863 4.23698469 0.28914369 2.11569832 1.21077099 0.86987011
 0.88330136 2.46026008 2.20319893]",2.2468
156,0.6932,0.7168,"[2.32923228 4.2352019  0.29072511 2.11754867 1.21252112 0.87173174
 0.88180976 2.46204715 2.20133547]",2.2472
157,0.6932,0.6963,"[2.32936701 4.23534607 0.29043601 2.11745066 1.21235408 0.87164126
 0.88216817 2.46190595 2.20142459]",2.2475
158,0.6933,0.6785,"[2.3313639  4.23734368 0.28843807 2.11545241 1.21035637 0.86964329
 0.88417949 2.45990847 2.20342213]",2.2477
159,0.693,0.6841,"[2.33166007 4.23765348 0.28798532 2.11521504 1.21001715 0.86942002
 0.88468287 2.45960281 2.20364335]",2.2481
160,0.6932,0.7026,"[2.33165577 4.23764933 0.28800013 2.11521707 1.21002215 0.86942196
 0.88467162 2.45960695 2.20364097]",2.2481
161,0.6931,0.7274,"[2.33152514 4.23751028 0.28827015 2.11531287 1.2101811  0.86951006
 0.88435338 2.45974337 2.20355314]",2.2477
162,0.6933,0.7138,"[2.33347627 4.23945854 0.28637709 2.11334767 1.20824069 0.86754215
 0.88623117 2.45779415 2.20552088]",2.2479
163,0.6931,0.6886,"[2.33368296 4.2396752  0.2860547  2.11318432 1.20800177 0.86738881
 0.88658669 2.45758058 2.20567257]",2.2482
164,0.6932,0.6994,"[2.32989877 4.23590407 0.28966087 2.11702013 1.21174375 0.87123645
 0.88304817 2.46135569 2.20182322]",2.2482
165,0.6932,0.6905,"[2.33588913 4.2418937  0.2837005  2.11102498 1.205757   0.86524067
 0.88899899 2.45536578 2.20781859]",2.249
166,0.6933,0.7009,"[2.33192369 4.23793116 0.28762933 2.11499895 1.20971379 0.86921684
 0.8850938  2.45932917 2.20384176]",2.2484
167,0.6932,0.7106,"[2.32996245 4.23597318 0.28954604 2.11697016 1.21166504 0.87119048
 0.88320511 2.4612881  2.20186742]",2.2483
168,0.6931,0.6821,"[2.33586622 4.24187068 0.28375841 2.11103913 1.20578344 0.86525393
 0.88895219 2.4553886  2.20780407]",2.2489
169,0.693,0.6877,"[2.32787706 4.23388291 0.29171378 2.11903328 1.21376668 0.87324842
 0.88101997 2.46337686 2.19980894]",2.248
170,0.6932,0.7098,"[2.33155111 4.23754085 0.28827598 2.11528479 1.21014771 0.86948386
 0.8843955  2.45971382 2.20357486]",2.2477
171,0.6929,0.6833,"[2.32798897 4.23400248 0.29154045 2.11893946 1.21363672 0.87316228
 0.88124249 2.46325926 2.19989384]",2.2482
172,0.6933,0.708,"[2.33019979 4.23622724 0.28910892 2.11678452 1.21137852 0.87101889
 0.88376369 2.46103883 2.20203547]",2.2488
173,0.6932,0.7177,"[2.32829179 4.2343256  0.29092175 2.11871649 1.21326549 0.87295597
 0.88199381 2.46294242 2.20009736]",2.2489
174,0.6932,0.6838,"[2.33396552 4.23998217 0.28551723 2.11296278 1.20765207 0.86718612
 0.88732523 2.45728039 2.20586863]",2.2488
175,0.6932,0.7002,"[2.3320878  4.23811343 0.28726116 2.11487252 1.20950107 0.86910326
 0.88564521 2.45915183 2.20395034]",2.2488
176,0.6929,0.7155,"[2.32815441 4.23418517 0.29111706 2.11882369 1.21341792 0.87305837
 0.88183011 2.46308162 2.19999437]",2.2487
177,0.6932,0.6796,"[2.33000575 4.23602868 0.28935698 2.11694103 1.21158961 0.87116706
 0.88356996 2.46123583 2.20188578]",2.2486
178,0.6931,0.6942,"[2.32777597 4.23378816 0.29174421 2.1191175  1.21385731 0.8733327
 0.88115291 2.46347289 2.19972099]",2.2481
179,0.6931,0.6917,"[2.32783377 4.23385034 0.29161847 2.11907532 1.21378498 0.87329379
 0.88131452 2.46341203 2.19975906]",2.2483
180,0.6932,0.6969,"[2.32791145 4.23393338 0.29146011 2.119018   1.21368935 0.87324068
 0.88151049 2.46333065 2.1998112 ]",2.2484
181,0.6931,0.7119,"[2.33162437 4.23762815 0.28800558 2.11523593 1.21003303 0.86944112
 0.88487156 2.45963046 2.20361162]",2.2481
182,0.6932,0.7021,"[2.32971148 4.23572153 0.28982188 2.11717202 1.2119251  0.87138217
 0.88310143 2.461539   2.20166956]",2.2481
183,0.6932,0.681,"[2.33158668 4.23758884 0.28807743 2.11526372 1.21007655 0.86946659
 0.88480253 2.45966923 2.20358536]",2.248
184,0.6932,0.688,"[2.33527801 4.24125962 0.28467461 2.11149745 1.20644809 0.86568069
 0.88809094 2.45599237 2.20737224]",2.2479
185,0.6929,0.7198,"[2.32962467 4.23562692 0.29003676 2.11723263 1.21203457 0.87143491
 0.8828424  2.46163139 2.20161559]",2.2478
