epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
10,0.6798,0.8921,"[2.59922873 4.50494196 0.02171692 1.92060564 0.94309168 0.55918291
 1.1493096  2.19221878 2.47196527 3.4064443  2.61288904 4.28437442
 1.30560857 5.49637825 0.15108453 4.23365099 2.60110957 3.48935557
 0.90306827 1.26570042 5.01022785]",19.1348
11,0.6819,0.8647,"[2.59622934 4.50194429 0.02471646 1.9236025  0.94609103 0.55618364
 1.14631025 2.19521796 2.46896576 3.40941589 2.60989151 4.28137725
 1.30860783 5.4933795  0.14808562 4.23664098 2.59811444 3.48635671
 0.90606581 1.26869844 5.00722821]",19.143
12,0.683,0.8497,"[2.59323002 4.49894696 0.02771594 1.92659854 0.94909031 0.55318447
 1.14331101 2.19821703 2.46596633 3.41047463 2.60689417 4.27838031
 1.311607   5.49038093 0.14508695 4.23962254 2.59511927 3.48335807
 0.90906306 1.27169624 5.00422862]",19.1547
13,0.682,0.8669,"[2.59023069 4.4959496  0.03071545 1.92959441 0.95208963 0.55018528
 1.14031174 2.20121614 2.46296689 3.40753366 2.60389666 4.27538313
 1.3146062  5.48738232 0.1420883  4.24257811 2.59212368 3.48035944
 0.91206044 1.27469415 5.00122902]",19.1734
14,0.6843,0.848,"[2.58723138 4.4929524  0.03371494 1.93258966 0.95508892 0.54718612
 1.13731253 2.20421521 2.45996747 3.40455658 2.60089918 4.27238594
 1.31760537 5.4843838  0.1390898  4.24151202 2.5891281  3.47736092
 0.91505774 1.27769202 4.99822944]",19.2103
15,0.6853,0.8271,"[2.58423213 4.48995549 0.03671439 1.93558382 0.95808815 0.54418704
 1.13431339 2.20721419 2.45696812 3.40157247 2.59790189 4.2693889
 1.32060445 5.48138547 0.13609154 4.2385437  2.58613289 3.47436259
 0.91805485 1.28068972 4.9952299 ]",19.2544
16,0.6827,0.8489,"[2.5812329  4.48695869 0.03971384 1.93857723 0.96108736 0.54118799
 1.13131428 2.21021315 2.45396878 3.39858452 2.59490462 4.26639182
 1.32360352 5.47838723 0.13309341 4.23556163 2.58313778 3.47136435
 0.92105194 1.2836874  4.99223037]",19.2965
17,0.6849,0.8336,"[2.57823367 4.48396197 0.04271328 1.94156976 0.96408657 0.53818895
 1.12831519 2.21321209 2.45096946 3.39559409 2.59190735 4.26339466
 1.32660259 5.47538905 0.13009541 4.23257413 2.58014271 3.4683662
 0.92404907 1.2866851  4.98923084]",19.3365
18,0.6827,0.848,"[2.57523444 4.48096528 0.04571273 1.94456129 0.96708579 0.5351899
 1.12531611 2.21621103 2.44797013 3.39260188 2.58891001 4.26039737
 1.32960166 5.4723909  0.12709752 4.22958357 2.57714761 3.4653681
 0.92704627 1.28968286 4.98623132]",19.3743
19,0.6852,0.836,"[2.5722353  4.477969   0.04871212 1.94754955 0.97008492 0.53219097
 1.12231714 2.21920986 2.44497089 3.38960916 2.58591293 4.25740028
 1.33260063 5.46939305 0.12410007 4.22659193 2.57415301 3.46237032
 0.93004323 1.29268042 4.98323185]",19.4097
20,0.6854,0.8191,"[2.56923611 4.47497266 0.05171154 1.95053544 0.97308409 0.529192
 1.11931814 2.22220872 2.44197163 3.38661518 2.58291571 4.25440297
 1.33559964 5.46639518 0.12110271 4.22359863 2.57115821 3.45937257
 0.93304036 1.29567811 4.98023237]",19.4427
21,0.6871,0.81,"[2.56623706 4.47197692 0.05471088 1.95351037 0.97608313 0.5261932
 1.11631933 2.22520739 2.4389725  3.38362125 2.57991887 4.25140597
 1.3385985  5.46339777 0.11810612 4.22060521 2.56816413 3.45637532
 0.93603712 1.29867549 4.97723297]",19.4733
22,0.687,0.8191,"[2.56323802 4.46898132 0.05771021 1.95646485 0.97908217 0.52319442
 1.11332055 2.22820604 2.43597338 3.38062669 2.57692203 4.24840889
 1.34159735 5.46040049 0.11510993 4.21761099 2.56517009 3.45337826
 0.93903392 1.3016729  4.97423358]",19.5013
23,0.685,0.8291,"[2.56023901 4.46598596 0.06070953 1.9592457  0.98208118 0.52019568
 1.11032184 2.23120464 2.4329743  3.37763171 2.57392525 4.24541179
 1.34459616 5.45740341 0.11211435 4.21461628 2.5621762  3.45038151
 0.94203069 1.30467029 4.97123422]",19.5271
24,0.688,0.8085,"[2.55724005 4.46299095 0.06370881 1.95632488 0.98508013 0.51719704
 1.10732323 2.23420314 2.4299753  3.37463653 2.57092865 4.24241476
 1.34759491 5.45440669 0.10911978 4.21162131 2.5591827  3.4473852
 0.94502735 1.30766758 4.96823491]",19.5682
25,0.6872,0.8175,"[2.55424111 4.4599961  0.06670808 1.95335453 0.98807905 0.51419844
 1.10432467 2.23720158 2.42697633 3.37164111 2.56793215 4.2394177
 1.35059363 5.45141025 0.10612612 4.20862608 2.55618954 3.44438916
 0.94802399 1.31066487 4.96523562]",19.6064
26,0.688,0.7987,"[2.55124229 4.45700184 0.06970726 1.95037456 0.99107785 0.51120004
 1.10132631 2.24019982 2.4239775  3.36864586 2.5649361  4.23642088
 1.3535922  5.44841458 0.10313476 4.20563102 2.55319735 3.44139388
 0.95102031 1.31366193 4.96223643]",19.6416
27,0.689,0.7838,"[2.5482435  4.45400782 0.07270642 1.94738981 0.99407662 0.50820171
 1.09832804 2.24319798 2.42097872 3.36565043 2.56194022 4.23342406
 1.35659073 5.44541941 0.10014585 4.20263577 2.55020565 3.43839906
 0.95401658 1.31665896 4.95923728]",19.6736
28,0.6895,0.7737,"[2.54524492 4.45101477 0.07570543 1.94440334 0.99707517 0.50520371
 1.09533011 2.2461958  2.41798017 3.36265544 2.55894508 4.23042766
 1.35958901 5.4424257  0.09716393 4.19964098 2.54721551 3.43540562
 0.95701231 1.31965558 4.95623829]",19.7023
29,0.6878,0.7885,"[2.54224623 4.44802142 0.0787045  1.94141415 1.00007381 0.50220561
 1.09233208 2.24919371 2.41498156 3.35965987 2.55594969 4.22743093
 1.3625874  5.43943208 0.09418873 4.19664559 2.54422511 3.43241225
 0.96000839 1.32265249 4.95323926]",19.7278
30,0.6899,0.7803,"[2.53924765 4.44502865 0.0817035  1.93842398 1.00307233 0.49920771
 1.08933426 2.25219142 2.41198308 3.35666438 2.55295474 4.22443436
 1.36558567 5.43643986 0.09125147 4.1936503  2.54123575 3.42942015
 0.96300422 1.32564923 4.95024033]",19.7498
31,0.6923,0.7824,"[2.53624882 4.44203495 0.08470267 1.93543146 1.00607109 0.49620948
 1.08633612 2.25518946 2.40898438 3.35366797 2.54995904 4.22143714
 1.36858422 5.43344686 0.09029099 4.19065405 2.53824513 3.42642741
 0.9660008  1.32864655 4.94724124]",19.7644
32,0.6893,0.7726,"[2.53325044 4.43904322 0.08770151 1.93244026 1.00906939 0.49321199
 1.08333875 2.25818674 2.4059862  3.3506727  2.54696487 4.2184409
 1.37158222 5.43045887 0.09323593 4.18765906 2.53525818 3.42343853
 0.96899618 1.33164297 4.94424253]",19.7681
33,0.6909,0.7566,"[2.53025212 4.4360517  0.0907003  1.92944873 1.01206762 0.49021465
 1.08034155 2.26118388 2.40298813 3.34767748 2.54397086 4.21544477
 1.37458015 5.42747402 0.09620328 4.1846642  2.53227252 3.42045118
 0.97199145 1.33463931 4.9412439 ]",19.7692
34,0.6908,0.7553,"[2.52725398 4.4330609  0.09369895 1.92645739 1.01506567 0.48721765
 1.07734473 2.26418068 2.39999031 3.34468264 2.54097739 4.21244901
 1.37757785 5.42449561 0.09917843 4.18166983 2.5292892  3.41746667
 0.97498629 1.33763534 4.93824545]",19.7676
35,0.6908,0.7644,"[2.52425568 4.43006932 0.09669771 1.92346491 1.01806388 0.48422044
 1.07434768 2.26717773 2.39699233 3.34168724 2.53798331 4.20945285
 1.38057575 5.42152126 0.1021602  4.17867493 2.52630565 3.41448241
 0.97798164 1.34063176 4.9352469 ]",19.7634
36,0.6899,0.7757,"[2.52125737 4.42707767 0.09969645 1.92047203 1.02106208 0.4812233
 1.07135071 2.27017473 2.3939944  3.33869174 2.53498918 4.20645665
 1.38357364 5.41855831 0.10514519 4.17568001 2.52332325 3.41150013
 0.98097704 1.34362822 4.93224838]",19.7567
37,0.691,0.7582,"[2.51825924 4.42408668 0.10269505 1.91747935 1.0240601  0.47822651
 1.06835414 2.27317139 2.39099672 3.33569657 2.53199554 4.20346081
 1.38657131 5.41566563 0.10813153 4.17268554 2.52034388 3.408523
 0.98397206 1.34662441 4.92925006]",19.7474
38,0.6921,0.7422,"[2.51526136 4.42109665 0.10569346 1.91448712 1.02705785 0.47523025
 1.06535815 2.27616755 2.38799943 3.33270189 2.52900268 4.20046546
 1.38956867 5.41686312 0.11111831 4.16969174 2.51736836 3.40555397
 0.98696648 1.34962017 4.92625203]",19.7415
39,0.6918,0.7488,"[2.51226383 4.41810794 0.10869159 1.9114956  1.03005523 0.4722347
 1.06236299 2.279163   2.38500265 3.32970786 2.52601097 4.19747077
 1.3925656  5.41977778 0.11410489 4.16669888 2.51439703 3.40259774
 0.98996007 1.35261535 4.92325439]",19.7355
40,0.6921,0.7434,"[2.50926635 4.41511922 0.11168968 1.90850375 1.03305255 0.4692393
 1.05936808 2.28215826 2.382006   3.3267137  2.52301945 4.19447606
 1.3955625  5.4227245  0.1170927  4.16370604 2.51142649 3.39965515
 0.99295362 1.35561055 4.92025686]",19.7274
41,0.693,0.7297,"[2.50626902 4.41213089 0.11468767 1.90551189 1.0360497  0.46624425
 1.05637367 2.28515313 2.37900964 3.32371962 2.52002843 4.19148152
 1.39855923 5.42568418 0.12008111 4.16071351 2.50845763 3.39674152
 0.9959469  1.3586056  4.91725956]",19.7169
42,0.6917,0.7399,"[2.5032717  4.40914238 0.11768564 1.90251965 1.03904684 0.46324929
 1.05337948 2.28814788 2.37601336 3.32072535 2.51703746 4.18848688
 1.40155598 5.42865209 0.12307049 4.15772089 2.50548892 3.39388711
 0.99894024 1.36160074 4.91426235]",19.7042
43,0.693,0.7216,"[2.50027496 4.40615589 0.12068316 1.89952857 1.04204335 0.46025555
 1.05038686 2.29114133 2.37301802 3.31773205 2.51404844 4.18549327
 1.40455204 5.43162119 0.12605875 4.15472974 2.50252616 3.39215937
 1.00193225 1.36459498 4.91126587]",19.6875
44,0.6924,0.7331,"[2.49727918 4.40317255 0.12367994 1.89653968 1.04503881 0.45726378
 1.04739678 2.29413269 2.37002419 3.31474053 2.51106257 4.18250146
 1.40754698 5.43458769 0.12904456 4.15174115 2.49957332 3.3943809
 1.00492204 1.36758769 4.90827056]",19.6632
45,0.6928,0.7213,"[2.49428387 4.40018993 0.12667635 1.89355176 1.04803377 0.45427297
 1.04440819 2.29712289 2.36703118 3.31174981 2.50807815 4.17951058
 1.41054142 5.43755533 0.13202959 4.14875393 2.49662565 3.39688473
 1.00791084 1.37057976 4.90527592]",19.6375
46,0.693,0.7092,"[2.49128979 4.39721059 0.12967179 1.8905667  1.05102738 0.45128466
 1.04142309 2.30011026 2.3640402  3.30876138 2.50509766 4.17652214
 1.41353446 5.44051922 0.13501155 4.14577021 2.49369107 3.39944589
 1.01089685 1.37356996 4.90228288]",19.611
47,0.6926,0.7202,"[2.48829865 4.39423974 0.13266493 1.88758855 1.05401782 0.44830225
 1.03844606 2.30309107 2.36105392 3.30577846 2.50212649 4.17353944
 1.41652413 5.44347093 0.13798574 4.14279468 2.49078635 3.40196261
 1.01387619 1.37655559 4.89929355]",19.5837
48,0.693,0.7072,"[2.48530524 4.39126055 0.13565979 1.88460473 1.05701065 0.44531539
 1.03546377 2.30607636 2.35806434 3.30279106 2.49914797 4.17055239
 1.41951651 5.4464373  0.14096711 4.13981324 2.48785963 3.40462422
 1.01686093 1.37954506 4.89630175]",19.5556
49,0.693,0.7043,"[2.48429076 4.39022159 0.13667126 1.88357234 1.0580263  0.4442868
 1.0344247  2.30710804 2.35704111 3.30176474 2.49810495 4.16952466
 1.42053302 5.44749266 0.14200318 4.13877449 2.48674789 3.40577801
 1.01789254 1.38056698 4.89528309]",19.5458
50,0.6931,0.694,"[2.48133707 4.38734672 0.13963449 1.88067753 1.06097593 0.4413777
 1.03155002 2.31000543 2.35411555 3.29884921 2.49524376 4.1666138
 1.42348035 5.45031081 0.14488695 4.13590012 2.48413496 3.40784371
 1.02079127 1.38349677 4.89234321]",19.5173
51,0.6929,0.7037,"[2.48033141 4.38633253 0.14063901 1.87966516 1.06198208 0.44036626
 1.03053353 2.31101836 2.3531061  3.29783908 2.49422691 4.16560281
 1.42448674 5.45133021 0.14590037 4.1348845  2.48309014 3.4089018
 1.02180354 1.38450509 4.8913355 ]",19.5073
52,0.693,0.7096,"[2.47930606 4.38526776 0.14165929 1.87860935 1.06300967 0.43931645
 1.02946375 2.31207483 2.3520648  3.29679373 2.49315288 4.16455433
 1.4255154  5.45242068 0.1469611  4.13381642 2.48190169 3.41018587
 1.02285792 1.38554271 4.89030178]",19.4971
53,0.6932,0.6956,"[2.47632811 4.3823264  0.14464168 1.87566049 1.06598539 0.43636101
 1.0265291  2.31502251 2.34910182 3.29383426 2.49022208 4.16159813
 1.42849047 5.45533485 0.14990592 4.1308804  2.47912754 3.41253938
 1.02580881 1.38850957 4.887332  ]",19.4672
54,0.693,0.7032,"[2.47731028 4.38328091 0.14365599 1.87662028 1.06500496 0.43732482
 1.02747561 2.3140647  2.35007162 3.29480195 2.49116734 4.16256289
 1.42751057 5.45439943 0.14894907 4.13182923 2.47996034 3.4119415
 1.02484798 1.38753594 4.88830721]",19.4771
55,0.6931,0.6816,"[2.47830248 4.38426131 0.14266226 1.87760274 1.06401352 0.43830877
 1.02845153 2.3130834  2.35105823 3.29578779 2.49214323 4.16354731
 1.42651935 5.45342706 0.14796783 4.13280647 2.48088419 3.41114443
 1.02386518 1.38654741 4.8892962 ]",19.487
56,0.6931,0.6901,"[2.47733707 4.38334841 0.14363447 1.87667923 1.06497568 0.43737596
 1.02754583 2.31400609 2.35011451 3.29484958 2.49124345 4.16261348
 1.42748038 5.45430469 0.14888544 4.13189961 2.48014249 3.41167377
 1.02479149 1.38749623 4.88834251]",19.4773
57,0.6929,0.7029,"[2.47832701 4.38432246 0.14264251 1.87765649 1.06398668 0.43835538
 1.02851544 2.31302987 2.35109746 3.29583126 2.49221227 4.16359352
 1.42649174 5.45334165 0.14791001 4.1328706  2.48104471 3.41093331
 1.02381375 1.38651116 4.88932859]",19.4873
58,0.6931,0.6898,"[2.47732266 4.3833121  0.14364604 1.87664701 1.06499145 0.4373464
 1.02750186 2.31404028 2.35008992 3.29482348 2.49119919 4.16258487
 1.42749663 5.45435564 0.14892006 4.13185806 2.48000751 3.41199788
 1.02482318 1.38751744 4.88832234]",19.4771
59,0.6931,0.6979,"[2.476332   4.38233724 0.14463858 1.87566894 1.06598113 0.43636523
 1.0265295  2.31501798 2.34910558 3.29384073 2.49022877 4.16160348
 1.42848607 5.45531847 0.14989645 4.13088536 2.47910677 3.41270593
 1.02580229 1.38850333 4.88733512]",19.4671
60,0.6932,0.691,"[2.47930699 4.38527215 0.1416586  1.87861186 1.06300857 0.43931439
 1.02945468 2.31207713 2.35206337 3.29679505 2.49315112 4.16455384
 1.42551432 5.45241211 0.14695801 4.13381315 2.48186093 3.41037383
 1.02285768 1.3855406  4.89030063]",19.4969
61,0.6932,0.694,"[2.47635269 4.38238809 0.14462188 1.87571441 1.06595839 0.43640477
 1.02658497 2.31497183 2.34913915 3.29387735 2.49028751 4.16164277
 1.42846286 5.45524741 0.14984805 4.1309405  2.47924938 3.41249832
 1.02575886 1.38847294 4.88736302]",19.4673
62,0.6932,0.6846,"[2.47554236 4.38176473 0.14546371 1.87506482 1.06675287 0.435729
 1.02600584 2.31560802 2.34842617 3.29317699 2.48971275 4.16096238
 1.42925433 5.4557811  0.1504834  4.13035053 2.47896156 3.41263016
 1.02641628 1.38921518 4.88661196]",19.4589
63,0.6931,0.7016,"[2.47650723 4.38267706 0.14449199 1.87598681 1.06579148 0.43665831
 1.02690093 2.31469096 2.34936661 3.29411422 2.49060688 4.16189369
 1.42829377 5.45490394 0.14956644 4.13125122 2.47965422 3.41228064
 1.02549236 1.38826662 4.88756274]",19.4687
64,0.6931,0.6908,"[2.47748656 4.38362441 0.14350858 1.87694013 1.06481419 0.43761624
 1.02783827 2.31374021 2.35033143 3.29507677 2.49154317 4.16285273
 1.42731705 5.45397876 0.14861641 4.13219156 2.48045646 3.41176776
 1.02453782 1.38729714 4.88853385]",19.4784
65,0.693,0.7041,"[2.47844891 4.38452956 0.1425388  1.87785693 1.06385532 0.43854195
 1.02873225 2.31282557 2.35126935 3.29600943 2.49243254 4.16378013
 1.42635948 5.45311157 0.1477061  4.13308869 2.48115989 3.4113376
 1.02361863 1.3863527  4.88948291]",19.488
66,0.6931,0.7107,"[2.47743203 4.38348678 0.14355234 1.87681927 1.06487376 0.43750824
 1.02768372 2.31386432 2.35024129 3.29497897 2.49138213 4.16274718
 1.42737852 5.45417174 0.14874674 4.13204166 2.48002003 3.41259038
 1.02465526 1.38737767 4.88845993]",19.4778
67,0.6932,0.6949,"[2.47446107 4.38056115 0.14652899 1.87388601 1.06784171 0.43456679
 1.02477073 2.31679487 2.34729048 3.292032   2.48847199 4.15980505
 1.43034584 5.45706435 0.15167564 4.12912637 2.47730787 3.41482038
 1.02759125 1.39033455 4.88550044]",19.4477
68,0.693,0.7043,"[2.47542211 4.38146663 0.14556052 1.87480026 1.06688456 0.43548956
 1.02565747 2.31588545 2.348225   3.29296267 2.48935769 4.16072922
 1.4293895  5.45619558 0.15076644 4.1300177  2.47799562 3.41441849
 1.02667442 1.38939129 4.88644599]",19.4575
69,0.6931,0.694,"[2.47636257 4.38234164 0.14460969 1.8756832  1.06594959 0.43638157
 1.02650995 2.31500927 2.34913038 3.29386438 2.49021131 4.16162275
 1.42845536 5.45535399 0.14988805 4.13087567 2.4787353  3.41369345
 1.02578864 1.38847398 4.8873649 ]",19.4672
70,0.6932,0.6981,"[2.47536506 4.38134896 0.14560772 1.8746895  1.0669468  0.43538652
 1.02551709 2.31600325 2.34813447 3.29286916 2.48921963 4.1606278
 1.42945252 5.45634249 0.15088123 4.12988322 2.47776789 3.41456228
 1.02678287 1.38947006 4.8863682 ]",19.4571
71,0.693,0.7085,"[2.4743718  4.38036681 0.14660232 1.87370541 1.06793933 0.43440003
 1.02453707 2.31698703 2.3471458  3.29188162 2.48824091 4.15964129
 1.43044492 5.45731605 0.15186427 4.12890313 2.47684078 3.41534496
 1.02776785 1.39045992 4.8853775 ]",19.4469
72,0.6931,0.6904,"[2.47336405 4.37934872 0.14760864 1.87268828 1.06894791 0.43338415
 1.02351243 2.31800608 2.34613221 3.29086776 2.48721753 4.15862572
 1.43145357 5.45834096 0.15288208 4.12788014 2.47576999 3.41648877
 1.0287846  1.39147103 4.88436605]",19.4365
73,0.6931,0.6969,"[2.47237845 4.37838484 0.148597   1.87172161 1.06993189 0.43241331
 1.02255688 2.31897066 2.345157   3.28989408 2.48626249 4.15765475
 1.43243742 5.45928881 0.15384714 4.1269233  2.47492108 3.41708124
 1.02975282 1.39244978 4.88338669]",19.4264
74,0.6931,0.6888,"[2.47535157 4.38131912 0.1456188  1.87466058 1.06696169 0.43535837
 1.02547249 2.31603676 2.34811029 3.29284533 2.48917946 4.16060055
 1.42946754 5.45638201 0.1509111  4.12984298 2.47764999 3.41479772
 1.02681178 1.38948902 4.8863477 ]",19.4569
75,0.6932,0.6972,"[2.47435454 4.38032749 0.14661644 1.87366793 1.06795838 0.43436426
 1.02448107 2.31702959 2.3471152  3.29185095 2.48818918 4.15960654
 1.43046418 5.4573691  0.15190321 4.12885192 2.47668698 3.41565916
 1.02780501 1.39048443 4.88535168]",19.4467
76,0.6932,0.6909,"[2.47733229 4.38327128 0.14363435 1.876617   1.06498289 0.43731896
 1.0274133  2.31408304 2.35007723 3.29481023 2.49112024 4.16256185
 1.42748923 5.45444971 0.14895745 4.13178635 2.47946299 3.41329043
 1.02485416 1.38751733 4.88832039]",19.4768
77,0.6931,0.7045,"[2.47634407 4.38230256 0.14462494 1.87564459 1.06596992 0.43634245
 1.02644722 2.31505545 2.34909676 3.29383204 2.49015685 4.1615853
 1.42847591 5.45540356 0.14992768 4.13082043 2.47858059 3.4139632
 1.02582799 1.38849954 4.88733632]",19.4669
78,0.6928,0.7123,"[2.47532751 4.38126197 0.14563832 1.87460774 1.06698811 0.43530937
 1.02539879 2.31609406 2.34806889 3.29280223 2.48910768 4.16055271
 1.42949452 5.45646024 0.15096688 4.12977359 2.47744387 3.41519565
 1.02686371 1.3895238  4.88631325]",19.4566
79,0.693,0.6806,"[2.47629501 4.38218397 0.14466471 1.87553535 1.06602398 0.43624465
 1.02630288 2.31517073 2.34901383 3.29374388 2.49001153 4.1614885
 1.42853092 5.45556926 0.15004301 4.13068067 2.47816968 3.41475864
 1.02593346 1.38857111 4.88726726]",19.4663
80,0.6931,0.6901,"[2.4772775  4.38313989 0.14367883 1.87649508 1.06504327 0.43720905
 1.02724993 2.31421264 2.34998403 3.29471165 2.49095739 4.16245316
 1.42755065 5.45463256 0.14908591 4.13162887 2.47899414 3.41425011
 1.02497217 1.38759705 4.8882427 ]",19.4761
81,0.6931,0.7001,"[2.47627863 4.38214366 0.14467795 1.87549824 1.066042   0.4362112
 1.02625288 2.31520992 2.34898579 3.29371393 2.4899614  4.16145547
 1.42854935 5.45562616 0.15008245 4.13063238 2.47801256 3.41514253
 1.02596945 1.38859517 4.88724409]",19.466
82,0.693,0.6843,"[2.47528586 4.38116252 0.14567213 1.87451547 1.06703396 0.43522569
 1.02527434 2.31619244 2.34799798 3.29272741 2.4889842  4.16047012
 1.4295412  5.45659813 0.15106418 4.12965408 2.47709188 3.4158862
 1.02695331 1.38958428 4.88625413]",19.456
83,0.6932,0.6952,"[2.47431339 4.38023167 0.14664991 1.87357903 1.0680035  0.43428088
 1.02435616 2.31712664 2.34704455 3.29177793 2.48806867 4.15952537
 1.43051025 5.45749831 0.15199691 4.12873505 2.4763603  3.41620583
 1.02789285 1.39054347 4.88529268]",19.4462
84,0.6932,0.6904,"[2.47532727 4.38126522 0.14563865 1.87460976 1.06698822 0.4353075
 1.02539362 2.31609546 2.34806719 3.29280271 2.48910811 4.1605521
 1.42949469 5.45645141 0.15096437 4.1297727  2.47745482 3.41511784
 1.02686363 1.38952312 4.88631155]",19.4566
85,0.6931,0.7027,"[2.47628924 4.38217264 0.14466942 1.87552539 1.06603    0.43623246
 1.02628486 2.31518312 2.34900379 3.29373449 2.48999678 4.16147779
 1.42853738 5.45558076 0.15005396 4.13066646 2.47815066 3.41470157
 1.02594497 1.38857879 4.88725893]",19.4663
86,0.6932,0.6893,"[2.47727198 4.38312939 0.14368335 1.87648585 1.06504902 0.43719742
 1.02723277 2.31422437 2.34997441 3.29470281 2.49094366 4.16244303
 1.42755682 5.45464265 0.14909604 4.1316156  2.47898099 3.41415559
 1.02498302 1.38760432 4.8882347 ]",19.4761
87,0.6931,0.6855,"[2.47828002 4.38415057 0.14267691 1.87750467 1.06404017 0.43821316
 1.028255   2.31320593 2.35098753 3.29571769 2.4919681  4.16345892
 1.42654773 5.45361141 0.14807574 4.13263844 2.48005388 3.41300945
 1.02396535 1.38659215 4.88924542]",19.4863
88,0.6931,0.6934,"[2.47539656 4.38141412 0.14558153 1.87474783 1.06691269 0.4354297
 1.02555298 2.31595693 2.34817361 3.29291823 2.4892754  4.16067479
 1.42941777 5.45625804 0.15081931 4.12993362 2.47774317 3.41477991
 1.02673136 1.38942543 4.88640233]",19.4572
89,0.6931,0.6931,"[2.47410747 4.37993219 0.14683059 1.87328193 1.06822266 0.43398818
 1.02402047 2.3174394  2.34676787 3.29150228 2.48774569 4.15923581
 1.4307298  5.45781003 0.15229511 4.12841064 2.47608687 3.41624022
 1.02818905 1.390794   4.88503648]",19.4442
90,0.6932,0.6991,"[2.47310562 4.37892853 0.14783213 1.87227825 1.06922468 0.43298432
 1.02301437 2.31844388 2.34576453 3.29049911 2.48674057 4.15823213
 1.43173185 5.45881439 0.15329888 4.12740534 2.47507647 3.4172192
 1.02919286 1.39179651 4.88403361]",19.4339
