epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
18,0.6929,0.6718,"[ 3.00040527  4.90604632 -0.37974916  1.51892914  0.55573648  0.19902278
  0.67486196  1.79081506  2.10663805  3.2307961   2.95083078  4.6857277 ]",0.9958
19,0.6934,0.7069,"[ 3.00035614  4.90601259 -0.37968209  1.51900908  0.55555547  0.19914431
  0.66972727  1.79089573  2.10711113  3.23003409  2.95075881  4.68567108]",0.9897
20,0.6933,0.7091,"[ 2.99456744  4.90016452 -0.37396378  1.52467104  0.5501758   0.20468123
  0.66171767  1.7965548   2.11130906  3.22555771  2.9450535   4.67990754]",0.9895
21,0.6932,0.704,"[ 2.99666231  4.90223341 -0.37609084  1.5225184   0.55243301  0.20247745
  0.65640509  1.79439975  2.10863407  3.22796585  2.94718519  4.68201392]",0.9795
22,0.693,0.6824,"[ 3.00458829  4.91018241 -0.38398773  1.51464234  0.56018389  0.19466215
  0.6594356   1.78653097  2.1015335   3.23479568  2.95507683  4.68992816]",0.9699
23,0.6932,0.6593,"[ 3.00459252  4.91018607 -0.38399744  1.51462789  0.56020227  0.19464151
  0.65851761  1.78651804  2.10104247  3.23481211  2.95508536  4.6899349 ]",0.9686
24,0.6931,0.6726,"[ 3.0007212   4.90627802 -0.38018564  1.51839791  0.55660151  0.1983109
  0.65493085  1.79028025  2.10335916  3.23198861  2.95127771  4.68608974]",0.9703
25,0.6932,0.7049,"[ 3.00473745  4.91029024 -0.38421198  1.51436368  0.56065379  0.19426295
  0.65738238  1.78624632  2.09891521  3.23604848  2.95530349  4.69011042]",0.9662
26,0.6931,0.6889,"[ 3.00070784  4.9062701  -0.38017274  1.51840869  0.55656534  0.19832924
  0.65194996  1.79029616  2.10290679  3.23166823  2.95126173  4.68607681]",0.9664
27,0.6932,0.6768,"[ 3.00265421  4.9082331  -0.38209958  1.51649477  0.55840463  0.19645431
  0.65184944  1.78839033  2.1012479   3.23300379  2.9531851   4.68801525]",0.963
28,0.693,0.7074,"[ 3.0065609   4.91216796 -0.38596305  1.51265886  0.56211009  0.19269999
  0.65343045  1.7845668   2.09840912  3.23566257  2.95704461  4.69190196]",0.9585
29,0.6929,0.6859,"[ 2.99483854  4.90036765 -0.3743529   1.52419184  0.55086686  0.20405496
  0.64350921  1.79606859  2.10766055  3.22582958  2.94544251  4.6802268 ]",0.9658
30,0.6931,0.697,"[ 3.00366583  4.90935936 -0.38302475  1.5156067   0.55918045  0.19563566
  0.64860072  1.78752644  2.09985671  3.23328206  2.95409969  4.68898815]",0.9572
31,0.6932,0.6849,"[ 3.00965559  4.91535323 -0.38900762  1.50962667  0.565133    0.1896751
  0.65312593  1.7815501   2.09421439  3.23872943  2.96008158  4.6949738 ]",0.9526
32,0.6931,0.6914,"[ 3.00781042  4.91347683 -0.38720614  1.5114085   0.56336444  0.19143306
  0.64995748  1.78333002  2.09616158  3.23643803  2.95827939  4.69315218]",0.9517
33,0.6928,0.7339,"[ 2.99982432  4.90548654 -0.37923869  1.51936316  0.55544367  0.19935555
  0.64202989  1.7912831   2.10298248  3.22898396  2.9503103   4.68517598]",0.9553
34,0.6931,0.6834,"[ 2.99904753  4.90478664 -0.37840751  1.5202204   0.55451606  0.2002537
  0.64009998  1.79215679  2.10349768  3.22810583  2.94947297  4.68437675]",0.9543
35,0.6931,0.6944,"[ 3.00061317  4.90642788 -0.37990889  1.51874878  0.5559213   0.19882632
  0.64081768  1.79070283  2.10154774  3.22965816  2.9509686   4.68591392]",0.9524
36,0.6934,0.6804,"[ 3.00067325  4.90647249 -0.37999156  1.51865048  0.55605324  0.1987019
  0.63953285  1.79059789  2.10128415  3.22957112  2.95105156  4.68598324]",0.9506
37,0.6931,0.6793,"[ 3.00064729  4.90645519 -0.37995765  1.51868939  0.55597858  0.19875932
  0.63796324  1.79064394  2.10139006  3.2291285   2.95101561  4.68595442]",0.9488
38,0.6932,0.6799,"[ 3.00451877  4.91036562 -0.38377401  1.51490983  0.55961084  0.19507684
  0.63929699  1.78689368  2.09881563  3.23149773  2.95482793  4.68980262]",0.9441
39,0.6933,0.7169,"[ 3.00044182  4.90631733 -0.37966631  1.51904401  0.55534688  0.19927903
  0.63336007  1.79105531  2.10350431  3.22643297  2.95071472  4.68571757]",0.944
40,0.6933,0.6972,"[ 2.9925537   4.89839567 -0.37182578  1.5268472   0.54767054  0.20700314
  0.62661294  1.79883043  2.10975983  3.21980418  2.94287654  4.6778465 ]",0.9491
41,0.6933,0.6683,"[ 2.996529    4.90237944 -0.37579645  1.52288026  0.55160554  0.20304926
  0.62847365  1.79487093  2.10577374  3.22347598  2.94684504  4.68182145]",0.9444
42,0.6933,0.7155,"[ 2.99832544  4.9042362  -0.37752384  1.52120353  0.55309259  0.20148557
  0.62765936  1.7932429   2.10511928  3.2237912   2.94856563  4.6835944 ]",0.9406
43,0.6933,0.6795,"[ 2.99840236  4.90429141 -0.37763168  1.5210721   0.55328739  0.2013104
  0.62736445  1.79309368  2.10431218  3.22424863  2.94867412  4.68368255]",0.9399
44,0.6933,0.7086,"[ 2.9965455   4.9023926  -0.37582902  1.52283288  0.55165841  0.20298728
  0.62601155  1.79481721  2.10477943  3.22346341  2.94687415  4.68184411]",0.941
45,0.693,0.6794,"[ 2.99851396  4.90437126 -0.3777881   1.52087969  0.5535769   0.20105329
  0.62677133  1.79287367  2.10280409  3.22507629  2.9488313   4.68380935]",0.9384
46,0.6933,0.667,"[ 2.99276531  4.8985484  -0.37212768  1.52647245  0.54820868  0.20650712
  0.62258383  1.79839761  2.10643303  3.22121038  2.94317637  4.67808909]",0.9428
47,0.6931,0.6944,"[ 2.99482283  4.90058897 -0.37420942  1.52437187  0.55036388  0.20436982
  0.62396132  1.79627971  2.10364821  3.22372586  2.94525848  4.68015504]",0.9407
48,0.6932,0.7102,"[ 3.00079955  4.90657457 -0.38018112  1.51840494  0.55629094  0.19842031
  0.62813327  1.79032407  2.0979215   3.22907113  2.95122773  4.68613172]",0.9353
49,0.6933,0.7143,"[ 3.00463134  4.91045557 -0.38394492  1.51468308  0.55987496  0.19480316
  0.62984476  1.78664979  2.09519909  3.23152578  2.95498925  4.6899344 ]",0.9311
50,0.6931,0.7012,"[ 3.00246319  4.90833364 -0.38171952  1.51694237  0.55751222  0.19713907
  0.62646079  1.78894765  2.0976201   3.22866529  2.95276143  4.68774217]",0.9308
51,0.6931,0.694,"[ 3.00453171  4.91038282 -0.38382313  1.51481548  0.55969196  0.19496243
  0.62851094  1.78680012  2.09455893  3.23122999  2.95486365  4.68982627]",0.9293
52,0.6932,0.6998,"[ 3.00044321  4.90631943 -0.37970325  1.51895286  0.5554971   0.19914352
  0.62368616  1.79095952  2.09851439  3.226827    2.95074226  4.68572399]",0.9305
53,0.6931,0.6957,"[ 2.99660513  4.90243489 -0.37593208  1.52267853  0.55189423  0.20277227
  0.62082658  1.79463554  2.10066099  3.22426342  2.94697131  4.68191262]",0.9331
54,0.6933,0.718,"[ 2.99897242  4.9046999  -0.37843239  1.5200939   0.55470957  0.20000941
  0.6238874   1.79195502  2.09654299  3.22803734  2.94947369  4.68433353]",0.9319
55,0.693,0.6733,"[ 3.00267182  4.90848229 -0.38202519  1.51656199  0.55806404  0.19661877
  0.62577529  1.78849863  2.09367949  3.23051906  2.95306432  4.68798667]",0.9281
56,0.6932,0.6945,"[ 2.99657562  4.90241277 -0.37589453  1.52270994  0.55186257  0.20281096
  0.61914553  1.79466965  2.09948715  3.22425665  2.94693277  4.68187423]",0.9306
57,0.6932,0.6809,"[ 2.99859836  4.90442927 -0.37792998  1.52066498  0.55392429  0.20074941
  0.62048957  1.79261623  2.09696548  3.22644221  2.94896723  4.68390216]",0.9285
58,0.6932,0.6718,"[ 3.00256922  4.90840991 -0.38189116  1.51670943  0.55784864  0.19681415
  0.62321097  1.7886733   2.09312337  3.2299231   2.95292698  4.68786941]",0.9249
59,0.6926,0.6635,"[ 2.99486873  4.90062478 -0.37429672  1.5242344   0.55051505  0.20419127
  0.6171344   1.79610545  2.09869349  3.22396942  2.94533369  4.68020923]",0.9302
60,0.6932,0.6961,"[ 2.99296272  4.89869008 -0.37243103  1.52607169  0.54875977  0.20596558
  0.61579486  1.79790371  2.09933052  3.22305506  2.94346786  4.67831816]",0.9316
61,0.6932,0.699,"[ 2.99501289  4.90072536 -0.37450464  1.52398175  0.55089037  0.20384121
  0.61745541  1.79579282  2.09652452  3.22556682  2.94554071  4.68037751]",0.9297
62,0.6932,0.664,"[ 2.99813798  4.90391098 -0.3775866   1.52091724  0.55390551  0.20081132
  0.61944783  1.79275354  2.09334834  3.22836968  2.94862099  4.68348321]",0.9267
63,0.6933,0.7089,"[ 2.99815369  4.90392256 -0.37761241  1.52088414  0.55394799  0.20076591
  0.61897619  1.79271389  2.09285288  3.22846927  2.94864552  4.68350328]",0.9259
64,0.6933,0.719,"[ 2.99629289  4.90202072 -0.37581088  1.52264883  0.55228106  0.20244499
  0.61763676  1.79442425  2.09336408  3.2276217   2.94684278  4.68166717]",0.927
65,0.6929,0.703,"[ 2.99920895  4.90492007 -0.37874323  1.51970807  0.55523382  0.19948847
  0.62035716  1.79147535  2.08968032  3.23091531  2.94977364  4.68459163]",0.9249
66,0.6933,0.6731,"[ 2.99759736  4.90322381 -0.37723105  1.52117323  0.55386401  0.20086049
  0.61851505  1.79288037  2.0905463   3.22965428  2.94825889  4.68302765]",0.9251
67,0.693,0.6738,"[ 3.00152249  4.90717223 -0.38112617  1.5172937   0.55768562  0.19703002
  0.62110767  1.78903281  2.08694988  3.23285817  2.95215341  4.68693936]",0.9214
68,0.6932,0.7029,"[ 3.00153667  4.90718292 -0.38115182  1.51726092  0.55772418  0.19698324
  0.62078095  1.78899348  2.08630409  3.23297307  2.95217713  4.68695932]",0.9207
69,0.6933,0.7013,"[ 2.99961596  4.90523906 -0.37927235  1.519117    0.55591981  0.19878043
  0.61901706  1.79081397  2.08708595  3.23168607  2.9502949   4.68505809]",0.9214
70,0.6932,0.7261,"[ 3.00372014  4.90931439 -0.38342437  1.51494008  0.56014872  0.19454395
  0.6229903   1.78660022  2.08222714  3.23612162  2.95444376  4.68918566]",0.9187
71,0.6934,0.7119,"[ 3.00370954  4.90930842 -0.38340963  1.5149562   0.56011396  0.19457432
  0.62210273  1.78662588  2.08231056  3.23562621  2.95442796  4.6891732 ]",0.9176
72,0.6932,0.6867,"[ 3.00169653  4.90730036 -0.38139579  1.51696998  0.55808481  0.19659355
  0.61940115  1.78864645  2.08399018  3.23338875  2.95241243  4.6871606 ]",0.9176
73,0.6932,0.6802,"[ 3.00364914  4.90926836 -0.38333181  1.51504235  0.55997379  0.19469542
  0.62032033  1.78674189  2.08209105  3.2347973   2.95434737  4.68910636]",0.9153
74,0.693,0.669,"[ 2.99969646  4.90529941 -0.37941588  1.51893632  0.55612905  0.19852788
  0.61698128  1.79059681  2.08453966  3.23180048  2.95042815  4.68517114]",0.9176
75,0.6932,0.6764,"[ 2.99975434  4.90534166 -0.37950325  1.51883389  0.55625552  0.19839018
  0.61660931  1.79047246  2.08391254  3.23197685  2.95051266  4.68524407]",0.9167
76,0.6929,0.658,"[ 2.9945123   4.89989395 -0.37453159  1.52367228  0.55177387  0.2028684
  0.61499299  1.79504187  2.08491758  3.23054319  2.94553101  4.68012755]",0.9224
77,0.6932,0.69,"[ 2.99782367  4.90327537 -0.37779414  1.52042082  0.55500063  0.1996355
  0.61766437  1.79180801  2.0812207   3.23380551  2.94879365  4.68341054]",0.9197
78,0.6932,0.6928,"[ 3.00543386  4.91099625 -0.38521854  1.51307292  0.5621527   0.1925399
  0.62205459  1.78462343  2.07627859  3.23863855  2.95623107  4.69091948]",0.9127
79,0.6932,0.675,"[ 3.00323017  4.90884695 -0.38293258  1.51538975  0.55975803  0.19495272
  0.61890533  1.78700478  2.07850457  3.23575099  2.95394992  4.68866987]",0.9127
80,0.693,0.6776,"[ 2.99949465  4.90503608 -0.37932349  1.51894089  0.55633686  0.19833565
  0.61642778  1.79043972  2.07993722  3.233628    2.9503312   4.68500003]",0.9152
81,0.6931,0.6988,"[ 3.00123657  4.90685396 -0.38095006  1.51736415  0.5577768   0.19691822
  0.61627628  1.78897865  2.07920834  3.23386393  2.95196392  4.68668223]",0.9124
82,0.6932,0.6751,"[ 2.99738618  4.90295807 -0.37717738  1.52109812  0.5541351   0.20053643
  0.61357544  1.79262733  2.08093777  3.23155329  2.94818536  4.68287025]",0.9151
83,0.6932,0.702,"[ 2.99743307  4.90299093 -0.37725     1.52101162  0.5542493   0.2004132
  0.61364128  1.79251249  2.07998412  3.23206609  2.94825545  4.68292944]",0.9147
84,0.6933,0.6752,"[ 3.0014628   4.90701609 -0.38128602  1.51697354  0.55827335  0.19638534
  0.61636692  1.78848279  2.07635267  3.23528395  2.95229003  4.68696319]",0.9109
85,0.6933,0.6779,"[ 3.00226141  4.90766441 -0.38225438  1.51594769  0.55939213  0.19524132
  0.61668234  1.78736026  2.07527085  3.23600276  2.95324754  4.68785728]",0.9094
86,0.6931,0.6853,"[ 3.00017132  4.90560255 -0.3801246   1.51809418  0.55719007  0.19744931
  0.61338097  1.78955675  2.07767259  3.23313675  2.95111928  4.68574725]",0.9091
87,0.6932,0.6895,"[ 3.00405824  4.90952459 -0.3839553   1.51428718  0.56092866  0.19372975
  0.61570242  1.78581706  2.07473585  3.23569952  2.95495344  4.68960472]",0.9054
88,0.6933,0.7116,"[ 3.00461986  4.91003377 -0.38455903  1.51367878  0.56151447  0.19314058
  0.61511901  1.78522543  2.07476393  3.23532733  2.95555326  4.69019728]",0.9037
89,0.6931,0.6951,"[ 3.00467191  4.91007137 -0.38464465  1.51357787  0.56163402  0.19299645
  0.61513161  1.78509532  2.07371439  3.23557236  2.95563397  4.69026786]",0.9031
90,0.6932,0.7062,"[ 3.00636072  4.91184301 -0.38621508  1.51205354  0.56305105  0.19161072
  0.61526233  1.78368601  2.07292881  3.23592361  2.95721236  4.691893  ]",0.9007
91,0.6933,0.7162,"[ 3.00423569  4.90975436 -0.38403274  1.51425817  0.56079065  0.19389176
  0.61210504  1.78595186  2.0753089   3.23298417  2.95503408  4.68973667]",0.9006
92,0.6931,0.6956,"[ 3.00014891  4.90569453 -0.37990974  1.5183971   0.55660409  0.19808427
  0.60706498  1.79014032  2.07946528  3.22826954  2.95091243  4.68563225]",0.9016
93,0.6933,0.6715,"[ 2.996246    4.90176277 -0.37605814  1.52222297  0.55282406  0.20183927
  0.60353018  1.79390445  2.08199349  3.22514984  2.94705562  4.68175485]",0.9036
94,0.6932,0.7137,"[ 3.00240797  4.90787671 -0.38228528  1.51596168  0.55915918  0.1954937
  0.61000154  1.78755669  2.07487807  3.23198677  2.95327838  4.6879456 ]",0.9002
95,0.6931,0.7197,"[ 2.99841258  4.90388123 -0.37829862  1.51994329  0.55517423  0.19946489
  0.60596047  1.79153224  2.07793542  3.2283205   2.94928935  4.68395547]",0.9019
96,0.6933,0.7145,"[ 2.99992723  4.90550243 -0.37969506  1.51858882  0.5564394   0.19821384
  0.60661112  1.7902775   2.07639336  3.22937129  2.95069232  4.68540725]",0.9002
97,0.693,0.7186,"[ 2.99992004  4.90549842 -0.37968748  1.51859547  0.55642328  0.19822576
  0.60587152  1.79028994  2.07626318  3.22907511  2.95068366  4.68540002]",0.8992
98,0.6932,0.7002,"[ 2.99986896  4.90546424 -0.37961411  1.5186782   0.55630755  0.19834654
  0.60472321  1.79040955  2.07664827  3.22826156  2.95061097  4.68533805]",0.898
99,0.6931,0.6865,"[ 3.00169554  4.90734354 -0.38136842  1.51695615  0.55794874  0.19672561
  0.60496373  1.7887893   2.07560651  3.22887754  2.95236971  4.68712945]",0.8953
100,0.6933,0.7205,"[ 3.0018167   4.90742839 -0.3815542   1.51673949  0.55821749  0.19642006
  0.60573328  1.78848836  2.0738246   3.23001106  2.95254837  4.68728349]",0.8954
101,0.6933,0.6822,"[ 3.00377953  4.90940382 -0.38350052  1.51479948  0.56013266  0.1945099
  0.60678948  1.78657796  2.07209322  3.23129525  2.95449508  4.68923795]",0.8932
102,0.6933,0.679,"[ 3.00356545  4.90919473 -0.38331449  1.514966    0.55999558  0.19461537
  0.60664237  1.78668836  2.07144121  3.23138807  2.95430403  4.68903532]",0.893
103,0.6933,0.7063,"[ 3.00761434  4.91323119 -0.38738081  1.51089087  0.56407812  0.19053039
  0.61011448  1.78259973  2.06762001  3.23495009  2.95836832  4.69309251]",0.8902
104,0.6931,0.7007,"[ 3.00386864  4.9094161  -0.38376307  1.5144593   0.56058304  0.19394326
  0.60751486  1.78603055  2.06863109  3.23276446  2.95473458  4.68941997]",0.8922
105,0.6931,0.7009,"[ 3.0037189   4.90931041 -0.38355062  1.51469526  0.56028928  0.19426051
  0.60626729  1.78634903  2.06900732  3.23173858  2.95452685  4.68923658]",0.891
106,0.6931,0.6949,"[ 2.9977688   4.90334348 -0.37763936  1.52058761  0.55442577  0.20009007
  0.60104829  1.79217975  2.0731272   3.22689258  2.94861001  4.68330674]",0.8944
107,0.6932,0.6944,"[ 3.00175765  4.90733647 -0.38162669  1.51659943  0.55840503  0.19610705
  0.60443761  1.7881975   2.06889863  3.23067698  2.95259638  4.68729475]",0.8914
108,0.6932,0.6951,"[ 2.99585457  4.90140062 -0.37578023  1.52241807  0.55264348  0.20183167
  0.60010008  1.79391164  2.07218429  3.22670992  2.94674353  4.68141885]",0.8956
109,0.6931,0.6876,"[ 2.99591489  4.90144333 -0.37587195  1.52231246  0.55276823  0.20168668
  0.59995006  1.79376421  2.07145119  3.22698513  2.94683111  4.68149569]",0.895
110,0.6931,0.6722,"[ 3.00157257  4.90720221 -0.38137324  1.51686792  0.55809054  0.19644798
  0.60303635  1.7885334   2.0678042   3.23032694  2.95234826  4.68706684]",0.8896
111,0.6931,0.6698,"[ 3.00023489  4.90567776 -0.38031858  1.51781811  0.55733142  0.19706287
  0.60383202  1.78912852  2.06604898  3.23148688  2.95126314  4.68588533]",0.8913
112,0.6932,0.699,"[ 3.00214071  4.90761167 -0.38219004  1.5159577   0.55915447  0.19524967
  0.60475762  1.78732216  2.06433258  3.23267769  2.95313667  4.68777274]",0.8891
113,0.6931,0.6779,"[ 2.998673    4.90400475 -0.37894054  1.51913701  0.55609092  0.19819627
  0.60254454  1.79026642  2.06555376  3.23079802  2.94986112  4.68443407]",0.8913
114,0.6932,0.7008,"[ 2.99475494  4.90006076 -0.375068    1.52299047  0.55227283  0.20198299
  0.59931296  1.79404359  2.06792268  3.22795883  2.94598264  4.68053977]",0.8938
115,0.6931,0.7208,"[ 2.99831249  4.90373577 -0.37846532  1.51964289  0.5555081   0.1988224
  0.60073736  1.79089979  2.06585041  3.22964293  2.94939618  4.68400545]",0.8899
116,0.6933,0.68,"[ 3.0001617   4.90563271 -0.38023657  1.51789811  0.55719016  0.1971931
  0.60087451  1.78927916  2.06520185  3.22991107  2.95117602  4.68581071]",0.8872
117,0.6931,0.691,"[ 2.99423285  4.8996823  -0.37435069  1.52376662  0.55134499  0.20300265
  0.59531538  1.79508331  2.06980979  3.22470471  2.94528376  4.6799057 ]",0.8903
118,0.6931,0.6984,"[ 2.99234165  4.89775637 -0.37251456  1.52557907  0.54957821  0.20473557
  0.59430738  1.79679537  2.0701416   3.22404181  2.94344097  4.67804218]",0.8919
119,0.6933,0.6703,"[ 2.99831266  4.9037376  -0.3784752   1.51962114  0.55551863  0.19879723
  0.59934103  1.79086197  2.06419904  3.22953811  2.9494017   4.68400794]",0.8874
120,0.6932,0.6971,"[ 2.9945349   4.89989046 -0.37481061  1.52324362  0.55197824  0.20226158
  0.59706057  1.79429668  2.06557312  3.22767405  2.94572292  4.68029158]",0.8904
121,0.6932,0.6971,"[ 2.99274016  4.89803055 -0.37311336  1.52490416  0.55039936  0.20378341
  0.59672912  1.795782    2.06525912  3.22776463  2.94401419  4.67854771]",0.8924
122,0.6931,0.7093,"[ 3.00164361  4.90674252 -0.38226307  1.51568589  0.55974829  0.19431291
  0.60663474  1.78628084  2.05441469  3.23810154  2.95313513  4.68759842]",0.8876
123,0.6931,0.6932,"[ 2.99806973  4.90305656 -0.37886592  1.51903508  0.55649163  0.19745307
  0.60437307  1.78940607  2.05550894  3.23624531  2.94971403  4.68413287]",0.89
124,0.6933,0.6747,"[ 2.99461713  4.89950782 -0.37553205  1.52234303  0.55322595  0.20066241
  0.60141351  1.79260975  2.0573974   3.23369863  2.94636518  4.68075851]",0.8918
125,0.693,0.6752,"[ 2.99872006  4.90357847 -0.379688    1.51817021  0.55743517  0.19641559
  0.60587735  1.78834728  2.05204293  3.23857193  2.95051355  4.6848912 ]",0.8894
126,0.6931,0.6872,"[ 2.99877673  4.90361859 -0.37978244  1.51806512  0.55755304  0.1962604
  0.60582646  1.78819266  2.05097953  3.23893502  2.95060116  4.68497163]",0.8888
127,0.6933,0.677,"[ 2.99857964  4.90347619 -0.37951964  1.51834183  0.55722727  0.19661334
  0.60460884  1.78856088  2.051326    3.23807245  2.95034517  4.68473495]",0.8877
128,0.6932,0.6846,"[ 3.00052212  4.90543787 -0.38143186  1.5164354   0.55910828  0.19475584
  0.60560902  1.7867095   2.04948863  3.23919785  2.95226089  4.68665842]",0.8855
129,0.6932,0.708,"[ 2.99929589  4.90409748 -0.38034386  1.51749515  0.55809814  0.19569053
  0.60481206  1.78763237  2.04917502  3.23873023  2.95115437  4.68552386]",0.8858
130,0.6931,0.6601,"[ 2.99907896  4.90394935 -0.38001609  1.51784805  0.55767137  0.19620061
  0.60281202  1.7881711   2.05034363  3.23689207  2.95084169  4.68523863]",0.8841
131,0.693,0.7076,"[ 2.99705662  4.90193491 -0.37798458  1.51988012  0.55562711  0.19824966
  0.60022372  1.79022334  2.05202545  3.23450905  2.94881053  4.68321033]",0.8843
132,0.6931,0.687,"[ 2.99946941  4.90445975 -0.38024669  1.51764675  0.55779246  0.19616606
  0.60109487  1.78816465  2.05042167  3.23549015  2.95109194  4.68552343]",0.8815
133,0.6933,0.701,"[ 3.00111763  4.90621195 -0.38172247  1.51620936  0.55914618  0.19494155
  0.601075    1.78697351  2.04966113  3.23560532  2.95259266  4.68706139]",0.879
134,0.6933,0.7122,"[ 2.99705481  4.90216418 -0.37765675  1.52027264  0.55507532  0.19898855
  0.59720635  1.79102118  2.05224246  3.23219674  2.94852486  4.68299634]",0.8809
135,0.6931,0.6865,"[ 2.99895303  4.90409559 -0.37950348  1.51843751  0.55687561  0.19722973
  0.59788127  1.78928376  2.05088799  3.23308377  2.95037839  4.68486295]",0.8785
136,0.6932,0.6888,"[ 3.00511952  4.91023982 -0.38568303  1.51226028  0.56302996  0.19111047
  0.60241758  1.78318699  2.04639641  3.23737781  2.95655716  4.69104429]",0.8737
137,0.6931,0.6806,"[ 3.00349185  4.90851325 -0.38422518  1.51367835  0.5616645   0.1923439
  0.60161554  1.7843891   2.04595556  3.23683402  2.95507215  4.68952734]",0.8744
138,0.6929,0.6529,"[ 3.00140009  4.90645108 -0.38207822  1.51583653  0.55947888  0.1945857
  0.59847236  1.78664493  2.048577    3.23364827  2.95293378  4.68739961]",0.8743
139,0.6931,0.6965,"[ 3.00338754  4.90847022 -0.38398823  1.51394637  0.5613252   0.19283053
  0.59925401  1.78491724  2.04664574  3.23444228  2.95485707  4.68934065]",0.8718
140,0.6932,0.6905,"[ 2.9975371   4.90257552 -0.37821596  1.51969758  0.55560139  0.19848627
  0.59371256  1.79054428  2.05120807  3.22917499  2.94907181  4.68353867]",0.8746
141,0.6932,0.6815,"[ 3.00354976  4.90858558 -0.38424006  1.51366946  0.56162515  0.19244857
  0.59922231  1.78450826  2.04492472  3.23482282  2.95509285  4.68955888]",0.8706
142,0.6931,0.7264,"[ 2.99948934  4.90454455 -0.38016111  1.51775173  0.55752285  0.19655375
  0.59471069  1.78862976  2.04824807  3.23062323  2.95101488  4.685488  ]",0.8718
143,0.6931,0.6714,"[ 2.9983031   4.90318433 -0.37920526  1.51865729  0.55669946  0.19722411
  0.59494778  1.78921808  2.04693365  3.2313411   2.95002557  4.6844505 ]",0.873
144,0.6932,0.688,"[ 3.00417814  4.90909997 -0.38501082  1.51286579  0.56245586  0.19153527
  0.59944235  1.78356345  2.04199999  3.23577913  2.95584192  4.69028102]",0.8685
