v,v_eff,m,t
"[[5.10850491e-05]
 [3.05729556e-05]
 [8.46153127e-06]
 [7.76579087e-05]
 [2.49174223e-06]
 [1.58433817e-04]
 [4.77657585e-05]
 [1.18584604e-08]
 [1.09917057e-04]
 [6.98894575e-05]
 [5.31375365e-06]
 [1.30508238e-05]
 [9.43121354e-05]
 [6.88720445e-05]
 [4.55735911e-06]
 [1.44829198e-04]
 [1.64101885e-04]
 [9.00733484e-05]
 [4.29472602e-07]
 [3.40352181e-06]
 [1.34616449e-07]]","[[5.10850491e-05]
 [3.05729556e-05]
 [8.46153127e-06]
 [7.76579087e-05]
 [2.49174223e-06]
 [1.58433817e-04]
 [4.77657585e-05]
 [1.18584604e-08]
 [1.09917057e-04]
 [6.98894575e-05]
 [5.31375365e-06]
 [1.30508238e-05]
 [9.43121354e-05]
 [6.88720445e-05]
 [4.55735911e-06]
 [1.44829198e-04]
 [1.64101885e-04]
 [9.00733484e-05]
 [4.29472602e-07]
 [3.40352181e-06]
 [1.34616449e-07]]","[[ 0.02144214]
 [ 0.01658784]
 [-0.00872661]
 [ 0.02643712]
 [ 0.00473558]
 [ 0.03776115]
 [-0.02073383]
 [-0.00032669]
 [ 0.0314524 ]
 [-0.02507997]
 [-0.00691547]
 [-0.01083778]
 [-0.02913433]
 [ 0.02489675]
 [ 0.00640439]
 [-0.0361035 ]
 [ 0.03843068]
 [-0.02847209]
 [-0.00196602]
 [-0.00553459]
 [ 0.0011007 ]]",1
"[5.48628617e-10 2.66999275e-08 7.75796010e-11 ... 4.75179830e-07
 1.57067525e-06 9.94716191e-07]","[5.48628617e-10 2.66999275e-08 7.75796010e-11 ... 4.75179830e-07
 1.57067525e-06 9.94716191e-07]","[-7.02684677e-05  4.90203373e-04  2.64237849e-05 ...  2.06799866e-03
 -3.75979750e-03 -2.99206379e-03]",1
"[[3.98103357e-05]
 [2.42452354e-05]
 [6.46771555e-06]
 [6.06254190e-05]
 [1.84630188e-06]
 [1.23836080e-04]
 [3.74342915e-05]
 [1.58350111e-08]
 [8.58844075e-05]
 [5.48153528e-05]
 [4.25921113e-06]
 [1.00192582e-05]
 [7.34733887e-05]
 [5.38451650e-05]
 [3.59454464e-06]
 [1.12809861e-04]
 [1.28802496e-04]
 [7.05512872e-05]
 [2.82586022e-07]
 [2.51770766e-06]
 [1.44418292e-07]]","[[3.98103357e-05]
 [2.42452354e-05]
 [6.46771555e-06]
 [6.06254190e-05]
 [1.84630188e-06]
 [1.23836080e-04]
 [3.74342915e-05]
 [1.58350111e-08]
 [8.58844075e-05]
 [5.48153528e-05]
 [4.25921113e-06]
 [1.00192582e-05]
 [7.34733887e-05]
 [5.38451650e-05]
 [3.59454464e-06]
 [1.12809861e-04]
 [1.28802496e-04]
 [7.05512872e-05]
 [2.82586022e-07]
 [2.51770766e-06]
 [1.44418292e-07]]","[[ 0.01892863]
 [ 0.01477184]
 [-0.00762951]
 [ 0.0233587 ]
 [ 0.00407636]
 [ 0.0333845 ]
 [-0.01835507]
 [-0.00037751]
 [ 0.02780215]
 [-0.02221122]
 [-0.00619136]
 [-0.00949596]
 [-0.02571499]
 [ 0.02201378]
 [ 0.00568779]
 [-0.0318636 ]
 [ 0.03404736]
 [-0.02519844]
 [-0.00159476]
 [-0.00476019]
 [ 0.00114007]]",1
"[[3.08093869e-05]
 [1.90911286e-05]
 [4.90693269e-06]
 [4.70039724e-05]
 [1.35681819e-06]
 [9.61221669e-05]
 [2.91337424e-05]
 [1.86531874e-08]
 [6.66399779e-05]
 [4.26936514e-05]
 [3.38812742e-06]
 [7.63983646e-06]
 [5.68421903e-05]
 [4.18036033e-05]
 [2.81485119e-06]
 [8.72574682e-05]
 [1.00399970e-04]
 [5.48814687e-05]
 [1.81933448e-07]
 [1.84776704e-06]
 [1.47009122e-07]]","[[3.08093869e-05]
 [1.90911286e-05]
 [4.90693269e-06]
 [4.70039724e-05]
 [1.35681819e-06]
 [9.61221669e-05]
 [2.91337424e-05]
 [1.86531874e-08]
 [6.66399779e-05]
 [4.26936514e-05]
 [3.38812742e-06]
 [7.63983646e-06]
 [5.68421903e-05]
 [4.18036033e-05]
 [2.81485119e-06]
 [8.72574682e-05]
 [1.00399970e-04]
 [5.48814687e-05]
 [1.81933448e-07]
 [1.84776704e-06]
 [1.47009122e-07]]","[[ 0.01665186]
 [ 0.01310802]
 [-0.00664548]
 [ 0.02056783]
 [ 0.00349448]
 [ 0.02941257]
 [-0.0161927 ]
 [-0.00040973]
 [ 0.02448999]
 [-0.01960211]
 [-0.00552206]
 [-0.00829208]
 [-0.02261813]
 [ 0.01939671]
 [ 0.00503326]
 [-0.02802351]
 [ 0.03005994]
 [-0.02222461]
 [-0.00127961]
 [-0.00407798]
 [ 0.00115025]]",1
"[[3.88851022e-05]
 [2.42332391e-05]
 [6.13970003e-06]
 [5.97519001e-05]
 [1.71552713e-06]
 [1.22110821e-04]
 [3.69745848e-05]
 [2.08353195e-08]
 [8.46848978e-05]
 [5.41709463e-05]
 [4.29414117e-06]
 [9.61482070e-06]
 [7.24047658e-05]
 [5.29193461e-05]
 [3.61055915e-06]
 [1.10914327e-04]
 [1.27766019e-04]
 [6.98636782e-05]
 [2.32391052e-07]
 [2.38288561e-06]
 [1.97329864e-07]]","[[3.88851022e-05]
 [2.42332391e-05]
 [6.13970003e-06]
 [5.97519001e-05]
 [1.71552713e-06]
 [1.22110821e-04]
 [3.69745848e-05]
 [2.08353195e-08]
 [8.46848978e-05]
 [5.41709463e-05]
 [4.29414117e-06]
 [9.61482070e-06]
 [7.24047658e-05]
 [5.29193461e-05]
 [3.61055915e-06]
 [1.10914327e-04]
 [1.27766019e-04]
 [6.98636782e-05]
 [2.32391052e-07]
 [2.38288561e-06]
 [1.97329864e-07]]","[[ 0.01870738]
 [ 0.01476818]
 [-0.00743353]
 [ 0.02318981]
 [ 0.00392934]
 [ 0.03315113]
 [-0.01824202]
 [-0.00043303]
 [ 0.02760732]
 [-0.02208027]
 [-0.00621669]
 [-0.00930233]
 [-0.0255273 ]
 [ 0.02182371]
 [ 0.00570044]
 [-0.03159476]
 [ 0.03391009]
 [-0.02507535]
 [-0.00144621]
 [-0.00463098]
 [ 0.00133265]]",1
"[6.96112323e-10 3.66156424e-08 7.56812926e-11 ... 6.65312179e-07
 1.89879032e-06 1.20372275e-06]","[6.96112323e-10 3.66156424e-08 7.56812926e-11 ... 6.65312179e-07
 1.89879032e-06 1.20372275e-06]","[-7.91518219e-05  5.74056427e-04  2.60984987e-05 ...  2.44700012e-03
 -4.13389802e-03 -3.29142898e-03]",1
"[[2.99117430e-05]
 [1.89688593e-05]
 [4.62564013e-06]
 [4.60429138e-05]
 [1.24920306e-06]
 [9.41981488e-05]
 [2.85989838e-05]
 [2.32598670e-08]
 [6.53023328e-05]
 [4.19356536e-05]
 [3.39454212e-06]
 [7.28635957e-06]
 [5.56684629e-05]
 [4.08308837e-05]
 [2.80947193e-06]
 [8.52522236e-05]
 [9.89829695e-05]
 [5.40152659e-05]
 [1.45780440e-07]
 [1.73476755e-06]
 [1.92290032e-07]]","[[2.99117430e-05]
 [1.89688593e-05]
 [4.62564013e-06]
 [4.60429138e-05]
 [1.24920306e-06]
 [9.41981488e-05]
 [2.85989838e-05]
 [2.32598670e-08]
 [6.53023328e-05]
 [4.19356536e-05]
 [3.39454212e-06]
 [7.28635957e-06]
 [5.56684629e-05]
 [4.08308837e-05]
 [2.80947193e-06]
 [8.52522236e-05]
 [9.89829695e-05]
 [5.40152659e-05]
 [1.45780440e-07]
 [1.73476755e-06]
 [1.92290032e-07]]","[[ 0.01640749]
 [ 0.01306598]
 [-0.00645219]
 [ 0.02035648]
 [ 0.00335303]
 [ 0.02911672]
 [-0.01604341]
 [-0.00045754]
 [ 0.02424296]
 [-0.01942732]
 [-0.00552728]
 [-0.00809798]
 [-0.02238339]
 [ 0.01916971]
 [ 0.00502844]
 [-0.02769964]
 [ 0.02984706]
 [-0.02204852]
 [-0.00114544]
 [-0.00395132]
 [ 0.00131553]]",1
"[[3.78078800e-05]
 [2.41125741e-05]
 [5.79315474e-06]
 [5.86218115e-05]
 [1.58183937e-06]
 [1.19850677e-04]
 [3.63523763e-05]
 [2.63289399e-08]
 [8.31098251e-05]
 [5.32902593e-05]
 [4.30751349e-06]
 [9.18431298e-06]
 [7.10154992e-05]
 [5.17670748e-05]
 [3.60765298e-06]
 [1.08526654e-04]
 [1.26161800e-04]
 [6.88713235e-05]
 [1.86702927e-07]
 [2.24144311e-06]
 [2.56188193e-07]]","[[3.78078800e-05]
 [2.41125741e-05]
 [5.79315474e-06]
 [5.86218115e-05]
 [1.58183937e-06]
 [1.19850677e-04]
 [3.63523763e-05]
 [2.63289399e-08]
 [8.31098251e-05]
 [5.32902593e-05]
 [4.30751349e-06]
 [9.18431298e-06]
 [7.10154992e-05]
 [5.17670748e-05]
 [3.60765298e-06]
 [1.08526654e-04]
 [1.26161800e-04]
 [6.88713235e-05]
 [1.86702927e-07]
 [2.24144311e-06]
 [2.56188193e-07]]","[[ 0.01844643]
 [ 0.01473137]
 [-0.00722069]
 [ 0.02296946]
 [ 0.00377314]
 [ 0.0328429 ]
 [-0.01808788]
 [-0.00048679]
 [ 0.02734938]
 [-0.02190005]
 [-0.00622637]
 [-0.00909169]
 [-0.02528121]
 [ 0.0215848 ]
 [ 0.00569815]
 [-0.03125284]
 [ 0.03369653]
 [-0.02489662]
 [-0.00129627]
 [-0.00449143]
 [ 0.00151845]]",1
"[[4.62670414e-05]
 [2.96896876e-05]
 [7.01774872e-06]
 [7.22504963e-05]
 [1.93496820e-06]
 [1.47621882e-04]
 [4.47430108e-05]
 [2.92741807e-08]
 [1.02390276e-04]
 [6.55707178e-05]
 [5.29681170e-06]
 [1.12027498e-05]
 [8.76667542e-05]
 [6.35510628e-05]
 [4.48264060e-06]
 [1.33713075e-04]
 [1.55701287e-04]
 [8.50168788e-05]
 [2.28804717e-07]
 [2.79336634e-06]
 [3.32331824e-07]]","[[4.62670414e-05]
 [2.96896876e-05]
 [7.01774872e-06]
 [7.22504963e-05]
 [1.93496820e-06]
 [1.47621882e-04]
 [4.47430108e-05]
 [2.92741807e-08]
 [1.02390276e-04]
 [6.55707178e-05]
 [5.29681170e-06]
 [1.12027498e-05]
 [8.76667542e-05]
 [6.35510628e-05]
 [4.48264060e-06]
 [1.33713075e-04]
 [1.55701287e-04]
 [8.50168788e-05]
 [2.28804717e-07]
 [2.79336634e-06]
 [3.32331824e-07]]","[[ 0.02040596]
 [ 0.01634647]
 [-0.00794731]
 [ 0.02550009]
 [ 0.00417309]
 [ 0.03644992]
 [-0.02006706]
 [-0.00051329]
 [ 0.03035642]
 [-0.02429272]
 [-0.00690444]
 [-0.01004115]
 [-0.02808916]
 [ 0.02391568]
 [ 0.00635167]
 [-0.03469031]
 [ 0.0374341 ]
 [-0.02766138]
 [-0.00143501]
 [-0.00501401]
 [ 0.00172945]]",1
"[3.60409624e-10 1.76559342e-08 4.83462726e-11 ... 3.30537736e-07
 1.01476181e-06 6.42216955e-07]","[3.60409624e-10 1.76559342e-08 4.83462726e-11 ... 3.30537736e-07
 1.01476181e-06 6.42216955e-07]","[-5.69533723e-05  3.98626903e-04  2.08594452e-05 ...  1.72477234e-03
 -3.02206160e-03 -2.40415320e-03]",1
"[[3.69357059e-05]
 [2.41034962e-05]
 [5.48500984e-06]
 [5.77934314e-05]
 [1.46233733e-06]
 [1.18193184e-04]
 [3.59099583e-05]
 [3.22500593e-08]
 [8.19490571e-05]
 [5.26736265e-05]
 [4.33764318e-06]
 [8.81663572e-06]
 [6.99877128e-05]
 [5.08766427e-05]
 [3.61982994e-06]
 [1.06687566e-04]
 [1.25177948e-04]
 [6.82261675e-05]
 [1.47987799e-07]
 [2.11812472e-06]
 [3.21800364e-07]]","[[3.69357059e-05]
 [2.41034962e-05]
 [5.48500984e-06]
 [5.77934314e-05]
 [1.46233733e-06]
 [1.18193184e-04]
 [3.59099583e-05]
 [3.22500593e-08]
 [8.19490571e-05]
 [5.26736265e-05]
 [4.33764318e-06]
 [8.81663572e-06]
 [6.99877128e-05]
 [5.08766427e-05]
 [3.61982994e-06]
 [1.06687566e-04]
 [1.25177948e-04]
 [6.82261675e-05]
 [1.47987799e-07]
 [2.11812472e-06]
 [3.21800364e-07]]","[[ 0.01823243]
 [ 0.01472859]
 [-0.00702603]
 [ 0.0228066 ]
 [ 0.00362781]
 [ 0.03261501]
 [-0.01797748]
 [-0.00053875]
 [ 0.02715772]
 [-0.02177298]
 [-0.0062481 ]
 [-0.00890785]
 [-0.0250976 ]
 [ 0.02139836]
 [ 0.00570776]
 [-0.0309869 ]
 [ 0.03356489]
 [-0.02477974]
 [-0.00115408]
 [-0.00436613]
 [ 0.00170182]]",1
"[[2.76307229e-05]
 [1.83594147e-05]
 [4.00918076e-06]
 [4.32933237e-05]
 [1.02638718e-06]
 [8.86326999e-05]
 [2.70046997e-05]
 [3.31386282e-08]
 [6.14256963e-05]
 [3.96531740e-05]
 [3.33553451e-06]
 [6.49371924e-06]
 [5.22972486e-05]
 [3.81629111e-05]
 [2.73719624e-06]
 [7.96874942e-05]
 [9.42904347e-05]
 [5.12857618e-05]
 [8.47546071e-08]
 [1.48947912e-06]
 [2.91322369e-07]]","[[2.76307229e-05]
 [1.83594147e-05]
 [4.00918076e-06]
 [4.32933237e-05]
 [1.02638718e-06]
 [8.86326999e-05]
 [2.70046997e-05]
 [3.31386282e-08]
 [6.14256963e-05]
 [3.96531740e-05]
 [3.33553451e-06]
 [6.49371924e-06]
 [5.22972486e-05]
 [3.81629111e-05]
 [2.73719624e-06]
 [7.96874942e-05]
 [9.42904347e-05]
 [5.12857618e-05]
 [8.47546071e-08]
 [1.48947912e-06]
 [2.91322369e-07]]","[[ 0.01576948]
 [ 0.01285437]
 [-0.00600688]
 [ 0.0197393 ]
 [ 0.00303932]
 [ 0.02824348]
 [-0.01558981]
 [-0.00054612]
 [ 0.02351236]
 [-0.01889123]
 [-0.00547903]
 [-0.00764483]
 [-0.02169505]
 [ 0.01853284]
 [ 0.00496334]
 [-0.02678036]
 [ 0.02913098]
 [-0.02148422]
 [-0.00087338]
 [-0.00366133]
 [ 0.00161923]]",1
