epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
10,0.6804,0.8772,"[2.58723246 4.49293952 0.03370277 1.8666163  0.8891265  0.5471838
 1.20330144 2.20397657 2.45996753 3.41848045 2.66685974 4.33834883
 1.31760707 5.48437961 0.13910011 4.24566812 2.5890066  3.54334739
 0.91350421 1.27768256 4.99831706]",16.3523
11,0.6827,0.846,"[2.58423313 4.48994026 0.03670066 1.86361681 0.88613147 0.54418416
 1.2063008  2.20696601 2.45696796 3.42147992 2.66985804 4.34134734
 1.32060661 5.48138017 0.13610201 4.24866774 2.58600694 3.54634693
 0.91058682 1.28067908 4.99532032]",16.3285
12,0.684,0.8281,"[2.58123389 4.48694108 0.03969816 1.86061739 0.88313783 0.54118457
 1.20930007 2.209955   2.45396845 3.42447933 2.67285615 4.34434562
 1.32360608 5.4783808  0.13310414 4.2516673  2.58300732 3.54934641
 0.90762352 1.28367487 4.99232372]",16.3073
13,0.6836,0.8465,"[2.57823461 4.48394185 0.0426957  1.85761794 0.8801444  0.53818495
 1.21229939 2.21294478 2.45096891 3.42747877 2.67585437 4.34734398
 1.32660558 5.47538139 0.13010612 4.25466689 2.58000767 3.55234593
 0.90464962 1.28667076 4.98932674]",16.2884
14,0.6859,0.8204,"[2.57523539 4.48094267 0.04569292 1.85461852 0.87715244 0.53518536
 1.21529866 2.21593445 2.4479694  3.43047817 2.67885249 4.35034218
 1.32960505 5.47238203 0.12710822 4.25766645 2.57700805 3.55534541
 0.90166989 1.2896661  4.98632976]",16.2719
15,0.687,0.7922,"[2.57223629 4.47794359 0.04868952 1.85161919 0.87416367 0.53218583
 1.21829782 2.21892337 2.44496997 3.43347748 2.68185036 4.35334007
 1.33260443 5.46938276 0.1241106  4.26066594 2.57400848 3.55834482
 0.89868763 1.29266027 4.983333  ]",16.2578
16,0.6854,0.8162,"[2.5692372  4.47494451 0.05168591 1.84861987 0.87117698 0.5291863
 1.22129698 2.22191253 2.44197054 3.4364768  2.68484822 4.35633791
 1.33560381 5.4663835  0.12111298 4.26366542 2.57100892 3.56134422
 0.89570289 1.29565408 4.98033611]",16.2461
17,0.6875,0.7954,"[2.56623815 4.47194545 0.05468194 1.84562057 0.86819417 0.52618678
 1.22429612 2.22490175 2.43897112 3.43947609 2.68784605 4.35933566
 1.33860318 5.46338427 0.11811541 4.26666488 2.56800936 3.56434362
 0.89271648 1.29864729 4.97733914]",16.2368
18,0.6863,0.8098,"[2.56323908 4.46894635 0.05767778 1.84262125 0.86521621 0.52318726
 1.22729528 2.22789138 2.43597169 3.4424754  2.69084393 4.36233341
 1.34160256 5.46038502 0.11511776 4.26966436 2.56500979 3.56734302
 0.88972842 1.30164024 4.97434197]",16.23
19,0.6884,0.7917,"[2.56024021 4.46594742 0.06067235 1.83962206 0.86226265 0.52018783
 1.23029427 2.23087972 2.43297238 3.44547458 2.69384142 4.36533065
 1.34460181 5.45738592 0.11212056 4.27266373 2.5620103  3.57034232
 0.88674071 1.30463077 4.9713452 ]",16.2257
20,0.6889,0.7691,"[2.55724131 4.46294845 0.0636666  1.83662285 0.85949495 0.51718838
 1.23329329 2.23386858 2.42997305 3.44847379 2.696839   4.36832794
 1.34760108 5.4543868  0.10912325 4.27566311 2.5590108  3.57334164
 0.88375166 1.30762086 4.96834819]",16.225
21,0.6903,0.7515,"[2.55424273 4.45994975 0.06665849 1.83362387 0.86120786 0.51418909
 1.23629204 2.23685538 2.42697391 3.45147277 2.69983594 4.37132438
 1.35060015 5.45138793 0.10612669 4.27866232 2.55601143 3.57634077
 0.88076395 1.31060616 4.96535183]",16.2546
22,0.6906,0.7668,"[2.55124419 4.45695106 0.06964956 1.8306249  0.86414452 0.51118982
 1.23929078 2.23984269 2.42397479 3.45447174 2.70283282 4.37432067
 1.3535992  5.4483891  0.10313023 4.2816615  2.55301207 3.5793399
 0.87777562 1.31358979 4.96235542]",16.2941
23,0.6898,0.7752,"[2.5482457  4.4539524  0.07263961 1.82762596 0.86710501 0.50819056
 1.24228948 2.24283042 2.4209757  3.45747068 2.70582962 4.37731678
 1.35659822 5.44539032 0.1001339  4.28466065 2.55001273 3.58233901
 0.87478681 1.31657134 4.95935898]",16.336
24,0.6916,0.7511,"[2.54524749 4.45095396 0.0756266  1.82462722 0.87007316 0.50519144
 1.24528797 2.24581706 2.41797679 3.46046943 2.70882586 4.38031209
 1.35959705 5.44239177 0.09713828 4.28765965 2.54701349 3.58533796
 0.87179892 1.31954582 4.95636302]",16.3803
25,0.6915,0.7349,"[2.54224964 4.44795581 0.07860918 1.82162872 0.87304406 0.50219249
 1.24828616 2.24880212 2.4149781  3.46346794 2.71182138 4.38330633
 1.36259566 5.43939353 0.09414357 4.29065844 2.54401441 3.58833673
 0.86881237 1.32250947 4.95336768]",16.427
26,0.6921,0.7252,"[2.53925258 4.44495829 0.08158228 1.81863076 0.87601259 0.49919392
 1.25128373 2.25178326 2.41197988 3.46646591 2.71481534 4.38629835
 1.36559376 5.43639594 0.09115083 4.29365677 2.54101564 3.59133507
 0.86582927 1.32544703 4.95037377]",16.4759
27,0.6926,0.713,"[2.53625598 4.44196112 0.08454576 1.8156331  0.87898208 0.49619556
 1.25428094 2.25476277 2.40898196 3.46946359 2.71780842 4.38928893
 1.36859156 5.43339876 0.08815929 4.29665484 2.53801705 3.59433318
 0.86284754 1.32835272 4.94738055]",16.5271
28,0.6929,0.7086,"[2.53326122 4.4389654  0.08747964 1.81263668 0.88194182 0.49319808
 1.25727669 2.25773318 2.40598516 3.47246004 2.72079786 4.39227417
 1.37158818 5.43040314 0.08517243 4.29965186 2.5350192  3.5973303
 0.85987384 1.33114778 4.94439063]",16.5808
29,0.6925,0.7204,"[2.53026602 4.43596929 0.09040423 1.80963995 0.88490862 0.49020038
 1.26027284 2.26070711 2.40298811 3.4754568  2.72378822 4.39526041
 1.37458508 5.42740719 0.0821846  4.30264911 2.53202114 3.60032771
 0.8568969  1.33388284 4.94139962]",16.637
30,0.6931,0.7075,"[2.52728893 4.43298753 0.09301281 1.80665552 0.88777998 0.48721138
 1.26325461 2.26359725 2.40000232 3.47844137 2.72674346 4.39819507
 1.37757023 5.42442676 0.0792421  4.30563582 2.52903041 3.60331541
 0.85399457 1.33534574 4.93844038]",16.6989
31,0.6932,0.6956,"[2.52430958 4.43000374 0.09543173 1.80366941 0.89067036 0.48422121
 1.26623839 2.2665     2.39701513 3.48142757 2.72970308 4.40113466
 1.38055689 5.42144455 0.07629505 4.30862382 2.52603864 3.60630454
 0.85108046 1.33507503 4.93547631]",16.7711
32,0.6931,0.7097,"[2.52331271 4.42900621 0.09635724 1.8026715  0.89165246 0.48322269
 1.26723595 2.26748435 2.39601706 3.48242549 2.73069686 4.4021255
 1.38155489 5.42044723 0.0753031  4.30962202 2.52503987 3.6073029
 0.85009419 1.33459286 4.93448186]",16.7981
33,0.6932,0.6954,"[2.52233827 4.4280261  0.09665691 1.80168863 0.89252836 0.48223486
 1.26821602 2.26837068 2.395033   3.48340844 2.73164737 4.40305093
 1.38253836 5.41946945 0.07436871 4.31060705 2.52404999 3.60828956
 0.84919476 1.33448832 4.93352518]",16.8194
34,0.6932,0.6844,"[2.52334447 4.42903097 0.09602022 1.80269279 0.89149762 0.48323782
 1.26721118 2.26734281 2.39603686 3.4824043  2.73063535 4.40203317
 1.38153435 5.42047482 0.07538438 4.30960344 2.52505246 3.60728631
 0.85021944 1.33572031 4.93453579]",16.7884
35,0.6931,0.6969,"[2.52235636 4.42804021 0.0966535  1.80170073 0.89243753 0.48224346
 1.26820193 2.26828797 2.39504424 3.48339639 2.73161214 4.40299801
 1.38252669 5.41948513 0.07441519 4.31059651 2.52405714 3.60828013
 0.84926763 1.33532412 4.93355612]",16.8134
36,0.6931,0.7086,"[2.52136501 4.42704694 0.09737985 1.8007065  0.89339392 0.48124755
 1.26919521 2.26924811 2.39404961 3.48439065 2.73259525 4.40397249
 1.38352113 5.41849263 0.07343757 4.31159148 2.52306055 3.60927564
 0.84830265 1.33479804 4.9325709 ]",16.8398
37,0.6931,0.6942,"[2.52041984 4.4260894  0.09805369 1.79974325 0.89415275 0.4802738
 1.27015262 2.27002129 2.39308408 3.48535402 2.73349086 4.40481542
 1.38448546 5.41754071 0.07257648 4.31255904 2.52208229 3.61024709
 0.84750415 1.33492866 4.93166141]",16.8589
38,0.693,0.681,"[2.52144094 4.42710577 0.0995539  1.8007574  0.89306018 0.4812839
 1.26913621 2.26893416 2.39409734 3.48433993 2.7324506  4.4037551
 1.38347174 5.41855921 0.07362981 4.31154657 2.52309066 3.60923609
 0.84858187 1.33635947 4.93269619]",16.832
39,0.6932,0.7006,"[2.52243672 4.42810254 0.10080635 1.80175457 0.89207874 0.48228189
 1.26813949 2.26795199 2.39509469 3.48334273 2.73145873 4.40276793
 1.38247449 5.41955549 0.07461864 4.31054907 2.524089   3.60823828
 0.84956608 1.33732046 4.93368928]",16.809
40,0.6932,0.6862,"[2.52343243 4.42909926 0.10116177 1.8027517  0.89109773 0.48327986
 1.26714283 2.26697023 2.396092   3.48234557 2.73046703 4.40178105
 1.38147728 5.42055171 0.07560724 4.30955161 2.52508732 3.60724049
 0.85054988 1.33824924 4.93468227]",16.7835
41,0.693,0.6779,"[2.52442152 4.43009083 0.10100773 1.80374437 0.89014613 0.48427465
 1.26615135 2.26601615 2.39708515 3.48135284 2.72948811 4.40081346
 1.38048438 5.42154212 0.0765789  4.30855807 2.52608302 3.60624617
 0.8515087  1.33903923 4.93566432]",16.7578
42,0.693,0.6976,"[2.52539069 4.4310667  0.10068661 1.80472345 0.88927835 0.48525977
 1.26517567 2.26514043 2.39806571 3.48037357 2.72854677 4.39990067
 1.37950454 5.42251513 0.07750225 4.30757638 2.52707061 3.6052625
 0.85239592 1.33967715 4.93661357]",16.7342
43,0.6931,0.6872,"[2.52638459 4.43206196 0.10000677 1.80571933 0.88830727 0.48625686
 1.26418047 2.26416742 2.39906191 3.47937763 2.72755867 4.39891911
 1.3785085  5.42350981 0.07848631 4.30657996 2.5280682  3.6042657
 0.85337168 1.34060681 4.93760335]",16.706
44,0.6931,0.7021,"[2.52538702 4.4310639  0.10097062 1.80472096 0.88929278 0.48525801
 1.26517855 2.26515483 2.39806339 3.48037601 2.72855376 4.39991191
 1.37950695 5.42251188 0.07749257 4.30757858 2.52706916 3.60526442
 0.85238293 1.3401864  4.9366077 ]",16.7328
45,0.6932,0.704,"[2.5242901  4.42998676 0.10264601 1.80365363 0.89062892 0.48420946
 1.26625622 2.2664754  2.39700068 3.48144274 2.72972716 4.40115409
 1.38057189 5.42142632 0.07627504 4.30863779 2.52602843 3.60631755
 0.85108458 1.33896315 4.93545503]",16.7738
46,0.6932,0.6902,"[2.52527424 4.43097442 0.10245739 1.80464295 0.88970325 0.48520191
 1.26526867 2.26554472 2.39799077 3.48045331 2.72875814 4.40020162
 1.37958217 5.42241245 0.07723374 4.30764713 2.52702216 3.60532585
 0.8520219  1.33953686 4.93642852]",16.7497
47,0.693,0.7007,"[2.52427867 4.42997791 0.10335546 1.80364592 0.89067962 0.484204
 1.26626519 2.26652349 2.3969935  3.48145036 2.72974929 4.40118838
 1.38057933 5.42141628 0.07624526 4.30864456 2.52602391 3.60632353
 0.85104106 1.33905075 4.9354362 ]",16.7766
48,0.6932,0.6901,"[2.52526801 4.43096963 0.10299746 1.80463874 0.88972901 0.48519892
 1.26527356 2.26556976 2.39798684 3.48045747 2.72877011 4.40022047
 1.37958625 5.42240694 0.0772174  4.30765085 2.52701969 3.6053291
 0.85199913 1.33979233 4.93641845]",16.7506
49,0.6931,0.7021,"[2.52426801 4.42996966 0.10407897 1.80363872 0.89072683 0.48419891
 1.26627357 2.26656833 2.39698681 3.48145748 2.72976997 4.4012205
 1.38058627 5.4214069  0.07621737 4.30865089 2.52601969 3.60632911
 0.85100037 1.33915622 4.93541864]",16.7793
50,0.6932,0.6886,"[2.52525419 4.43095891 0.10385571 1.80462942 0.88979082 0.48519233
 1.26528442 2.26562821 2.39797817 3.48046669 2.72879697 4.40026201
 1.37959524 5.4223948  0.07718132 4.30765903 2.52701423 3.60533633
 0.85194596 1.33978894 4.93639564]",16.7545
51,0.693,0.7018,"[2.52425716 4.42996126 0.10482202 1.8036314  0.89077447 0.48419373
 1.26628209 2.26661366 2.39697999 3.48146472 2.72979101 4.40125315
 1.38059335 5.42139734 0.07618902 4.30865733 2.52601539 3.60633478
 0.85095915 1.33924952 4.93540082]",16.7821
52,0.6931,0.7069,"[2.52325856 4.42896238 0.10580831 1.80263233 0.89176596 0.48319438
 1.267281   2.26760624 2.39598084 3.48246379 2.73078812 4.40224898
 1.38159247 5.42039853 0.07519265 4.30965654 2.52501594 3.60733405
 0.84996587 1.33861148 4.93440334]",16.8105
53,0.6931,0.6891,"[2.52236818 4.42804974 0.10605501 1.80170867 0.89240315 0.48224957
 1.26819309 2.26825862 2.39505221 3.48338802 2.73159351 4.40297925
 1.38251871 5.41949596 0.07443617 4.31058894 2.52406216 3.60827387
 0.84929302 1.33843652 4.93357321]",16.8265
54,0.6931,0.7041,"[2.52335746 4.42904143 0.10732345 1.80270145 0.89145083 0.48324447
 1.26720149 2.2673039  2.39604549 3.48239516 2.73061444 4.40201157
 1.38152568 5.42048652 0.07540807 4.30959529 2.52505794 3.60727946
 0.85025173 1.33922748 4.93455562]",16.805
55,0.6931,0.6869,"[2.52432412 4.43001541 0.10778422 1.80367887 0.89059145 0.48422845
 1.26622776 2.26643727 2.39702448 3.48141753 2.72967857 4.40110797
 1.38054744 5.42145714 0.07632354 4.30861516 2.52604463 3.60629699
 0.8511288  1.3396495  4.9355014 ]",16.785
56,0.6931,0.6774,"[2.52532009 4.43101231 0.10760418 1.80467615 0.88960883 0.48522653
 1.26523093 2.26545396 2.39802194 3.48042021 2.72868644 4.40012036
 1.37955007 5.42245357 0.07731283 4.30761756 2.52704305 3.6052991
 0.85211345 1.3406171  4.93649486]",16.7577
57,0.693,0.6983,"[2.52630905 4.43200369 0.10709084 1.80566868 0.88865809 0.48622125
 1.26423966 2.26450039 2.39901502 3.4794276  2.72770804 4.39915337
 1.37855726 5.42344388 0.07828418 4.3066241  2.52803866 3.6043049
 0.85307057 1.34149828 4.93747666]",16.7306
58,0.6932,0.6856,"[2.52531387 4.43100749 0.10806669 1.80467192 0.88963358 0.48522353
 1.26523585 2.26547809 2.398018   3.48042438 2.72869839 4.40013894
 1.37955416 5.42244806 0.07729668 4.3076213  2.52704057 3.60530237
 0.85209113 1.34206747 4.93648489]",16.7523
59,0.6931,0.6991,"[2.52432075 4.4300129  0.10888325 1.80367655 0.89059938 0.48422679
 1.26623043 2.26644664 2.39702227 3.4814198  2.72968466 4.40111818
 1.38054974 5.42145403 0.07631463 4.30861729 2.52604328 3.60629877
 0.85112009 1.34163994 4.93549654]",16.7786
60,0.6931,0.6968,"[2.5253214  4.43101347 0.10822882 1.804677   0.88959457 0.4852271
 1.26522989 2.26544282 2.39802265 3.48041935 2.72868331 4.4001166
 1.37954933 5.42245456 0.07731602 4.30761694 2.52704356 3.60529841
 0.85212367 1.34280288 4.93649785]",16.7483
61,0.6931,0.691,"[2.52433992 4.43002813 0.10924666 1.80368965 0.89051315 0.48423604
 1.26621512 2.26636716 2.39703429 3.48140686 2.7296476  4.4010641
 1.38053725 5.42147071 0.0763618  4.30860597 2.52605105 3.60628852
 0.85119419 1.34232029 4.93552853]",16.7745
62,0.6932,0.6999,"[2.52333551 4.42902473 0.11059791 1.80268667 0.89153056 0.48323392
 1.26721859 2.26738423 2.3960315  3.48240981 2.73065607 4.40207729
 1.38154014 5.42046679 0.07535033 4.30960862 2.5250493  3.60729082
 0.85017843 1.34146459 4.93452151]",16.8058
63,0.6931,0.6929,"[2.52423885 4.42994809 0.11127996 1.80361967 0.89085858 0.4841858
 1.26629599 2.26670131 2.39696895 3.48147614 2.7298314  4.40132573
 1.38060476 5.42138068 0.0761283  4.30866796 2.52600911 3.60634333
 0.85087832 1.34175282 4.93537187]",16.7914
64,0.6932,0.686,"[2.52523963 4.43094875 0.11082928 1.8046202  0.88985382 0.48518617
 1.26529536 2.26569731 2.39796942 3.48047561 2.7288298  4.40032371
 1.37960427 5.42238133 0.0771301  4.30766753 2.52700943 3.60534291
 0.85188211 1.34288051 4.93637331]",16.7619
65,0.693,0.7045,"[2.52623105 4.43194203 0.11026757 1.80561437 0.8888928  0.48618208
 1.26430218 2.26473403 2.39896405 3.47948135 2.72784671 4.3993498
 1.37860985 5.4233738  0.07810768 4.3066726  2.52800602 3.60434743
 0.85284791 1.34393756 4.93735911]",16.7334
66,0.6931,0.712,"[2.52522456 4.43093696 0.11148631 1.80460995 0.88992123 0.48517897
 1.26530734 2.26576098 2.39795998 3.48048569 2.72885939 4.40036929
 1.37961408 5.4223681  0.07709091 4.30767645 2.52700343 3.60535086
 0.85182275 1.3438046  4.93634845]",16.7607
67,0.6932,0.6935,"[2.52230964 4.428004   0.11279013 1.8016683  0.89260331 0.48222057
 1.26823966 2.2684555  2.39501436 3.48342794 2.73170015 4.40313689
 1.3825579  5.41944364 0.07429606 4.31062492 2.52403809 3.60830539
 0.849111   1.34227506 4.93348282]",16.8329
68,0.693,0.7063,"[2.52325177 4.42895857 0.11428018 1.80262872 0.89182127 0.48319242
 1.26728562 2.26766615 2.39597747 3.48246707 2.73080937 4.40229811
 1.38159601 5.42039223 0.07515431 4.30965989 2.52501467 3.60733616
 0.84991239 1.34264588 4.93439139]",16.8178
69,0.6931,0.6947,"[2.5242348  4.42994539 0.11434016 1.80361721 0.89088404 0.48418423
 1.26629897 2.26672783 2.39696667 3.48147848 2.72984155 4.40134663
 1.38060716 5.42137707 0.07611163 4.30867015 2.5260079  3.60634505
 0.85085459 1.34350993 4.93536484]",16.7925
70,0.6932,0.6997,"[2.52323771 4.42894769 0.11557017 1.80261916 0.8918694  0.48318559
 1.26729668 2.26771432 2.39596846 3.48247655 2.73083563 4.40233772
 1.3816053  5.42037959 0.0751193  4.30966847 2.52500904 3.60734354
 0.84986732 1.34284822 4.93436976]",16.8219
71,0.6931,0.7105,"[2.52224116 4.4279504  0.11579202 1.80162147 0.89285288 0.48218721
 1.26829396 2.26869887 2.3949706  3.48347425 2.73182862 4.40332713
 1.38260309 5.41938262 0.07412845 4.31066645 2.52401039 3.60834175
 0.84888194 1.34220396 4.93337551]",16.8481
72,0.6931,0.6754,"[2.52324058 4.42894998 0.11682217 1.80262107 0.89185448 0.48318693
 1.26729442 2.26770073 2.39597021 3.48247464 2.73082969 4.40232914
 1.38160349 5.42038207 0.07512675 4.30966682 2.52501016 3.60734206
 0.84988029 1.34325649 4.93437467]",16.8234
73,0.6931,0.7062,"[2.52225766 4.4279634  0.1166172  1.80163267 0.89278242 0.4821951
 1.26828086 2.26863209 2.39498094 3.48346318 2.73179614 4.40327862
 1.38259239 5.41939716 0.07417057 4.31065665 2.52401696 3.60833307
 0.84894568 1.34276925 4.9334023 ]",16.8463
74,0.6932,0.6939,"[2.52316364 4.4288882  0.11737887 1.80256632 0.89203893 0.48314679
 1.26735688 2.26788598 2.39591845 3.48252896 2.73095721 4.40249583
 1.38165669 5.42031208 0.07497206 4.30971625 2.52497657 3.60738534
 0.84970128 1.34350776 4.93426457]",16.8284
75,0.6932,0.6848,"[2.52409364 4.42983328 0.11747235 1.8035184  0.89129004 0.48411262
 1.26641244 2.26713045 2.39687359 3.48157642 2.73008831 4.40168874
 1.38070295 5.42124948 0.07580168 4.30875889 2.5259482  3.60642255
 0.85046872 1.34375945 4.93515565]",16.8104
76,0.6931,0.6969,"[2.52310854 4.42884494 0.11819899 1.80252845 0.89222379 0.48311968
 1.26740067 2.26806751 2.3958829  3.48256649 2.73105857 4.40264302
 1.38169332 5.42026264 0.07484106 4.30975007 2.52495406 3.60741479
 0.84952858 1.34344734 4.93418   ]",16.8354
77,0.6932,0.6908,"[2.52410331 4.42984092 0.11915756 1.80352493 0.89124471 0.4841172
 1.26640477 2.26708816 2.3968796  3.48156997 2.73006883 4.40165934
 1.38069673 5.42125795 0.07582699 4.30875321 2.52595202 3.60641749
 0.85050916 1.3443543  4.93517174]",16.8117
78,0.6929,0.7079,"[2.52319243 4.42891201 0.11975905 1.8025869  0.89193606 0.48316134
 1.26733281 2.26779057 2.39593704 3.48250881 2.7309039  4.40242409
 1.38163736 5.42033741 0.07503502 4.30969857 2.52498898 3.60736899
 0.84979776 1.34437039 4.93430999]",16.8292
79,0.6931,0.6751,"[2.52419433 4.42991352 0.12091153 1.80358817 0.89092713 0.48416224
 1.26633131 2.26678225 2.39693821 3.48150755 2.72990004 4.40141847
 1.38063615 5.42133907 0.07603992 4.30869747 2.52598972 3.60636801
 0.85080575 1.34550738 4.93531314]",16.8042
80,0.6931,0.689,"[2.52518386 4.43090538 0.12210259 1.80458109 0.88997124 0.48515727
 1.26533961 2.26582499 2.39793165 3.48051452 2.7289209  4.40045113
 1.37964294 5.42232976 0.07701196 4.30770371 2.52698561 3.60537346
 0.85176478 1.3462405  4.93629637]",16.7826
81,0.6931,0.7017,"[2.52418452 4.42990592 0.12343914 1.80358152 0.89096679 0.48415757
 1.26633909 2.26682115 2.39693203 3.48151409 2.72991943 4.40144911
 1.38064254 5.42133031 0.07601368 4.30870336 2.52598586 3.60637312
 0.85076858 1.34557641 4.93529759]",16.8125
82,0.693,0.6806,"[2.52321218 4.42892758 0.12349    1.8026003  0.89185612 0.48317079
 1.26731715 2.26771397 2.39594947 3.48249554 2.73086503 4.40236652
 1.38162452 5.42035496 0.07508528 4.30968676 2.52499682 3.60735864
 0.84987201 1.34535024 4.93434146]",16.834
83,0.6932,0.6957,"[2.52226055 4.42796549 0.12367273 1.80163322 0.8926682  0.482194
 1.26827871 2.26853113 2.39498008 3.48346305 2.73177057 4.40322376
 1.38259292 5.41939815 0.07420921 4.31065761 2.52401607 3.60833322
 0.84904881 1.34536755 4.93341759]",16.8532
84,0.6932,0.6852,"[2.52326609 4.42896985 0.12487688 1.80263697 0.89164505 0.48319663
 1.26727431 2.26750889 2.39598355 3.48245934 2.73075951 4.40220713
 1.38158934 5.42040306 0.07522356 4.30965432 2.52501825 3.60733033
 0.85007046 1.34655795 4.93442647]",16.8276
85,0.6932,0.6903,"[2.52424805 4.42995582 0.12531104 1.80362476 0.89071845 0.48418807
 1.2662886  2.26658079 2.3969722  3.48147137 2.72979548 4.40126334
 1.38060106 5.42138694 0.07617538 4.30866513 2.52601118 3.6063397
 0.85100108 1.34708386 4.93539791]",16.8052
86,0.6932,0.6872,"[2.52524567 4.43095401 0.12653393 1.80462315 0.88972754 0.48518694
 1.26529048 2.26558997 2.3979707  3.48047294 2.72880018 4.40027106
 1.37960261 5.42238479 0.07716882 4.30766657 2.52701025 3.60534093
 0.85199229 1.34809576 4.93639423]",16.7814
87,0.6931,0.6932,"[2.52257533 4.42822951 0.12574608 1.80187059 0.89202283 0.48237319
 1.26801164 2.2678921  2.3952042  3.48322827 2.73129372 4.40264301
 1.38236312 5.41968898 0.07475432 4.3104418  2.52416911 3.60814012
 0.84968196 1.34664799 4.9338382 ]",16.8371
88,0.6931,0.6795,"[2.52356458 4.42922122 0.12644793 1.80286334 0.89106518 0.4833681
 1.26702011 2.26693417 2.39619743 3.48223542 2.73031508 4.40167662
 1.38137012 5.42067933 0.0757254  4.30944827 2.52516492 3.60714567
 0.85064165 1.34741539 4.9348214 ]",16.8135
89,0.6931,0.6914,"[2.52411746 4.42983772 0.12616052 1.80351394 0.89088881 0.48409705
 1.26640797 2.26675263 2.39686583 3.48158099 2.72995208 4.40143124
 1.3807094  5.42126187 0.07601146 4.30876892 2.52593036 3.60643595
 0.85083087 1.34716976 4.93524967]",16.8117
90,0.6932,0.7018,"[2.52311535 4.42883611 0.12545712 1.80251251 0.891896   0.48309603
 1.26740964 2.26776001 2.39586448 3.4825824  2.73095612 4.40243776
 1.38171079 5.42025995 0.07500584 4.30977021 2.52492953 3.60743704
 0.84982386 1.34633924 4.93424648]",16.8367
91,0.6931,0.6949,"[2.52412379 4.42984283 0.1268062  1.80351829 0.8908611  0.48410007
 1.26640284 2.26672672 2.39686978 3.48157671 2.72993928 4.40141266
 1.38070531 5.42126742 0.07602736 4.30876517 2.52593291 3.60643256
 0.85085688 1.34758791 4.93526001]",16.811
92,0.6931,0.7039,"[2.52311426 4.42883542 0.12586837 1.80251182 0.89189791 0.48309553
 1.2674104  2.26776309 2.39586375 3.48258309 2.73095806 4.40244194
 1.38171153 5.42025886 0.07500218 4.30977092 2.52492915 3.60743753
 0.8498217  1.34658687 4.93424511]",16.8368
