epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
188,0.6931,0.6925,"[ 2.38467658  4.28774338 -0.23683235  2.01122881  1.16041558  0.55075802
  0.93482595  2.40690088  2.25752322  3.62151888  2.39782558  4.54103698
  1.06101716  5.3527243  -0.09435119  4.4033819   2.38483412  3.27274491]",17.3977
189,0.6931,0.6778,"[ 2.38566646  4.28862889 -0.235932    2.01220436  1.15953963  0.54978091
  0.93581767  2.40591425  2.25851588  3.6205427   2.39880096  4.54005003
  1.06199931  5.35180124 -0.09515856  4.40418799  2.38576906  3.27366489]",17.3743
190,0.6931,0.6952,"[ 2.38482501  4.2883925  -0.23619804  2.01153031  1.15975115  0.55047216
  0.93494995  2.40671422  2.25763487  3.62122952  2.39812256  4.54085435
  1.06125305  5.35214004 -0.09522645  4.40416807  2.38535956  3.2733046 ]",17.3803
191,0.6931,0.6853,"[ 2.38582326  4.28937063 -0.23521505  2.0125261   1.15877488  0.5494761
  0.93594851  2.40571655  2.25863359  3.62023372  2.3991182   4.53985665
  1.06224997  5.35115312 -0.0962052   4.40513435  2.38634737  3.27428916]",17.3543
192,0.693,0.6998,"[ 2.38482736  4.28841846 -0.23616972  2.01153643  1.15972258  0.55046655
  0.93495182  2.40671116  2.25763653  3.62122413  2.39812816  4.54085141
  1.06125728  5.3521174  -0.09536941  4.40424369  2.38537403  3.27331976]",17.3794
193,0.6931,0.6857,"[ 2.3858251   4.28939059 -0.2351921   2.01253094  1.15875286  0.54947167
  0.93594996  2.40571417  2.25863488  3.62022953  2.39912255  4.53985436
  1.06225329  5.35113469 -0.09633325  4.405198    2.38635848  3.27430035]",17.3535
194,0.6932,0.6979,"[ 2.38482869  4.28843235 -0.23615215  2.01154003  1.15970717  0.55046328
  0.93495286  2.40670944  2.25763745  3.62122113  2.39813128  4.54084978
  1.0612597   5.35210312 -0.09548349  4.40429536  2.38538179  3.2733269 ]",17.3788
195,0.6931,0.7085,"[ 2.38383288  4.2874807  -0.23710645  2.01055051  1.16065426  0.55145358
  0.93395624  2.40770394  2.25664045  3.62221134  2.39714144  4.54184443
  1.06026715  5.35306726 -0.09463529  4.40340217  2.3844088   3.27235808]",17.4039
196,0.6932,0.6947,"[ 2.3828712   4.28685862 -0.23776431  2.00964174  1.16124731  0.5523681
  0.93298759  2.4086536   2.25566826  3.62312305  2.39623269  4.54279534
  1.05933406  5.35379539 -0.09428296  4.40301462  2.38363608  3.27162859]",17.4201
197,0.6932,0.6855,"[ 2.38387116  4.28785619 -0.23676372  2.01064177  1.16025005  0.55136811
  0.93398753  2.40765368  2.25666821  3.62212325  2.39723249  4.54179544
  1.060334    5.35279458 -0.0952995   4.404019    2.38463503  3.27262599]",17.3935
198,0.6929,0.7048,"[ 2.38486797  4.28881781 -0.23579545  2.01163402  1.15929194  0.55037534
  0.93498492  2.40665791  2.25766589  3.62113084  2.39822463  4.54079958
  1.06132838  5.35181919 -0.09624029  4.40495395  2.3856135   3.27359947]",17.3679
199,0.6931,0.693,"[ 2.3877336   4.29106953 -0.23350647  2.01434532  1.15707166  0.5476468
  0.93787373  2.40382902  2.26056593  3.61840534  2.40094152  4.53796679
  1.06410887  5.34945328 -0.09811438  4.40693861  2.38805817  3.27599653]",17.3085
200,0.6931,0.7046,"[ 2.38672988  4.29002874 -0.23454139  2.01333623  1.15811559  0.54865524
  0.9368707   2.40483393  2.25956322  3.61941404  2.39993247  4.53897159
  1.06310233  5.35048145 -0.09709017  4.40587162  2.38703411  3.27496824]",17.3362
201,0.6931,0.6908,"[ 2.38764136  4.29044004 -0.23409787  2.01413663  1.15773187  0.54784201
  0.93779795  2.40394795  2.26049809  3.6186031   2.40073711  4.53808287
  1.06395367  5.34996834 -0.09715006  4.40603071  2.3876179   3.27551039]",17.3257
202,0.6931,0.7086,"[ 2.38664569  4.28948835 -0.23505072  2.01314771  1.15867936  0.54883185
  0.93680143  2.40494227  2.25950119  3.61959306  2.39974756  4.53907736
  1.0629614   5.35092958 -0.09643736  4.40515319  2.3866457   3.27454097]",17.3507
203,0.6931,0.6838,"[ 2.38564815  4.2885168  -0.23602264  2.01215394  1.15964819  0.54982609
  0.93580341  2.40593904  2.25850294  3.62058733  2.39875351  4.54007424
  1.06196579  5.35190761 -0.09554844  4.40422267  2.38566144  3.27355882]",17.3763
204,0.6932,0.6917,"[ 2.38664024  4.28943264 -0.23509668  2.01313484  1.15873892  0.54884392
  0.93679694  2.40494947  2.2594972   3.61960577  2.39973441  4.53908442
  1.0629519   5.35096628 -0.09641614  4.40508374  2.38661193  3.27449967]",17.3521
205,0.6932,0.6955,"[ 2.3856458   4.28849408 -0.23603805  2.01214881  1.15967224  0.54983103
  0.93580143  2.40594218  2.25850118  3.62059286  2.39874782  4.54007734
  1.06196178  5.35191905 -0.09563212  4.40422123  2.38564727  3.27353955]",17.3767
206,0.6932,0.6807,"[ 2.38663612  4.28938452 -0.23513409  2.01312528  1.15879104  0.548853
  0.93679353  2.40495495  2.25949417  3.61961562  2.39972427  4.53908981
  1.0629447   5.3509939  -0.09642895  4.40502781  2.38658486  3.2744641 ]",17.3533
207,0.6931,0.693,"[ 2.38555993  4.28793475 -0.23655905  2.0119597   1.16025667  0.55000963
  0.93573043  2.40605289  2.25843781  3.62077663  2.39855873  4.54018559
  1.06181814  5.35236595 -0.09495799  4.4035082   2.38525122  3.27308999]",17.3914
208,0.6931,0.7006,"[ 2.384562    4.28695924 -0.23753465  2.01096493  1.16122976  0.55100478
  0.93473209  2.40705019  2.25743928  3.62177181  2.39756373  4.54118297
  1.06082184  5.35334716 -0.09404474  4.40256904  2.38426451  3.27210512]",17.4171
209,0.6932,0.6968,"[ 2.38555933  4.28792608 -0.23656122  2.01195862  1.16026591  0.55001075
  0.93572989  2.40605374  2.25843733  3.62077822  2.39855712  4.54018645
  1.06181714  5.35236658 -0.09502751  4.40352147  2.38524648  3.27308151]",17.3915
210,0.6929,0.678,"[ 2.38470365  4.28760539 -0.23690744  2.01125259  1.16056673  0.55073094
  0.9348506   2.40687136  2.2575457   3.62149186  2.39785049  4.54100785
  1.06104814  5.35277993 -0.09486626  4.4033383   2.38477835  3.27266323]",17.4
211,0.6931,0.6902,"[ 2.38573001  4.28882316 -0.23570381  2.01231411  1.15933676  0.54967323
  0.93587219  2.40583697  2.2585649   3.62043263  2.39891162  4.5399743
  1.06209362  5.35161117 -0.09619457  4.40464999  2.38592066  3.27382726]",17.3676
212,0.6932,0.6851,"[ 2.38672351  4.28974664 -0.23476993  2.01329821  1.15842003  0.54868806
  0.93686688  2.40484557  2.25956019  3.61944801  2.39989568  4.5389827
  1.06308213  5.35066257 -0.09704577  4.40551084  2.38687768  3.27477522]",17.3433
213,0.6931,0.6932,"[ 2.38626914  4.2896782  -0.23484253  2.01304897  1.15848372  0.54895232
  0.9363599   2.40523262  2.25902387  3.61970945  2.39964163  4.53937609
  1.06276318  5.35075171 -0.09704719  4.40548093  2.38676511  3.27467544]",17.3444
214,0.6932,0.6822,"[ 2.38725414  4.2905176  -0.23398538  2.01401246  1.15765693  0.5479863
  0.93734767  2.40425238  2.260013    3.61874437  2.40060543  4.53839537
  1.06373681  5.3498658  -0.09772698  4.40619808  2.38767094  3.27556464]",17.3224
215,0.6931,0.6994,"[ 2.38625949  4.28957855 -0.23492749  2.01302602  1.15859061  0.54897383
  0.93635198  2.40524536  2.25901684  3.61973191  2.39961839  4.53938855
  1.06274633  5.350819   -0.09699071  4.40534204  2.38670557  3.27460343]",17.347
216,0.6932,0.6832,"[ 2.38526513  4.28864288 -0.23586754  2.01204003  1.15952051  0.54996082
  0.93535655  2.40623793  2.25802089  3.62071873  2.39863207  4.54038134
  1.06175634  5.35177198 -0.09617389  4.40447668  2.38574174  3.27364547]",17.3717
217,0.6932,0.6981,"[ 2.38427079  4.28770926 -0.23680603  2.01105414  1.16044791  0.55094773
  0.93436113  2.40723048  2.25702495  3.62170544  2.39764585  4.54137409
  1.0607664   5.35272409 -0.09535864  4.40361758  2.38477855  3.27268843]",17.3963
218,0.6932,0.6861,"[ 2.38527066  4.28870562 -0.23580651  2.01205394  1.15945193  0.54994795
  0.935361    2.40623068  2.25802484  3.62070585  2.39864543  4.5403743
  1.06176619  5.35172399 -0.09637915  4.40461997  2.38577685  3.27368514]",17.3697
219,0.6932,0.699,"[ 2.38426349  4.28763583 -0.23686701  2.0110371   1.16052663  0.5509638
  0.93435511  2.40724013  2.25701961  3.62172246  2.39762827  4.54138355
  1.06075371  5.35277204 -0.09531376  4.40352971  2.38473422  3.27263328]",17.3981
220,0.6931,0.6838,"[ 2.38526273  4.28862523 -0.23587375  2.01203536  1.15953818  0.54996545
  0.93535448  2.40624115  2.25801904  3.62072434  2.39862634  4.54038456
  1.06175239  5.35177693 -0.09631786  4.40451895  2.38572852  3.27362532]",17.3717
221,0.6931,0.6744,"[ 2.38626234  4.28961963 -0.23487628  2.0130345   1.15854416  0.54896627
  0.93635414  2.40524169  2.25901874  3.61972532  2.39962531  4.5393851
  1.06275173  5.35077885 -0.09732833  4.40551687  2.38672535  3.27462072]",17.3453
222,0.6931,0.6985,"[ 2.38725789  4.29056782 -0.23392042  2.01402363  1.15760035  0.54797639
  0.93735051  2.40424758  2.26001551  3.61873583  2.4006144   4.53839086
  1.06374388  5.34981344 -0.0982768   4.40642656  2.38769592  3.27558549]",17.3202
223,0.6932,0.6901,"[ 2.38825337  4.29151595 -0.2329653   2.01501245  1.15665647  0.54698674
  0.93834683  2.40325355  2.26101223  3.61774646  2.40160335  4.5373967
  1.0647359   5.34884954 -0.09918357  4.40732856  2.38866604  3.27655073]",17.2951
224,0.6931,0.6908,"[ 2.3872486   4.29046299 -0.23401071  2.01400085  1.15771364  0.54799754
  0.93734293  2.40425986  2.26000876  3.61875766  2.40059173  4.53840286
  1.06372751  5.34988558 -0.09815353  4.40624263  2.38763528  3.2755142 ]",17.3232
225,0.6927,0.7081,"[ 2.38823983  4.29136737 -0.23309675  2.01497893  1.15681669  0.54701772
  0.93833582  2.4032714   2.26100242  3.61777805  2.40157048  4.53741412
  1.06471203  5.34895672 -0.09895214  4.40705022  2.3885788   3.27645069]",17.2995
226,0.693,0.7005,"[ 2.38921817  4.29216004 -0.23228809  2.01592576  1.15603792  0.54606678
  0.93931825  2.40229975  2.26198672  3.61682742  2.40251912  4.53644176
  1.06567417  5.34811825 -0.09970539  4.40767765  2.38944963  3.27730747]",17.279
227,0.6933,0.7019,"[ 2.38622189  4.2892039  -0.23524573  2.01293528  1.15898993  0.54905804
  0.93632125  2.40529486  2.25898938  3.61981872  2.39952817  4.53943701
  1.06268082  5.35108426 -0.09706291  4.40479203  2.38647403  3.27433474]",17.3573
228,0.6932,0.6905,"[ 2.38721516  4.29012602 -0.23431357  2.01391871  1.15807429  0.54807343
  0.93731576  2.40430376  2.2599845   3.61883457  2.40051172  4.5384457
  1.06366892  5.35013789 -0.09790265  4.40564662  2.38742979  3.27528247]",17.333
229,0.6931,0.6909,"[ 2.38621183  4.28908924 -0.23534369  2.01291086  1.1591139   0.54908083
  0.93631302  2.40530817  2.25898207  3.61984242  2.39950361  4.53945003
  1.0626631   5.35116093 -0.09690517  4.40460069  2.3864086   3.27425587]",17.3605
230,0.6931,0.7076,"[ 2.38690896  4.28924931 -0.23516809  2.01338819  1.15896479  0.54858342
  0.937053    2.40467247  2.25974384  3.61934825  2.39998791  4.53880829
  1.06322706  5.35095038 -0.09699877  4.40468751  2.38666379  3.27448499]",17.3565
231,0.6931,0.6965,"[ 2.3859356   4.28851445 -0.23592161  2.01245319  1.15968036  0.54952309
  0.93607464  2.40563757  2.25876311  3.62028708  2.39905133  4.53977428
  1.06227379  5.35174905 -0.09663041  4.40417558  2.38582378  3.27366707]",17.3754
232,0.6931,0.6889,"[ 2.38671165  4.28870503 -0.23570626  2.01303241  1.15950778  0.54892563
  0.93688509  2.40491409  2.25959126  3.61969598  2.39963337  4.53904574
  1.06293325  5.35147703 -0.09668096  4.4042416   2.38614983  3.2739515 ]",17.3705
233,0.6931,0.702,"[ 2.38571225  4.28771207 -0.23669735  2.01203404  1.16049985  0.54992414
  0.93588556  2.40591333  2.25859166  3.62069462  2.39863478  4.54004501
  1.06193434  5.35247005 -0.09574345  4.40327047  2.38515347  3.27295494]",17.3967
234,0.6931,0.7041,"[ 2.38471055  4.28669225 -0.23771254  2.01103005  1.16152124  0.55092791
  0.93488415  2.40691559  2.25759042  3.62169868  2.39763059  4.54104723
  1.06093137  5.35348167 -0.094736    4.4022469   2.3841422   3.27194039]",17.4237
235,0.6932,0.6942,"[ 2.38572065  4.28778537 -0.23662267  2.01205471  1.16042216  0.54990506
  0.93589234  2.4059024   2.25859771  3.62067571  2.39865441  4.54003439
  1.06194906  5.35240646 -0.09596807  4.40341644  2.38520073  3.27300497]",17.3945
236,0.6932,0.6996,"[ 2.38472244  4.28680672 -0.23760105  2.01105926  1.16139858  0.55090085
  0.93489377  2.40690006  2.25759898  3.62167153  2.39765874  4.54103213
  1.06095226  5.35338989 -0.09504677  4.40247139  2.3842122   3.27201785]",17.4203
237,0.6931,0.687,"[ 2.38571799  4.28775216 -0.23664703  2.01204849  1.16045823  0.54991094
  0.93589013  2.40590595  2.25859575  3.62068214  2.39864777  4.5400379
  1.0619444   5.35242466 -0.09595957  4.40337703  2.38518239  3.27298065]",17.3953
238,0.6929,0.7056,"[ 2.38671359  4.28870042 -0.23569159  2.01303768  1.15951438  0.54892099
  0.93688654  2.40491178  2.25959256  3.61969255  2.39963697  4.5390436
  1.06293662  5.35145964 -0.09686423  4.40428191  2.38615318  3.27394578]",17.3703
239,0.6931,0.696,"[ 2.38770781  4.28963659 -0.2347468   2.01402381  1.15858342  0.54793399
  0.93788181  2.4039194   2.26058836  3.61870613  2.40062293  4.53805106
  1.06392647  5.35050234 -0.09781919  4.40518085  2.3871165   3.27490132]",17.3455
240,0.6932,0.6847,"[ 2.38870724  4.29062866 -0.23375149  2.0150225   1.15759191  0.54693523
  0.93888133  2.40292018  2.26158793  3.61770755  2.40162146  4.53705184
  1.06492548  5.34950577 -0.09885941  4.40617484  2.38811208  3.27589543]",17.3192
241,0.693,0.7014,"[ 2.3877099   4.28965907 -0.23472085  2.01402935  1.15855857  0.54792895
  0.93788345  2.4039167   2.26058982  3.61870138  2.40062788  4.53804847
  1.06393023  5.35048093 -0.09806945  4.40525933  2.38712915  3.27491398]",17.3447
242,0.6931,0.6972,"[ 2.38869419  4.29050346 -0.23386283  2.01499124  1.15772547  0.54696437
  0.93887068  2.4029373   2.26157844  3.61773753  2.4015904   4.53706858
  1.06490274  5.34959688 -0.09884247  4.40599466  2.38803462  3.27580587]",17.3226
243,0.6932,0.703,"[ 2.38570565  4.28763317 -0.23674158  2.01201985  1.1605843   0.54993789
  0.93587994  2.40592224  2.25858668  3.62071075  2.3986182   4.54005391
  1.06192307  5.35250038 -0.09628069  4.40327691  2.38510819  3.27288997]",17.3981
244,0.6929,0.685,"[ 2.3847063   4.28664077 -0.23773227  2.01102156  1.16157576  0.55093632
  0.93488045  2.4069214   2.25758712  3.62170927  2.39761973  4.54105311
  1.06092425  5.35349344 -0.09532069  4.4023031   2.38411209  3.27189386]",17.4244
245,0.6931,0.6772,"[ 2.3857022   4.28759102 -0.23677362  2.01201177  1.1606302   0.54994554
  0.93587708  2.40592684  2.25858414  3.62071907  2.39860962  4.54005845
  1.06191702  5.35252431 -0.09625325  4.40322432  2.38508492  3.27285919]",17.3992
246,0.6931,0.6972,"[ 2.38668222  4.28839541 -0.23594997  2.01296426  1.15984017  0.54899006
  0.93686075  2.40495308  2.25956962  3.61976515  2.39956201  4.53908409
  1.06288216  5.35166496 -0.09696232  4.40391929  2.38596677  3.27371956]",17.378
247,0.693,0.7117,"[ 2.38568607  4.2874398  -0.23690699  2.01197397  1.16079159  0.54998108
  0.93586385  2.40594802  2.25857238  3.62075615  2.39857135  4.54007917
  1.06188903  5.35263109 -0.09613017  4.40302451  2.38499148  3.27274753]",17.4031
248,0.6932,0.6938,"[ 2.38471643  4.28673849 -0.237632    2.01104659  1.16147027  0.55091314
  0.93488861  2.40690821  2.25759438  3.62168626  2.39764357  4.54104031
  1.06094209  5.35341182 -0.09568555  4.40252915  2.38417061  3.27195698]",17.4213
249,0.693,0.6782,"[ 2.38567954  4.28740602 -0.23693206  2.01196131  1.16082592  0.54999367
  0.93585829  2.40595657  2.25856747  3.62077051  2.39855684  4.54008762
  1.06187832  5.35265048 -0.09622774  4.40305252  2.38496442  3.27270954]",17.4035
250,0.6931,0.6944,"[ 2.38471084  4.28673462 -0.23763168  2.01103691  1.16147027  0.55092301
  0.93488377  2.40691542  2.25759011  3.62169772  2.3976321   4.54104746
  1.06093332  5.35341427 -0.0958627   4.40262875  2.38415591  3.27193533]",17.4208
251,0.6932,0.7066,"[ 2.38372009  4.28584016 -0.23853459  2.01005957  1.16235465  0.55190186
  0.93389129  2.40790323  2.25659677  3.62267597  2.3966546   4.54203557
  1.0599497   5.35433963 -0.09509501  4.40183276  2.38321479  3.27100511]",17.4442
252,0.6932,0.6902,"[ 2.38470961  4.28671323 -0.23764359  2.0110344   1.16149442  0.55092555
  0.93488271  2.40691712  2.25758918  3.62170097  2.39762881  4.54104916
  1.06093119  5.35342065 -0.09589918  4.402619    2.38414601  3.27191846]",17.4212
253,0.6931,0.7009,"[ 2.3837112   4.28573277 -0.23862385  2.01003841  1.16247264  0.55192182
  0.93388398  2.40791503  2.25659031  3.62269723  2.39663267  4.54204714
  1.05993404  5.35440602 -0.0949574   4.40166705  2.38315621  3.27093015]",17.4471
254,0.6931,0.6859,"[ 2.38470797  4.2866916  -0.23765729  2.01103069  1.16151806  0.5509291
  0.93488133  2.40691933  2.25758796  3.62170501  2.39762464  4.54105136
  1.06092834  5.35343064 -0.09590372  4.40260167  2.38413426  3.27190171]",17.4216
255,0.6932,0.6862,"[ 2.38372526  4.2858757  -0.23848959  2.0100722   1.16231788  0.55189017
  0.93389543  2.40789657  2.25660046  3.62266465  2.39666632  4.54202914
  1.05995873  5.35430102 -0.09523115  4.40191781  2.3832402   3.27102849]",17.443
256,0.6931,0.7047,"[ 2.38472082  4.28682147 -0.2375351   2.01106149  1.1613775   0.55090022
  0.93489179  2.40690247  2.25759723  3.62167527  2.39765534  4.54103492
  1.06095088  5.35333529 -0.09614914  4.40282729  2.38421058  3.2719914 ]",17.418
257,0.6931,0.6865,"[ 2.38571445  4.28774444 -0.2366009   2.0120461   1.16046215  0.54991465
  0.93588658  2.40591091  2.25859261  3.62069045  2.39863964  4.54004319
  1.06193963  5.35238488 -0.09702454  4.40369487  2.38516847  3.2729391 ]",17.3936
258,0.6931,0.6996,"[ 2.38471867  4.28679525 -0.23755308  2.0110566   1.16140601  0.55090488
  0.93488999  2.40690535  2.25759564  3.62168048  2.39764997  4.54103777
  1.06094715  5.35334855 -0.09616078  4.40280538  2.38419594  3.27197135]",17.4186
259,0.6932,0.6866,"[ 2.38571633  4.2877654  -0.23657688  2.012051    1.16043885  0.54991015
  0.93588806  2.40590847  2.25859393  3.62068614  2.39864412  4.54004084
  1.06194302  5.35236631 -0.09712458  4.40375845  2.38517985  3.27295072]",17.3928
260,0.6932,0.6945,"[ 2.38473034  4.28692119 -0.23743411  2.01108518  1.16126855  0.55087825
  0.93489945  2.40689002  2.25760404  3.62165329  2.39767812  4.54102283
  1.06096776  5.35325553 -0.09646017  4.40305141  2.38426807  3.27205481]",17.4149
261,0.6932,0.682,"[ 2.38571607  4.28776054 -0.23657417  2.01205116  1.16044443  0.54991028
  0.93588776  2.40590889  2.25859368  3.62068701  2.39864333  4.5400413
  1.06194267  5.3523616  -0.09721548  4.40379156  2.38517788  3.27294303]",17.3927
262,0.6931,0.6903,"[ 2.38671203  4.28871241 -0.23561493  2.01304137  1.15949716  0.54891943
  0.93688446  2.40491424  2.25959075  3.61969662  2.39963337  4.53904655
  1.06293555  5.35139292 -0.09813183  4.40470829  2.38615111  3.27391029]",17.3675
263,0.6932,0.7009,"[ 2.38571342  4.28772901 -0.23659742  2.01204496  1.16047865  0.54991612
  0.93588557  2.40591242  2.25859173  3.62069338  2.39863674  4.54004479
  1.06193805  5.3523794  -0.09721303  4.40375594  2.38515998  3.27291992]",17.3935
264,0.6932,0.6896,"[ 2.3867078   4.28866117 -0.23565565  2.01303128  1.15955311  0.54892891
  0.93688098  2.40491987  2.25958766  3.61970675  2.39962289  4.53905208
  1.06292812  5.35142389 -0.09809203  4.40463395  2.38612265  3.27387444]",17.3689
265,0.6931,0.7052,"[ 2.38570763  4.28766005 -0.23665393  2.01203114  1.16055407  0.54992911
  0.93588082  2.40592011  2.25858751  3.62070719  2.39862246  4.54005234
  1.06192788  5.35242224 -0.09714499  4.40365145  2.38512166  3.27287197]",17.3953
266,0.6931,0.6935,"[ 2.3867414   4.28890784 -0.2354147   2.01311002  1.15929426  0.54885561
  0.93690834  2.40487632  2.25961214  3.61963287  2.3996994   4.53900959
  1.06298564  5.35121355 -0.09858183  4.40501013  2.38629336  3.27405852]",17.3621
267,0.6931,0.7017,"[ 2.38574238  4.28791955 -0.2364016   2.0121126   1.1602811   0.54985325
  0.93590911  2.40587505  2.25861282  3.6206306   2.39870176  4.54000837
  1.06198741  5.35220343 -0.09765296  4.40404817  2.38529952  3.27306493]",17.3882
268,0.6932,0.6892,"[ 2.38673712  4.28885572 -0.23545612  2.01309981  1.1593513   0.54886521
  0.93690482  2.40488202  2.25960901  3.61964314  2.39968878  4.53901519
  1.06297812  5.35124497 -0.09854218  4.40493431  2.38626448  3.27402215]",17.3634
269,0.6929,0.7036,"[ 2.38573732  4.2878581  -0.23645141  2.01210046  1.16034841  0.54986464
  0.93590496  2.40588177  2.25860913  3.62064271  2.39868922  4.54001497
  1.06197851  5.35224136 -0.097589    4.40395316  2.38526551  3.27302254]",17.3898
270,0.693,0.6847,"[ 2.38473836  4.28687061 -0.23743778  2.01110312  1.16133437  0.55086217
  0.93490579  2.40688041  2.25760986  3.62164029  2.39769173  4.54101366
  1.06098038  5.35323125 -0.09663772  4.4029884   2.38427202  3.27202963]",17.4159
271,0.6931,0.6984,"[ 2.38374377  4.28593681 -0.23837702  2.01011641  1.16226092  0.55184973
  0.93391018  2.40787327  2.25661375  3.62262744  2.39670501  4.5420067
  1.05999     5.35418601 -0.09578078  4.40212122  2.38330736  3.27107224]",17.4405
272,0.6932,0.7066,"[ 2.38274685  4.28497478 -0.23934128  2.00912401  1.16321858  0.55284262
  0.93291267  2.40886921  2.25561596  3.62362013  2.39571256  4.54300275
  1.0589955   5.35515971 -0.09486604  4.40120037  2.38232737  3.27009628]",17.4659
273,0.6931,0.6884,"[ 2.38373769  4.28586149 -0.23843689  2.0101022   1.16234424  0.55186324
  0.93390515  2.40788138  2.25660931  3.62264211  2.39668991  4.54201467
  1.05997932  5.35422938 -0.09571141  4.40201941  2.38326699  3.27101828]",17.4424
274,0.6931,0.6781,"[ 2.38473357  4.28680984 -0.23747915  2.01109244  1.16140146  0.55087247
  0.93490177  2.40688685  2.25760631  3.62165202  2.3976797   4.54102004
  1.06097207  5.35326024 -0.09664612  4.4029401   2.38423946  3.27198232]",17.4172
275,0.6932,0.6899,"[ 2.38571226  4.28757692 -0.23668528  2.01204146  1.16065567  0.54992034
  0.93588435  2.40591498  2.25859086  3.62070208  2.39862799  4.54004756
  1.06193465  5.35241871 -0.09726358  4.40355421  2.38510664  3.27282117]",17.3971
276,0.6931,0.6971,"[ 2.38670867  4.28853327 -0.23572136  2.01303289  1.15970355  0.54892842
  0.9368814   2.40491976  2.25958824  3.61971069  2.3996191   4.53905225
  1.06292831  5.35144553 -0.0982295   4.40448729  2.38608278  3.27379105]",17.3718
277,0.6931,0.7093,"[ 2.38571121  4.28756322 -0.23669173  2.01203931  1.1606704   0.54992248
  0.93588344  2.40591643  2.25859005  3.62070475  2.39862527  4.54004901
  1.06193285  5.35242252 -0.09735374  4.40356245  2.38509909  3.2728094 ]",17.3973
278,0.6932,0.6807,"[ 2.38666564  4.28827362 -0.23596283  2.01293955  1.15997215  0.54901713
  0.93684576  2.40497539  2.25955643  3.61980334  2.39952397  4.53910679
  1.06285652  5.35165487 -0.09804354  4.40423021  2.38588999  3.27357101]",17.3781
279,0.6931,0.6969,"[ 2.38567508  4.28738396 -0.23686076  2.01196292  1.16085087  0.54999539
  0.9358534   2.40596294  2.25856323  3.6207811   2.39854703  4.54009466
  1.06187328  5.35257598 -0.09733156  4.40345921  2.384951    3.27264224]",17.4013
280,0.6932,0.6871,"[ 2.38667324  4.28836017 -0.2358793   2.01295851  1.15987704  0.54899954
  0.93685188  2.40496541  2.25956187  3.61978556  2.3995424   4.53909708
  1.06287003  5.35158981 -0.09830893  4.40442296  2.38593818  3.27362582]",17.3754
281,0.6931,0.7007,"[ 2.38567541  4.28738626 -0.2368533   2.011964    1.16084802  0.54999445
  0.93585362  2.40596256  2.25856342  3.62078047  2.39854769  4.54009432
  1.06187391  5.35256993 -0.09740634  4.40348881  2.38495217  3.2726416 ]",17.4011
282,0.6931,0.6931,"[ 2.38847468  4.28956471 -0.23464712  2.01457207  1.15869491  0.54736759
  0.93868517  2.40321258  2.26141083  3.61815926  2.40115949  4.53733971
  1.06456238  5.35029628 -0.09934902  4.40548023  2.38729351  3.27494041]",17.3437
283,0.6932,0.6826,"[ 2.38852048  4.28956233 -0.23464692  2.01458993  1.15869807  0.54734817
  0.93874133  2.40317777  2.26147361  3.61814042  2.40117753  4.53730404
  1.06458805  5.35029385 -0.09936677  4.40547664  2.38729709  3.27494193]",17.3439
284,0.6932,0.691,"[ 2.38751838  4.28853942 -0.23566456  2.01358517  1.15972287  0.54835272
  0.93773959  2.40418056  2.26047207  3.61914542  2.40017239  4.53830679
  1.0635844   5.35130666 -0.09841399  4.40446062  2.38628396  3.27392461]",17.3708
285,0.6929,0.6779,"[ 2.38655837  4.28788506 -0.2363408   2.01267887  1.16035362  0.54926487
  0.93677225  2.40512837  2.25950117  3.62005505  2.39926568  4.53925578
  1.0626535   5.35204187 -0.09801279  4.40400169  2.38550296  3.2731755 ]",17.3879
286,0.6932,0.6953,"[ 2.38557972  4.28711855 -0.23712593  2.01173088  1.16109824  0.55021633
  0.93578959  2.40610026  2.25851658  3.62100506  2.39831742  4.54022833
  1.06169115  5.3528743  -0.09751832  4.40343834  2.38463626  3.27233162]",17.4076
287,0.6932,0.7049,"[ 2.38458358  4.28616512 -0.23808169  2.01074047  1.1620464   0.55120739
  0.93479271  2.40709517  2.25751935  3.62199593  2.39732688  4.54122338
  1.06069803  5.35384094 -0.09664511  4.40254072  2.3836613   3.27136094]",17.4327
288,0.6931,0.6875,"[ 2.38557668  4.28708025 -0.23715415  2.01172389  1.16114051  0.550223
  0.93578706  2.40610433  2.25851434  3.62101245  2.39830982  4.54023235
  1.06168584  5.35289464 -0.09751364  4.40339632  2.38461561  3.2723036 ]",17.4085
289,0.6932,0.7043,"[ 2.38656209  4.28792369 -0.23629461  2.01268866  1.16031132  0.54925592
  0.93677518  2.40512356  2.25950377  3.62004662  2.39927445  4.53925116
  1.06266021  5.35200483 -0.09822786  4.40412652  2.38552492  3.27319655]",17.3864
290,0.693,0.7068,"[ 2.38754298  4.2887103  -0.23548721  2.01364199  1.15954469  0.54829942
  0.93775965  2.40414876  2.26048995  3.61909154  2.40022792  4.53827579
  1.0636265   5.35115556 -0.09877975  4.40472899  2.38640343  3.27405405]",17.3661
291,0.6931,0.6926,"[ 2.38849811  4.28928612 -0.2348799   2.01453454  1.15900082  0.54739963
  0.93872313  2.40320751  2.26145738  3.61819422  2.40112162  4.53733321
  1.06454834  5.35047545 -0.09896015  4.4050125   2.38714313  3.27475693]",17.3515
