v,v_eff,m,t
"[2.40017702e-09 7.20403268e-09 8.07876134e-08 ... 3.84728350e-06
 1.92612244e-06 7.63902937e-10]","[2.40017702e-09 7.20403268e-09 8.07876134e-08 ... 3.84728350e-06
 1.92612244e-06 7.63902937e-10]","[ 1.46974805e-04  2.54629720e-04 -8.52694858e-04 ...  5.88434801e-03
  4.16354440e-03 -8.29163822e-05]",1
"[[8.78495148e-07]
 [7.71815398e-09]
 [8.99204236e-09]
 [1.32901406e-07]
 [7.23534962e-09]
 [1.61419985e-07]
 [1.32364204e-06]
 [5.20877011e-07]
 [1.72694473e-06]
 [1.75314940e-07]
 [1.62568634e-07]
 [5.75089813e-07]
 [2.76541175e-07]
 [1.21842921e-08]
 [7.35132870e-10]
 [1.29829699e-09]
 [1.88494225e-08]
 [1.44230385e-08]]","[[8.78495148e-07]
 [7.71815398e-09]
 [8.99204236e-09]
 [1.32901406e-07]
 [7.23534962e-09]
 [1.61419985e-07]
 [1.32364204e-06]
 [5.20877011e-07]
 [1.72694473e-06]
 [1.75314940e-07]
 [1.62568634e-07]
 [5.75089813e-07]
 [2.76541175e-07]
 [1.21842921e-08]
 [7.35132870e-10]
 [1.29829699e-09]
 [1.88494225e-08]
 [1.44230385e-08]]","[[ 2.81184216e-03]
 [ 2.63559075e-04]
 [ 2.84479140e-04]
 [ 1.09366936e-03]
 [-2.55182575e-04]
 [-1.20531318e-03]
 [ 3.45148929e-03]
 [-2.16515429e-03]
 [ 3.94239807e-03]
 [-1.25611881e-03]
 [ 1.20959402e-03]
 [-2.27504029e-03]
 [ 1.57761547e-03]
 [-3.31147443e-04]
 [-8.13400014e-05]
 [ 1.08095666e-04]
 [ 4.11879597e-04]
 [ 3.60287866e-04]]",1
"[[8.36441775e-08]
 [7.13473373e-10]
 [9.74197932e-10]
 [1.31968009e-08]
 [6.72966840e-10]
 [1.58731211e-08]
 [1.23645837e-07]
 [4.90169564e-08]
 [1.60882731e-07]
 [1.63716246e-08]
 [1.51904501e-08]
 [5.35203132e-08]
 [2.67038575e-08]
 [1.34290797e-09]
 [1.45054973e-10]
 [1.68760527e-10]
 [1.69392058e-09]
 [1.19866941e-09]]","[[8.36441775e-08]
 [7.13473373e-10]
 [9.74197932e-10]
 [1.31968009e-08]
 [6.72966840e-10]
 [1.58731211e-08]
 [1.23645837e-07]
 [4.90169564e-08]
 [1.60882731e-07]
 [1.63716246e-08]
 [1.51904501e-08]
 [5.35203132e-08]
 [2.67038575e-08]
 [1.34290797e-09]
 [1.45054973e-10]
 [1.68760527e-10]
 [1.69392058e-09]
 [1.19866941e-09]]","[[-8.67639094e-04]
 [-8.01327671e-05]
 [-9.36364319e-05]
 [-3.44631990e-04]
 [ 7.78248133e-05]
 [ 3.77965725e-04]
 [-1.05489930e-03]
 [ 6.64193200e-04]
 [-1.20330569e-03]
 [ 3.83854948e-04]
 [-3.69748632e-04]
 [ 6.94033730e-04]
 [-4.90239449e-04]
 [ 1.09937126e-04]
 [ 3.61316310e-05]
 [-3.89723587e-05]
 [-1.23471799e-04]
 [-1.03865416e-04]]",1
"[[1.65635056e-07]
 [1.45384096e-09]
 [1.79761550e-09]
 [2.53359369e-08]
 [1.36904377e-09]
 [3.07525017e-08]
 [2.48042590e-07]
 [9.78374344e-08]
 [3.22795563e-07]
 [3.28883184e-08]
 [3.04656782e-08]
 [1.07551385e-07]
 [5.24351969e-08]
 [2.41743684e-09]
 [1.71769409e-10]
 [2.73097026e-10]
 [3.47658706e-09]
 [2.62389392e-09]]","[[1.65635056e-07]
 [1.45384096e-09]
 [1.79761550e-09]
 [2.53359369e-08]
 [1.36904377e-09]
 [3.07525017e-08]
 [2.48042590e-07]
 [9.78374344e-08]
 [3.22795563e-07]
 [3.28883184e-08]
 [3.04656782e-08]
 [1.07551385e-07]
 [5.24351969e-08]
 [2.41743684e-09]
 [1.71769409e-10]
 [2.73097026e-10]
 [3.47658706e-09]
 [2.62389392e-09]]","[[ 1.22094861e-03]
 [ 1.14387799e-04]
 [ 1.27194888e-04]
 [ 4.77517992e-04]
 [-1.11001774e-04]
 [-5.26091737e-04]
 [ 1.49411623e-03]
 [-9.38369282e-04]
 [ 1.70445301e-03]
 [-5.44054102e-04]
 [ 5.23632604e-04]
 [-9.83850834e-04]
 [ 6.86961987e-04]
 [-1.47502310e-04]
 [-3.93182487e-05]
 [ 4.95769426e-05]
 [ 1.76887771e-04]
 [ 1.53671875e-04]]",1
"[3.58429091e-10 9.43889410e-10 1.15420264e-08 ... 5.17389513e-07
 2.54974196e-07 1.09667620e-10]","[3.58429091e-10 9.43889410e-10 1.15420264e-08 ... 5.17389513e-07
 2.54974196e-07 1.09667620e-10]","[ 5.67966709e-05  9.21683497e-05 -3.22301470e-04 ...  2.15789379e-03
  1.51484909e-03 -3.14166927e-05]",1
"[[4.55008453e-07]
 [3.87853193e-09]
 [5.53282405e-09]
 [7.24017954e-08]
 [3.66933338e-09]
 [8.70425963e-08]
 [6.69370118e-07]
 [2.65834369e-07]
 [8.69178743e-07]
 [8.86959534e-08]
 [8.22265248e-08]
 [2.89251391e-07]
 [1.45908129e-07]
 [7.58194977e-09]
 [8.88555945e-10]
 [9.88478874e-10]
 [9.05297300e-09]
 [6.32940721e-09]]","[[4.55008453e-07]
 [3.87853193e-09]
 [5.53282405e-09]
 [7.24017954e-08]
 [3.66933338e-09]
 [8.70425963e-08]
 [6.69370118e-07]
 [2.65834369e-07]
 [8.69178743e-07]
 [8.86959534e-08]
 [8.22265248e-08]
 [2.89251391e-07]
 [1.45908129e-07]
 [7.58194977e-09]
 [8.88555945e-10]
 [9.88478874e-10]
 [9.05297300e-09]
 [6.32940721e-09]]","[[-2.02362943e-03]
 [-1.86833582e-04]
 [-2.23148866e-04]
 [-8.07227452e-04]
 [ 1.81725068e-04]
 [ 8.85089468e-04]
 [-2.45445128e-03]
 [ 1.54677384e-03]
 [-2.79689268e-03]
 [ 8.93455976e-04]
 [-8.60255034e-04]
 [ 1.61346290e-03]
 [-1.14593768e-03]
 [ 2.61223176e-04]
 [ 8.94259666e-05]
 [-9.43202516e-05]
 [-2.85441337e-04]
 [-2.38672715e-04]]",1
"[[3.65612696e-08]
 [3.20674498e-10]
 [4.06341282e-10]
 [5.61858789e-09]
 [3.02402852e-10]
 [6.81770878e-09]
 [5.46128793e-08]
 [2.15600411e-08]
 [7.09926005e-08]
 [7.24291975e-09]
 [6.70614944e-09]
 [2.36566788e-08]
 [1.16020915e-08]
 [5.44849767e-10]
 [4.11474060e-11]
 [6.29742224e-11]
 [7.60197443e-10]
 [5.70507257e-10]]","[[3.65612696e-08]
 [3.20674498e-10]
 [4.06341282e-10]
 [5.61858789e-09]
 [3.02402852e-10]
 [6.81770878e-09]
 [5.46128793e-08]
 [2.15600411e-08]
 [7.09926005e-08]
 [7.24291975e-09]
 [6.70614944e-09]
 [2.36566788e-08]
 [1.16020915e-08]
 [5.44849767e-10]
 [4.11474060e-11]
 [6.29742224e-11]
 [7.60197443e-10]
 [5.70507257e-10]]","[[ 5.73630043e-04]
 [ 5.37221601e-05]
 [ 6.04737260e-05]
 [ 2.24871721e-04]
 [-5.21692023e-05]
 [-2.47708254e-04]
 [ 7.01081959e-04]
 [-4.40500136e-04]
 [ 7.99333100e-04]
 [-2.55316035e-04]
 [ 2.45673248e-04]
 [-4.61421834e-04]
 [ 3.23139016e-04]
 [-7.00260516e-05]
 [-1.92438732e-05]
 [ 2.38068898e-05]
 [ 8.27150348e-05]
 [ 7.16558812e-05]]",1
"[[4.03523277e-07]
 [3.43767228e-09]
 [4.88376860e-09]
 [6.41606666e-08]
 [3.24871577e-09]
 [7.71347824e-08]
 [5.93952946e-07]
 [2.35791676e-07]
 [7.71350784e-07]
 [7.86661066e-08]
 [7.29281623e-08]
 [2.56637155e-07]
 [1.29352458e-07]
 [6.69792394e-09]
 [7.77302973e-10]
 [8.69728817e-10]
 [8.04086108e-09]
 [5.63064617e-09]]","[[4.03523277e-07]
 [3.43767228e-09]
 [4.88376860e-09]
 [6.41606666e-08]
 [3.24871577e-09]
 [7.71347824e-08]
 [5.93952946e-07]
 [2.35791676e-07]
 [7.71350784e-07]
 [7.86661066e-08]
 [7.29281623e-08]
 [2.56637155e-07]
 [1.29352458e-07]
 [6.69792394e-09]
 [7.77302973e-10]
 [8.69728817e-10]
 [8.04086108e-09]
 [5.63064617e-09]]","[[-1.90570446e-03]
 [-1.75894999e-04]
 [-2.09651896e-04]
 [-7.59898677e-04]
 [ 1.70992520e-04]
 [ 8.33194480e-04]
 [-2.31205028e-03]
 [ 1.45675155e-03]
 [-2.63479735e-03]
 [ 8.41424364e-04]
 [-8.10156442e-04]
 [ 1.51978103e-03]
 [-1.07896808e-03]
 [ 2.45522536e-04]
 [ 8.36404612e-05]
 [-8.84734952e-05]
 [-2.69012546e-04]
 [-2.25112895e-04]]",1
"[1.15455177e-09 2.70762129e-09 3.59569625e-08 ... 1.52194324e-06
 7.40360836e-07 3.26020514e-10]","[1.15455177e-09 2.70762129e-09 3.59569625e-08 ... 1.52194324e-06
 7.40360836e-07 3.26020514e-10]","[-1.01936087e-04 -1.56104425e-04  5.68869636e-04 ... -3.70101191e-03
 -2.58132670e-03  5.41681145e-05]",1
"[[1.77806126e-06]
 [1.55420489e-08]
 [2.34446073e-08]
 [2.82683138e-07]
 [1.48411156e-08]
 [3.42361864e-07]
 [2.60559507e-06]
 [1.03580488e-06]
 [3.35897153e-06]
 [3.46506334e-07]
 [3.19681886e-07]
 [1.12085891e-06]
 [5.74348393e-07]
 [3.07722546e-08]
 [3.38092106e-09]
 [4.13762575e-09]
 [3.44205991e-08]
 [2.47027472e-08]]","[[1.77806126e-06]
 [1.55420489e-08]
 [2.34446073e-08]
 [2.82683138e-07]
 [1.48411156e-08]
 [3.42361864e-07]
 [2.60559507e-06]
 [1.03580488e-06]
 [3.35897153e-06]
 [3.46506334e-07]
 [3.19681886e-07]
 [1.12085891e-06]
 [5.74348393e-07]
 [3.07722546e-08]
 [3.38092106e-09]
 [4.13762575e-09]
 [3.44205991e-08]
 [2.47027472e-08]]","[[-0.00400032]
 [-0.000374  ]
 [-0.00045935]
 [-0.00159504]
 [ 0.00036547]
 [ 0.00175535]
 [-0.00484256]
 [ 0.00305323]
 [-0.00549825]
 [ 0.00176594]
 [-0.00169621]
 [ 0.00317612]
 [-0.00227357]
 [ 0.00052626]
 [ 0.00017444]
 [-0.00019297]
 [-0.00055658]
 [-0.00047151]]",1
"[[2.27646061e-08]
 [2.04816706e-10]
 [2.64483791e-10]
 [3.46758668e-09]
 [1.94183230e-10]
 [4.24103207e-09]
 [3.40235431e-08]
 [1.34213940e-08]
 [4.39954424e-08]
 [4.52498861e-09]
 [4.17257088e-09]
 [1.46937691e-08]
 [7.24743121e-09]
 [3.40635946e-10]
 [2.13231082e-11]
 [3.93359595e-11]
 [4.68362679e-10]
 [3.64166892e-10]]","[[2.27646061e-08]
 [2.04816706e-10]
 [2.64483791e-10]
 [3.46758668e-09]
 [1.94183230e-10]
 [4.24103207e-09]
 [3.40235431e-08]
 [1.34213940e-08]
 [4.39954424e-08]
 [4.52498861e-09]
 [4.17257088e-09]
 [1.46937691e-08]
 [7.24743121e-09]
 [3.40635946e-10]
 [2.13231082e-11]
 [3.93359595e-11]
 [4.68362679e-10]
 [3.64166892e-10]]","[[-4.52638327e-04]
 [-4.29342562e-05]
 [-4.87888729e-05]
 [-1.76658654e-04]
 [ 4.18048929e-05]
 [ 1.95369620e-04]
 [-5.53364154e-04]
 [ 3.47552220e-04]
 [-6.29252717e-04]
 [ 2.01804107e-04]
 [-1.93786320e-04]
 [ 3.63653574e-04]
 [-2.55395538e-04]
 [ 5.53689761e-05]
 [ 1.38530853e-05]
 [-1.88155158e-05]
 [-6.49250653e-05]
 [-5.72494718e-05]]",1
"[[3.73464125e-07]
 [3.46065237e-09]
 [4.01358862e-09]
 [5.50307766e-08]
 [3.26973328e-09]
 [6.79515444e-08]
 [5.65816452e-07]
 [2.22040019e-07]
 [7.32114097e-07]
 [7.53759068e-08]
 [6.94001263e-08]
 [2.44906987e-07]
 [1.17800515e-07]
 [5.02518818e-09]
 [1.60690946e-10]
 [5.11031003e-10]
 [7.98806262e-09]
 [6.60149684e-09]]","[[3.73464125e-07]
 [3.46065237e-09]
 [4.01358862e-09]
 [5.50307766e-08]
 [3.26973328e-09]
 [6.79515444e-08]
 [5.65816452e-07]
 [2.22040019e-07]
 [7.32114097e-07]
 [7.53759068e-08]
 [6.94001263e-08]
 [2.44906987e-07]
 [1.17800515e-07]
 [5.02518818e-09]
 [1.60690946e-10]
 [5.11031003e-10]
 [7.98806262e-09]
 [6.60149684e-09]]","[[ 1.83335134e-03]
 [ 1.76481929e-04]
 [ 1.90058669e-04]
 [ 7.03759184e-04]
 [-1.71544745e-04]
 [-7.82025511e-04]
 [ 2.25662316e-03]
 [-1.41363368e-03]
 [ 2.56690998e-03]
 [-8.23640189e-04]
 [ 7.90317112e-04]
 [-1.48464234e-03]
 [ 1.02966239e-03]
 [-2.12665685e-04]
 [-3.80291798e-05]
 [ 6.78179846e-05]
 [ 2.68127887e-04]
 [ 2.43748788e-04]]",1
"[5.63497473e-10 1.52265549e-09 1.86916328e-08 ... 8.35644857e-07
 4.13491936e-07 1.58968054e-10]","[5.63497473e-10 1.52265549e-09 1.86916328e-08 ... 8.35644857e-07
 4.13491936e-07 1.58968054e-10]","[ 7.12143051e-05  1.17063655e-04 -4.10152039e-04 ...  2.74240838e-03
  1.92910016e-03 -3.78247602e-05]",1
"[[1.77187964e-07]
 [1.59365432e-09]
 [2.12191637e-09]
 [2.71520132e-08]
 [1.51581057e-09]
 [3.31960145e-08]
 [2.63924265e-07]
 [1.04262737e-07]
 [3.40818716e-07]
 [3.51312469e-08]
 [3.23797927e-08]
 [1.13877404e-07]
 [5.65782503e-08]
 [2.72424657e-09]
 [1.86580611e-10]
 [3.23926916e-10]
 [3.60177273e-09]
 [2.77846146e-09]]","[[1.77187964e-07]
 [1.59365432e-09]
 [2.12191637e-09]
 [2.71520132e-08]
 [1.51581057e-09]
 [3.31960145e-08]
 [2.63924265e-07]
 [1.04262737e-07]
 [3.40818716e-07]
 [3.51312469e-08]
 [3.23797927e-08]
 [1.13877404e-07]
 [5.65782503e-08]
 [2.72424657e-09]
 [1.86580611e-10]
 [3.23926916e-10]
 [3.60177273e-09]
 [2.77846146e-09]]","[[-1.26281102e-03]
 [-1.19761800e-04]
 [-1.38192791e-04]
 [-4.94336039e-04]
 [ 1.16800236e-04]
 [ 5.46593204e-04]
 [-1.54120680e-03]
 [ 9.68692226e-04]
 [-1.75139043e-03]
 [ 5.62299940e-04]
 [-5.39831579e-04]
 [ 1.01237179e-03]
 [-7.13585491e-04]
 [ 1.56582947e-04]
 [ 4.09783540e-05]
 [-5.39939093e-05]
 [-1.80044313e-04]
 [-1.58133340e-04]]",1
"[[1.89624833e-09]
 [1.75318585e-11]
 [2.19100983e-11]
 [2.83437413e-10]
 [1.66688995e-11]
 [3.49646295e-10]
 [2.85073432e-09]
 [1.12192961e-09]
 [3.67627301e-09]
 [3.80208497e-10]
 [3.49593567e-10]
 [1.23055460e-09]
 [6.02456994e-10]
 [2.72516686e-11]
 [1.17765600e-12]
 [2.99499210e-12]
 [3.94103610e-11]
 [3.20595488e-11]]","[[1.89624833e-09]
 [1.75318585e-11]
 [2.19100983e-11]
 [2.83437413e-10]
 [1.66688995e-11]
 [3.49646295e-10]
 [2.85073432e-09]
 [1.12192961e-09]
 [3.67627301e-09]
 [3.80208497e-10]
 [3.49593567e-10]
 [1.23055460e-09]
 [6.02456994e-10]
 [2.72516686e-11]
 [1.17765600e-12]
 [2.99499210e-12]
 [3.94103610e-11]
 [3.20595488e-11]]","[[-1.30637801e-04]
 [-1.25613187e-05]
 [-1.40424672e-05]
 [-5.05067987e-05]
 [ 1.22482691e-05]
 [ 5.60964941e-05]
 [-1.60176805e-04]
 [ 1.00485653e-04]
 [-1.81896831e-04]
 [ 5.84968074e-05]
 [-5.60922642e-05]
 [ 1.05237785e-04]
 [-7.36349981e-05]
 [ 1.56609392e-05]
 [ 3.25559579e-06]
 [-5.19181365e-06]
 [-1.88333016e-05]
 [-1.69863457e-05]]",1
"[[2.60193290e-10]
 [2.47473962e-12]
 [3.00683936e-12]
 [3.81913140e-11]
 [2.36405344e-12]
 [4.75213708e-11]
 [3.93154661e-10]
 [1.54491137e-10]
 [5.05655235e-10]
 [5.26415807e-11]
 [4.82728212e-11]
 [1.69725625e-10]
 [8.25132106e-11]
 [3.60680342e-12]
 [1.01096509e-13]
 [3.78781329e-13]
 [5.45616079e-12]
 [4.62513637e-12]]","[[2.60193290e-10]
 [2.47473962e-12]
 [3.00683936e-12]
 [3.81913140e-11]
 [2.36405344e-12]
 [4.75213708e-11]
 [3.93154661e-10]
 [1.54491137e-10]
 [5.05655235e-10]
 [5.26415807e-11]
 [4.82728212e-11]
 [1.69725625e-10]
 [8.25132106e-11]
 [3.60680342e-12]
 [1.01096509e-13]
 [3.78781329e-13]
 [5.45616079e-12]
 [4.62513637e-12]]","[[ 4.83915241e-05]
 [ 4.71939154e-06]
 [ 5.20207211e-06]
 [ 1.85397364e-05]
 [-4.61264360e-06]
 [-2.06807238e-05]
 [ 5.94843841e-05]
 [-3.72883391e-05]
 [ 6.74603373e-05]
 [-2.17663554e-05]
 [ 2.08435935e-05]
 [-3.90836363e-05]
 [ 2.72510348e-05]
 [-5.69747582e-06]
 [-9.53870316e-07]
 [ 1.84635640e-06]
 [ 7.00752789e-06]
 [ 6.45183906e-06]]",1
"[1.69773580e-13 4.01164332e-13 5.16528502e-12 ... 2.21641781e-10
 1.08968098e-10 4.63556092e-14]","[1.69773580e-13 4.01164332e-13 5.16528502e-12 ... 2.21641781e-10
 1.08968098e-10 4.63556092e-14]","[ 1.23610769e-06  1.90012605e-06 -6.81817902e-06 ...  4.46629156e-05
  3.13163357e-05 -6.45910584e-07]",1
"[[6.38105019e-07]
 [5.88975401e-09]
 [8.03524916e-09]
 [9.68840842e-08]
 [5.63974379e-09]
 [1.19489494e-07]
 [9.50669517e-07]
 [3.75262197e-07]
 [1.22043229e-06]
 [1.26959904e-07]
 [1.16467623e-07]
 [4.08799905e-07]
 [2.04554047e-07]
 [9.88354500e-09]
 [5.53566867e-10]
 [1.17923238e-09]
 [1.27883546e-08]
 [1.02429464e-08]]","[[6.38105019e-07]
 [5.88975401e-09]
 [8.03524916e-09]
 [9.68840842e-08]
 [5.63974379e-09]
 [1.19489494e-07]
 [9.50669517e-07]
 [3.75262197e-07]
 [1.22043229e-06]
 [1.26959904e-07]
 [1.16467623e-07]
 [4.08799905e-07]
 [2.04554047e-07]
 [9.88354500e-09]
 [5.53566867e-10]
 [1.17923238e-09]
 [1.27883546e-08]
 [1.02429464e-08]]","[[-2.39644428e-03]
 [-2.30234198e-04]
 [-2.68918654e-04]
 [-9.33786248e-04]
 [ 2.25294683e-04]
 [ 1.03701757e-03]
 [-2.92506849e-03]
 [ 1.83775944e-03]
 [-3.31419532e-03]
 [ 1.06894300e-03]
 [-1.02382059e-03]
 [ 1.91812386e-03]
 [-1.35682955e-03]
 [ 2.98248060e-04]
 [ 7.05840053e-05]
 [-1.03019859e-04]
 [-3.39256823e-04]
 [-3.03622327e-04]]",1
"[[9.41181859e-08]
 [8.94820439e-10]
 [1.05374827e-09]
 [1.37085534e-08]
 [8.49216688e-10]
 [1.70792850e-08]
 [1.42798551e-07]
 [5.59599111e-08]
 [1.83790351e-07]
 [1.90780127e-08]
 [1.74861806e-08]
 [6.16195455e-08]
 [2.97709458e-08]
 [1.26240386e-09]
 [2.74512894e-11]
 [1.27330068e-10]
 [1.99449657e-09]
 [1.71256806e-09]]","[[9.41181859e-08]
 [8.94820439e-10]
 [1.05374827e-09]
 [1.37085534e-08]
 [8.49216688e-10]
 [1.70792850e-08]
 [1.42798551e-07]
 [5.59599111e-08]
 [1.83790351e-07]
 [1.90780127e-08]
 [1.74861806e-08]
 [6.16195455e-08]
 [2.97709458e-08]
 [1.26240386e-09]
 [2.74512894e-11]
 [1.27330068e-10]
 [1.99449657e-09]
 [1.71256806e-09]]","[[ 9.20360621e-04]
 [ 8.97406482e-05]
 [ 9.73844672e-05]
 [ 3.51250595e-04]
 [-8.74239681e-05]
 [-3.92063215e-04]
 [ 1.13366087e-03]
 [-7.09675418e-04]
 [ 1.28612331e-03]
 [-4.14369539e-04]
 [ 3.96705968e-04]
 [-7.44698536e-04]
 [ 5.17627774e-04]
 [-1.06590969e-04]
 [-1.57181934e-05]
 [ 3.38521877e-05]
 [ 1.33979361e-04]
 [ 1.24149557e-04]]",1
"[[2.89751213e-07]
 [2.68176081e-09]
 [3.14053702e-09]
 [4.27264557e-08]
 [2.53122463e-09]
 [5.27808371e-08]
 [4.38784764e-07]
 [1.72107089e-07]
 [5.67258583e-07]
 [5.84107885e-08]
 [5.37382048e-08]
 [1.89686933e-07]
 [9.15016507e-08]
 [3.91993362e-09]
 [1.24811029e-10]
 [4.01121288e-10]
 [6.16946064e-09]
 [5.10883803e-09]]","[[2.89751213e-07]
 [2.68176081e-09]
 [3.14053702e-09]
 [4.27264557e-08]
 [2.53122463e-09]
 [5.27808371e-08]
 [4.38784764e-07]
 [1.72107089e-07]
 [5.67258583e-07]
 [5.84107885e-08]
 [5.37382048e-08]
 [1.89686933e-07]
 [9.15016507e-08]
 [3.91993362e-09]
 [1.24811029e-10]
 [4.01121288e-10]
 [6.16946064e-09]
 [5.10883803e-09]]","[[ 1.61485632e-03]
 [ 1.55357160e-04]
 [ 1.68121483e-04]
 [ 6.20111362e-04]
 [-1.50933832e-04]
 [-6.89222412e-04]
 [ 1.98722492e-03]
 [-1.24457374e-03]
 [ 2.25949712e-03]
 [-7.25049720e-04]
 [ 6.95445068e-04]
 [-1.30659190e-03]
 [ 9.07477193e-04]
 [-1.87828120e-04]
 [-3.35156569e-05]
 [ 6.00840377e-05]
 [ 2.35637743e-04]
 [ 2.14428408e-04]]",1
"[5.16828024e-12 1.24523638e-11 1.64109609e-10 ... 6.94482286e-09
 3.42156613e-09 1.22861647e-12]","[5.16828024e-12 1.24523638e-11 1.64109609e-10 ... 6.94482286e-09
 3.42156613e-09 1.22861647e-12]","[ 6.82015558e-06  1.05863721e-05 -3.84315818e-05 ...  2.50006811e-04
  1.75482464e-04 -3.32528919e-06]",1
"[[1.02292490e-07]
 [9.19274249e-10]
 [1.21177934e-09]
 [1.56278449e-08]
 [8.72076019e-10]
 [1.91188588e-08]
 [1.52616002e-07]
 [6.02137062e-08]
 [1.97087047e-07]
 [2.02925866e-08]
 [1.86957835e-08]
 [6.58145320e-08]
 [3.26381472e-08]
 [1.55433473e-09]
 [1.00523170e-10]
 [1.82441927e-10]
 [2.08600456e-09]
 [1.61971691e-09]]","[[1.02292490e-07]
 [9.19274249e-10]
 [1.21177934e-09]
 [1.56278449e-08]
 [8.72076019e-10]
 [1.91188588e-08]
 [1.52616002e-07]
 [6.02137062e-08]
 [1.97087047e-07]
 [2.02925866e-08]
 [1.86957835e-08]
 [6.58145320e-08]
 [3.26381472e-08]
 [1.55433473e-09]
 [1.00523170e-10]
 [1.82441927e-10]
 [2.08600456e-09]
 [1.61971691e-09]]","[[-9.59495916e-04]
 [-9.09586073e-05]
 [-1.04431863e-04]
 [-3.75034137e-04]
 [ 8.85927998e-05]
 [ 4.14812884e-04]
 [-1.17198294e-03]
 [ 7.36154437e-04]
 [-1.33183461e-03]
 [ 4.27356150e-04]
 [-4.10197576e-04]
 [ 7.69630293e-04]
 [-5.41980927e-04]
 [ 1.18275156e-04]
 [ 3.00783731e-05]
 [-4.05213196e-05]
 [-1.37018397e-04]
 [-1.20737120e-04]]",1
"[[2.45742566e-07]
 [2.27361468e-09]
 [2.67566535e-09]
 [3.62740021e-08]
 [2.14696950e-09]
 [4.48046840e-08]
 [3.71949040e-07]
 [1.45921658e-07]
 [4.80758409e-07]
 [4.95165448e-08]
 [4.55531688e-08]
 [1.60766169e-07]
 [7.76391792e-08]
 [3.33920106e-09]
 [1.08948957e-10]
 [3.43493390e-10]
 [5.22292417e-09]
 [4.31966951e-09]]","[[2.45742566e-07]
 [2.27361468e-09]
 [2.67566535e-09]
 [3.62740021e-08]
 [2.14696950e-09]
 [4.48046840e-08]
 [3.71949040e-07]
 [1.45921658e-07]
 [4.80758409e-07]
 [4.95165448e-08]
 [4.55531688e-08]
 [1.60766169e-07]
 [7.76391792e-08]
 [3.33920106e-09]
 [1.08948957e-10]
 [3.43493390e-10]
 [5.22292417e-09]
 [4.31966951e-09]]","[[ 1.48717285e-03]
 [ 1.43047307e-04]
 [ 1.55180502e-04]
 [ 5.71372050e-04]
 [-1.39006207e-04]
 [-6.35013508e-04]
 [ 1.82962875e-03]
 [-1.14599080e-03]
 [ 2.08010232e-03]
 [-6.67569400e-04]
 [ 6.40295650e-04]
 [-1.20286970e-03]
 [ 8.35914238e-04]
 [-1.73357462e-04]
 [-3.13135851e-05]
 [ 5.56007240e-05]
 [ 2.16809404e-04]
 [ 1.97172578e-04]]",1
"[[1.47910240e-07]
 [1.32863558e-09]
 [1.76459067e-09]
 [2.26322953e-08]
 [1.26119078e-09]
 [2.76838408e-08]
 [2.20494780e-07]
 [8.70216803e-08]
 [2.84649816e-07]
 [2.93206319e-08]
 [2.70104117e-08]
 [9.50587254e-08]
 [4.72279804e-08]
 [2.26232644e-09]
 [1.49649091e-10]
 [2.67392907e-10]
 [3.00726113e-09]
 [2.33034009e-09]]","[[1.47910240e-07]
 [1.32863558e-09]
 [1.76459067e-09]
 [2.26322953e-08]
 [1.26119078e-09]
 [2.76838408e-08]
 [2.20494780e-07]
 [8.70216803e-08]
 [2.84649816e-07]
 [2.93206319e-08]
 [2.70104117e-08]
 [9.50587254e-08]
 [4.72279804e-08]
 [2.26232644e-09]
 [1.49649091e-10]
 [2.67392907e-10]
 [3.00726113e-09]
 [2.33034009e-09]]","[[-1.15377301e-03]
 [-1.09351361e-04]
 [-1.26021094e-04]
 [-4.51321014e-04]
 [ 1.06539744e-04]
 [ 4.99153852e-04]
 [-1.40870615e-03]
 [ 8.84983120e-04]
 [-1.60057750e-03]
 [ 5.13698051e-04]
 [-4.93045338e-04]
 [ 9.24947852e-04]
 [-6.51959986e-04]
 [ 1.42691758e-04]
 [ 3.66993436e-05]
 [-4.90564589e-05]
 [-1.64515501e-04]
 [-1.44820789e-04]]",1
"[1.75341058e-09 3.90929550e-09 5.34373024e-08 ... 2.19467025e-06
 1.07815536e-06 3.88896144e-10]","[1.75341058e-09 3.90929550e-09 5.34373024e-08 ... 2.19467025e-06
 1.07815536e-06 3.88896144e-10]","[-1.25621237e-04 -1.87573078e-04  6.93495293e-04 ... -4.44432585e-03
 -3.11502781e-03  5.91613497e-05]",1
