v,v_eff,m,t
"[[5.01266818e-07]
 [8.51089290e-07]
 [2.03988464e-10]
 [1.09198451e-06]
 [3.30328783e-08]
 [2.24848094e-06]
 [7.98166096e-07]
 [3.17311195e-08]
 [1.26262926e-06]
 [1.14723544e-06]
 [1.24773669e-07]
 [4.63951599e-08]
 [1.18723984e-06]
 [6.18146201e-07]
 [6.65666291e-08]
 [1.39277260e-06]
 [3.29910173e-06]
 [1.87947851e-06]
 [3.41993160e-08]
 [6.21751382e-10]
 [2.08949831e-07]]","[[5.01266818e-07]
 [8.51089290e-07]
 [2.03988464e-10]
 [1.09198451e-06]
 [3.30328783e-08]
 [2.24848094e-06]
 [7.98166096e-07]
 [3.17311195e-08]
 [1.26262926e-06]
 [1.14723544e-06]
 [1.24773669e-07]
 [4.63951599e-08]
 [1.18723984e-06]
 [6.18146201e-07]
 [6.65666291e-08]
 [1.39277260e-06]
 [3.29910173e-06]
 [1.87947851e-06]
 [3.41993160e-08]
 [6.21751382e-10]
 [2.08949831e-07]]","[[-2.12400597e-03]
 [-2.76763502e-03]
 [-4.28473590e-05]
 [-3.13494187e-03]
 [ 5.45248480e-04]
 [-4.49848069e-03]
 [ 2.68020426e-03]
 [ 5.34396927e-04]
 [-3.37100331e-03]
 [ 3.21327231e-03]
 [ 1.05969949e-03]
 [ 6.46186071e-04]
 [ 3.26881608e-03]
 [-2.35866823e-03]
 [-7.74015285e-04]
 [ 3.54047361e-03]
 [-5.44902886e-03]
 [ 4.11282222e-03]
 [-5.54791713e-04]
 [-7.48048290e-05]
 [-1.37133092e-03]]",1
"[[1.01201155e-08]
 [1.68216136e-08]
 [1.53398778e-12]
 [2.22524934e-08]
 [5.86923234e-10]
 [4.59662213e-08]
 [1.61565204e-08]
 [5.83715074e-10]
 [2.59611125e-08]
 [2.31950280e-08]
 [2.43820021e-09]
 [9.55821214e-10]
 [2.44372861e-08]
 [1.27010784e-08]
 [1.36415564e-09]
 [2.88274542e-08]
 [6.69560378e-08]
 [3.81261673e-08]
 [6.21257610e-10]
 [3.32449317e-12]
 [4.06276523e-09]]","[[1.01201155e-08]
 [1.68216136e-08]
 [1.53398778e-12]
 [2.22524934e-08]
 [5.86923234e-10]
 [4.59662213e-08]
 [1.61565204e-08]
 [5.83715074e-10]
 [2.59611125e-08]
 [2.31950280e-08]
 [2.43820021e-09]
 [9.55821214e-10]
 [2.44372861e-08]
 [1.27010784e-08]
 [1.36415564e-09]
 [2.88274542e-08]
 [6.69560378e-08]
 [3.81261673e-08]
 [6.21257610e-10]
 [3.32449317e-12]
 [4.06276523e-09]]","[[ 3.01796355e-04]
 [ 3.89094490e-04]
 [ 3.71562781e-06]
 [ 4.47518089e-04]
 [-7.26794958e-05]
 [ 6.43192033e-04]
 [-3.81324905e-04]
 [-7.24805882e-05]
 [ 4.83373575e-04]
 [-4.56897420e-04]
 [-1.48134405e-04]
 [-9.27490751e-05]
 [-4.68972894e-04]
 [ 3.38097184e-04]
 [ 1.10803433e-04]
 [-5.09359488e-04]
 [ 7.76275944e-04]
 [-5.85777693e-04]
 [ 7.47751194e-05]
 [ 5.46995782e-06]
 [ 1.91219474e-04]]",1
"[6.21896310e-07 2.64759850e-07 2.88057872e-07 ... 8.96883515e-05
 3.45459703e-05 1.15115251e-05]","[6.21896310e-07 2.64759850e-07 2.88057872e-07 ... 8.96883515e-05
 3.45459703e-05 1.15115251e-05]","[-0.00236581 -0.00154364  0.00161013 ...  0.02841118  0.01763275
  0.01017859]",1
"[[3.57133314e-07]
 [6.05250259e-07]
 [1.43633617e-10]
 [7.79523208e-07]
 [2.32894570e-08]
 [1.60564756e-06]
 [5.69379581e-07]
 [2.23999520e-08]
 [9.01606481e-07]
 [8.18042863e-07]
 [8.84896386e-08]
 [3.30815621e-08]
 [8.48299179e-07]
 [4.40994670e-07]
 [4.74476688e-08]
 [9.95254587e-07]
 [2.35495328e-06]
 [1.34191281e-06]
 [2.41001948e-08]
 [3.93007184e-10]
 [1.48511707e-07]]","[[3.57133314e-07]
 [6.05250259e-07]
 [1.43633617e-10]
 [7.79523208e-07]
 [2.32894570e-08]
 [1.60564756e-06]
 [5.69379581e-07]
 [2.23999520e-08]
 [9.01606481e-07]
 [8.18042863e-07]
 [8.84896386e-08]
 [3.30815621e-08]
 [8.48299179e-07]
 [4.40994670e-07]
 [4.74476688e-08]
 [9.95254587e-07]
 [2.35495328e-06]
 [1.34191281e-06]
 [2.41001948e-08]
 [3.93007184e-10]
 [1.48511707e-07]]","[[-1.79281896e-03]
 [-2.33393495e-03]
 [-3.59541730e-05]
 [-2.64871834e-03]
 [ 4.57826510e-04]
 [-3.80142448e-03]
 [ 2.26371735e-03]
 [ 4.48998405e-04]
 [-2.84858883e-03]
 [ 2.71337166e-03]
 [ 8.92416241e-04]
 [ 5.45650125e-04]
 [ 2.76309475e-03]
 [-1.99222289e-03]
 [-6.53474574e-04]
 [ 2.99287342e-03]
 [-4.60375711e-03]
 [ 3.47522880e-03]
 [-4.65727124e-04]
 [-5.94732263e-05]
 [-1.15611650e-03]]",1
"[[2.25768845e-08]
 [3.74988074e-08]
 [3.47655773e-12]
 [4.96731848e-08]
 [1.30694890e-09]
 [1.02648943e-07]
 [3.60508605e-08]
 [1.29887871e-09]
 [5.79646510e-08]
 [5.17669532e-08]
 [5.42657748e-09]
 [2.13052506e-09]
 [5.45802502e-08]
 [2.83401191e-08]
 [3.04277367e-09]
 [6.43743908e-08]
 [1.49497794e-07]
 [8.51314480e-08]
 [1.37993070e-09]
 [6.77477693e-12]
 [9.06442317e-09]]","[[2.25768845e-08]
 [3.74988074e-08]
 [3.47655773e-12]
 [4.96731848e-08]
 [1.30694890e-09]
 [1.02648943e-07]
 [3.60508605e-08]
 [1.29887871e-09]
 [5.79646510e-08]
 [5.17669532e-08]
 [5.42657748e-09]
 [2.13052506e-09]
 [5.45802502e-08]
 [2.83401191e-08]
 [3.04277367e-09]
 [6.43743908e-08]
 [1.49497794e-07]
 [8.51314480e-08]
 [1.37993070e-09]
 [6.77477693e-12]
 [9.06442317e-09]]","[[ 4.50768189e-04]
 [ 5.80938264e-04]
 [ 5.59365887e-06]
 [ 6.68624456e-04]
 [-1.08455245e-04]
 [ 9.61166213e-04]
 [-5.69611924e-04]
 [-1.08119880e-04]
 [ 7.22275473e-04]
 [-6.82570567e-04]
 [-2.20995922e-04]
 [-1.38472833e-04]
 [-7.00872493e-04]
 [ 5.05035713e-04]
 [ 1.65484026e-04]
 [-7.61163266e-04]
 [ 1.15994834e-03]
 [-8.75318817e-04]
 [ 1.11442255e-04]
 [ 7.80852050e-06]
 [ 2.85621793e-04]]",1
"[[6.51841178e-08]
 [1.09847512e-07]
 [2.36430356e-11]
 [1.43220700e-07]
 [4.07359955e-09]
 [2.94986913e-07]
 [1.04437350e-07]
 [3.95406489e-09]
 [1.65724786e-07]
 [1.49623097e-07]
 [1.59599819e-08]
 [6.07999394e-09]
 [1.56166451e-07]
 [8.09259493e-08]
 [8.68403885e-09]
 [1.83431015e-07]
 [4.32125453e-07]
 [2.46450965e-07]
 [4.24964607e-09]
 [4.69784670e-11]
 [2.67893988e-08]]","[[6.51841178e-08]
 [1.09847512e-07]
 [2.36430356e-11]
 [1.43220700e-07]
 [4.07359955e-09]
 [2.94986913e-07]
 [1.04437350e-07]
 [3.95406489e-09]
 [1.65724786e-07]
 [1.49623097e-07]
 [1.59599819e-08]
 [6.07999394e-09]
 [1.56166451e-07]
 [8.09259493e-08]
 [8.68403885e-09]
 [1.83431015e-07]
 [4.32125453e-07]
 [2.46450965e-07]
 [4.24964607e-09]
 [4.69784670e-11]
 [2.67893988e-08]]","[[-7.65935415e-04]
 [-9.94297544e-04]
 [-1.45872314e-05]
 [-1.13533533e-03]
 [ 1.91474270e-04]
 [-1.62938093e-03]
 [ 9.69503045e-04]
 [ 1.88644067e-04]
 [-1.22127928e-03]
 [ 1.16043435e-03]
 [ 3.78998466e-04]
 [ 2.33922948e-04]
 [ 1.18553704e-03]
 [-8.53424598e-04]
 [-2.79564571e-04]
 [ 1.28486541e-03]
 [-1.97208749e-03]
 [ 1.48931484e-03]
 [-1.95567929e-04]
 [-2.05622519e-05]
 [-4.91024021e-04]]",1
"[9.37372994e-10 4.10282982e-10 4.47930648e-10 ... 1.33571299e-07
 5.55754005e-08 1.93434404e-08]","[9.37372994e-10 4.10282982e-10 4.47930648e-10 ... 1.33571299e-07
 5.55754005e-08 1.93434404e-08]","[ 9.18496432e-05  6.07663298e-05 -6.34931164e-05 ... -1.09642222e-03
 -7.07233062e-04 -4.17242092e-04]",1
"[[4.65137040e-09]
 [7.75270290e-09]
 [8.20187845e-13]
 [1.01915152e-08]
 [2.77726016e-10]
 [2.10703122e-08]
 [7.40295374e-09]
 [2.73776292e-10]
 [1.18911814e-08]
 [1.06539878e-08]
 [1.12527076e-09]
 [4.36343896e-10]
 [1.11883201e-08]
 [5.81702844e-09]
 [6.25496472e-10]
 [1.31825841e-08]
 [3.07090032e-08]
 [1.74773114e-08]
 [2.90592163e-10]
 [2.08921139e-12]
 [1.88422068e-09]]","[[4.65137040e-09]
 [7.75270290e-09]
 [8.20187845e-13]
 [1.01915152e-08]
 [2.77726016e-10]
 [2.10703122e-08]
 [7.40295374e-09]
 [2.73776292e-10]
 [1.18911814e-08]
 [1.06539878e-08]
 [1.12527076e-09]
 [4.36343896e-10]
 [1.11883201e-08]
 [5.81702844e-09]
 [6.25496472e-10]
 [1.31825841e-08]
 [3.07090032e-08]
 [1.74773114e-08]
 [2.90592163e-10]
 [2.08921139e-12]
 [1.88422068e-09]]","[[-2.04602868e-04]
 [-2.64148303e-04]
 [-2.71692668e-06]
 [-3.02859104e-04]
 [ 4.99953412e-05]
 [-4.35468495e-04]
 [ 2.58121258e-04]
 [ 4.96385599e-05]
 [-3.27140082e-04]
 [ 3.09654469e-04]
 [ 1.00635167e-04]
 [ 6.26665386e-05]
 [ 3.17324567e-04]
 [-2.28808339e-04]
 [-7.50297824e-05]
 [ 3.44446305e-04]
 [-5.25719535e-04]
 [ 3.96605349e-04]
 [-5.11402920e-05]
 [-4.33623137e-06]
 [-1.30222833e-04]]",1
"[[3.48337049e-07]
 [5.70071248e-07]
 [1.13430149e-11]
 [7.67543766e-07]
 [1.85996033e-08]
 [1.59118770e-06]
 [5.54329308e-07]
 [1.89617842e-08]
 [9.03028258e-07]
 [7.97722294e-07]
 [8.21724319e-08]
 [3.32456605e-08]
 [8.49780970e-07]
 [4.42005398e-07]
 [4.74731180e-08]
 [1.00630802e-06]
 [2.30388922e-06]
 [1.31002446e-06]
 [1.99010550e-08]
 [2.01609727e-11]
 [1.36493150e-07]]","[[3.48337049e-07]
 [5.70071248e-07]
 [1.13430149e-11]
 [7.67543766e-07]
 [1.85996033e-08]
 [1.59118770e-06]
 [5.54329308e-07]
 [1.89617842e-08]
 [9.03028258e-07]
 [7.97722294e-07]
 [8.21724319e-08]
 [3.32456605e-08]
 [8.49780970e-07]
 [4.42005398e-07]
 [4.74731180e-08]
 [1.00630802e-06]
 [2.30388922e-06]
 [1.31002446e-06]
 [1.99010550e-08]
 [2.01609727e-11]
 [1.36493150e-07]]","[[ 1.77060256e-03]
 [ 2.26509188e-03]
 [ 1.01038178e-05]
 [ 2.62828725e-03]
 [-4.09141088e-04]
 [ 3.78426867e-03]
 [-2.23359884e-03]
 [-4.13105383e-04]
 [ 2.85083397e-03]
 [-2.67945902e-03]
 [-8.59972027e-04]
 [-5.47001777e-04]
 [-2.76550696e-03]
 [ 1.99450459e-03]
 [ 6.53649801e-04]
 [-3.00944716e-03]
 [ 4.55357035e-03]
 [-3.43368900e-03]
 [ 4.23213298e-04]
 [ 1.34702915e-05]
 [ 1.10834938e-03]]",1
"[[3.26647446e-08]
 [5.45475791e-08]
 [5.91240552e-12]
 [7.14434106e-08]
 [1.97289386e-09]
 [1.47668420e-07]
 [5.19316035e-08]
 [1.94115349e-09]
 [8.33271122e-08]
 [7.47663089e-08]
 [7.93713529e-09]
 [3.06032620e-09]
 [7.83655048e-08]
 [4.07934715e-08]
 [4.38958841e-09]
 [9.23142914e-08]
 [2.15302011e-07]
 [1.22513769e-07]
 [2.06321351e-09]
 [1.75682295e-11]
 [1.32669206e-08]]","[[3.26647446e-08]
 [5.45475791e-08]
 [5.91240552e-12]
 [7.14434106e-08]
 [1.97289386e-09]
 [1.47668420e-07]
 [5.19316035e-08]
 [1.94115349e-09]
 [8.33271122e-08]
 [7.47663089e-08]
 [7.93713529e-09]
 [3.06032620e-09]
 [7.83655048e-08]
 [4.07934715e-08]
 [4.38958841e-09]
 [9.23142914e-08]
 [2.15302011e-07]
 [1.22513769e-07]
 [2.06321351e-09]
 [1.75682295e-11]
 [1.32669206e-08]]","[[-5.42201717e-04]
 [-7.00662695e-04]
 [-7.29463157e-06]
 [-8.01867006e-04]
 [ 1.33251810e-04]
 [-1.15282947e-03]
 [ 6.83655199e-04]
 [ 1.32175570e-04]
 [-8.65993077e-04]
 [ 8.20302859e-04]
 [ 2.67271805e-04]
 [ 1.65960645e-04]
 [ 8.39815184e-04]
 [-6.05921813e-04]
 [-1.98761907e-04]
 [ 9.11498010e-04]
 [-1.39201943e-03]
 [ 1.05005901e-03]
 [-1.36267830e-04]
 [-1.25743416e-05]
 [-3.45546358e-04]]",1
"[1.50986085e-07 6.71521199e-08 7.29920689e-08 ... 2.14494555e-05
 9.20619390e-06 3.24945015e-06]","[1.50986085e-07 6.71521199e-08 7.29920689e-08 ... 2.14494555e-05
 9.20619390e-06 3.24945015e-06]","[ 0.00116571  0.00077741 -0.00081051 ... -0.01389407 -0.00910251
 -0.00540787]",1
"[[3.18157958e-07]
 [5.20928181e-07]
 [1.04906763e-11]
 [7.00810632e-07]
 [1.70356342e-08]
 [1.45279199e-06]
 [5.06219869e-07]
 [1.73553858e-08]
 [8.24417785e-07]
 [7.28537951e-07]
 [7.51294214e-08]
 [3.03520376e-08]
 [7.75767940e-07]
 [4.03589150e-07]
 [4.33527977e-08]
 [9.18619629e-07]
 [2.10363552e-06]
 [1.19615868e-06]
 [1.82218886e-08]
 [2.06248235e-11]
 [1.24741341e-07]]","[[3.18157958e-07]
 [5.20928181e-07]
 [1.04906763e-11]
 [7.00810632e-07]
 [1.70356342e-08]
 [1.45279199e-06]
 [5.06219869e-07]
 [1.73553858e-08]
 [8.24417785e-07]
 [7.28537951e-07]
 [7.51294214e-08]
 [3.03520376e-08]
 [7.75767940e-07]
 [4.03589150e-07]
 [4.33527977e-08]
 [9.18619629e-07]
 [2.10363552e-06]
 [1.19615868e-06]
 [1.82218886e-08]
 [2.06248235e-11]
 [1.24741341e-07]]","[[ 1.69216477e-03]
 [ 2.16526064e-03]
 [ 9.71679404e-06]
 [ 2.51143299e-03]
 [-3.91561883e-04]
 [ 3.61595464e-03]
 [-2.13447390e-03]
 [-3.95219524e-04]
 [ 2.72392365e-03]
 [-2.56063304e-03]
 [-8.22292401e-04]
 [-5.22655086e-04]
 [-2.64233069e-03]
 [ 1.90586000e-03]
 [ 6.24640040e-04]
 [-2.87533940e-03]
 [ 4.35117452e-03]
 [-3.28107118e-03]
 [ 4.04965428e-04]
 [ 1.36243683e-05]
 [ 1.05956220e-03]]",1
"[[5.45306171e-08]
 [9.11469581e-08]
 [1.00783285e-11]
 [1.19159684e-07]
 [3.31526292e-09]
 [2.46294880e-07]
 [8.66415107e-08]
 [3.25686120e-09]
 [1.38960845e-07]
 [1.24781834e-07]
 [1.32757892e-08]
 [5.10303570e-09]
 [1.30664268e-07]
 [6.80466481e-08]
 [7.32470389e-09]
 [1.53895303e-07]
 [3.59160329e-07]
 [2.04357240e-07]
 [3.46268908e-09]
 [3.18337698e-11]
 [2.21856187e-08]]","[[5.45306171e-08]
 [9.11469581e-08]
 [1.00783285e-11]
 [1.19159684e-07]
 [3.31526292e-09]
 [2.46294880e-07]
 [8.66415107e-08]
 [3.25686120e-09]
 [1.38960845e-07]
 [1.24781834e-07]
 [1.32757892e-08]
 [5.10303570e-09]
 [1.30664268e-07]
 [6.80466481e-08]
 [7.32470389e-09]
 [1.53895303e-07]
 [3.59160329e-07]
 [2.04357240e-07]
 [3.46268908e-09]
 [3.18337698e-11]
 [2.21856187e-08]]","[[-7.00553748e-04]
 [-9.05716635e-04]
 [-9.52391499e-06]
 [-1.03558542e-03]
 [ 1.72734960e-04]
 [-1.48884315e-03]
 [ 8.83047901e-04]
 [ 1.71206749e-04]
 [-1.11832357e-03]
 [ 1.05973417e-03]
 [ 3.45661832e-04]
 [ 2.14306606e-04]
 [ 1.08442538e-03]
 [-7.82572573e-04]
 [-2.56753452e-04]
 [ 1.17688476e-03]
 [-1.79789960e-03]
 [ 1.35617667e-03]
 [-1.76533854e-04]
 [-1.69264269e-05]
 [-4.46845128e-04]]",1
"[[2.23446194e-07]
 [3.66386315e-07]
 [8.13109741e-12]
 [4.91448168e-07]
 [1.21077875e-08]
 [1.01888658e-06]
 [3.55134252e-07]
 [1.22961630e-08]
 [5.78051803e-07]
 [5.11461159e-07]
 [5.29126085e-08]
 [2.12720861e-08]
 [5.43791486e-07]
 [2.83066102e-07]
 [3.04232313e-08]
 [6.43712625e-07]
 [1.47573800e-06]
 [8.38985685e-07]
 [1.29111373e-08]
 [2.05097238e-11]
 [8.78865640e-08]]","[[2.23446194e-07]
 [3.66386315e-07]
 [8.13109741e-12]
 [4.91448168e-07]
 [1.21077875e-08]
 [1.01888658e-06]
 [3.55134252e-07]
 [1.22961630e-08]
 [5.78051803e-07]
 [5.11461159e-07]
 [5.29126085e-08]
 [2.12720861e-08]
 [5.43791486e-07]
 [2.83066102e-07]
 [3.04232313e-08]
 [6.43712625e-07]
 [1.47573800e-06]
 [8.38985685e-07]
 [1.29111373e-08]
 [2.05097238e-11]
 [8.78865640e-08]]","[[ 1.41810287e-03]
 [ 1.81589560e-03]
 [ 8.55452376e-06]
 [ 2.10310093e-03]
 [-3.30106176e-04]
 [ 3.02819736e-03]
 [-1.78779425e-03]
 [-3.32664196e-04]
 [ 2.28089154e-03]
 [-2.14549538e-03]
 [-6.90082225e-04]
 [-4.37548597e-04]
 [-2.21226657e-03]
 [ 1.59611870e-03]
 [ 5.23267696e-04]
 [-2.40695111e-03]
 [ 3.64439872e-03]
 [-2.74788485e-03]
 [ 3.40881556e-04]
 [ 1.35862988e-05]
 [ 8.89370044e-04]]",1
"[5.60178737e-08 2.42087679e-08 2.64012322e-08 ... 8.00454258e-06
 3.20083485e-06 1.09029937e-06]","[5.60178737e-08 2.42087679e-08 2.64012322e-08 ... 8.00454258e-06
 3.20083485e-06 1.09029937e-06]","[-0.00071004 -0.00046678  0.00048745 ...  0.00848769  0.00536726
  0.00313252]",1
"[[4.68272918e-08]
 [7.82528638e-08]
 [8.59251762e-12]
 [1.02362965e-07]
 [2.84145432e-09]
 [2.11577861e-07]
 [7.44237739e-08]
 [2.79239989e-09]
 [1.19368973e-07]
 [1.07167030e-07]
 [1.13944385e-08]
 [4.38290612e-09]
 [1.12256047e-07]
 [5.84469210e-08]
 [6.29031608e-09]
 [1.32217325e-07]
 [3.08514672e-07]
 [1.75553205e-07]
 [2.96856863e-09]
 [2.66777019e-11]
 [1.90406541e-08]]","[[4.68272918e-08]
 [7.82528638e-08]
 [8.59251762e-12]
 [1.02362965e-07]
 [2.84145432e-09]
 [2.11577861e-07]
 [7.44237739e-08]
 [2.79239989e-09]
 [1.19368973e-07]
 [1.07167030e-07]
 [1.13944385e-08]
 [4.38290612e-09]
 [1.12256047e-07]
 [5.84469210e-08]
 [6.29031608e-09]
 [1.32217325e-07]
 [3.08514672e-07]
 [1.75553205e-07]
 [2.96856863e-09]
 [2.66777019e-11]
 [1.90406541e-08]]","[[-6.49188436e-04]
 [-8.39211400e-04]
 [-8.79389894e-06]
 [-9.59826385e-04]
 [ 1.59915881e-04]
 [-1.37992781e-03]
 [ 8.18421630e-04]
 [ 1.58529490e-04]
 [-1.03649446e-03]
 [ 9.82091275e-04]
 [ 3.20234206e-04]
 [ 1.98610561e-04]
 [ 1.00513901e-03]
 [-7.25273941e-04]
 [-2.37934539e-04]
 [ 1.09085101e-03]
 [-1.66632291e-03]
 [ 1.25697209e-03]
 [-1.63453717e-04]
 [-1.54951385e-05]
 [-4.13963630e-04]]",1
"[[2.04668317e-07]
 [3.35716190e-07]
 [7.61394180e-12]
 [4.50009854e-07]
 [1.11215251e-08]
 [9.33000330e-07]
 [3.25223787e-07]
 [1.12857853e-08]
 [5.29273574e-07]
 [4.68443789e-07]
 [4.84984807e-08]
 [1.94730698e-08]
 [4.97891368e-07]
 [2.59192652e-07]
 [2.78598551e-08]
 [5.89319197e-07]
 [1.35142227e-06]
 [7.68296907e-07]
 [1.18498926e-08]
 [2.01960824e-11]
 [8.05586203e-08]]","[[2.04668317e-07]
 [3.35716190e-07]
 [7.61394180e-12]
 [4.50009854e-07]
 [1.11215251e-08]
 [9.33000330e-07]
 [3.25223787e-07]
 [1.12857853e-08]
 [5.29273574e-07]
 [4.68443789e-07]
 [4.84984807e-08]
 [1.94730698e-08]
 [4.97891368e-07]
 [2.59192652e-07]
 [2.78598551e-08]
 [5.89319197e-07]
 [1.35142227e-06]
 [7.68296907e-07]
 [1.18498926e-08]
 [2.01960824e-11]
 [8.05586203e-08]]","[[ 1.35720848e-03]
 [ 1.73823063e-03]
 [ 8.27801161e-06]
 [ 2.01248321e-03]
 [-3.16375925e-04]
 [ 2.89775827e-03]
 [-1.71085186e-03]
 [-3.18703730e-04]
 [ 2.18253572e-03]
 [-2.05328861e-03]
 [-6.60671118e-04]
 [-4.18637824e-04]
 [-2.11684253e-03]
 [ 1.52732900e-03]
 [ 5.00738151e-04]
 [-2.30301385e-03]
 [ 3.48752067e-03]
 [-2.62957642e-03]
 [ 3.26571636e-04]
 [ 1.34820155e-05]
 [ 8.51485515e-04]]",1
"[[9.10095985e-08]
 [1.52306292e-07]
 [1.74649822e-11]
 [1.98625579e-07]
 [5.58727961e-09]
 [4.10591405e-07]
 [1.44470040e-07]
 [5.47503479e-09]
 [2.31594164e-07]
 [2.08188513e-07]
 [2.22076079e-08]
 [8.49958772e-09]
 [2.17728928e-07]
 [1.13428945e-07]
 [1.22148210e-08]
 [2.56348472e-07]
 [5.98884625e-07]
 [3.40715216e-07]
 [5.81992134e-09]
 [5.89079184e-11]
 [3.71270605e-08]]","[[9.10095985e-08]
 [1.52306292e-07]
 [1.74649822e-11]
 [1.98625579e-07]
 [5.58727961e-09]
 [4.10591405e-07]
 [1.44470040e-07]
 [5.47503479e-09]
 [2.31594164e-07]
 [2.08188513e-07]
 [2.22076079e-08]
 [8.49958772e-09]
 [2.17728928e-07]
 [1.13428945e-07]
 [1.22148210e-08]
 [2.56348472e-07]
 [5.98884625e-07]
 [3.40715216e-07]
 [5.81992134e-09]
 [5.89079184e-11]
 [3.71270605e-08]]","[[-9.05033914e-04]
 [-1.17079316e-03]
 [-1.25373378e-05]
 [-1.33702289e-03]
 [ 2.24244323e-04]
 [-1.92232220e-03]
 [ 1.14027644e-03]
 [ 2.21980434e-04]
 [-1.44372694e-03]
 [ 1.36883038e-03]
 [ 4.47066517e-04]
 [ 2.76579626e-04]
 [ 1.39984297e-03]
 [-1.01037642e-03]
 [-3.31562044e-04]
 [ 1.51892602e-03]
 [-2.32162909e-03]
 [ 1.75112448e-03]
 [-2.28865227e-04]
 [-2.30254482e-05]
 [-5.78051507e-04]]",1
"[1.27288074e-07 5.63291060e-08 6.11171370e-08 ... 1.80958337e-05
 7.59481677e-06 2.64971643e-06]","[1.27288074e-07 5.63291060e-08 6.11171370e-08 ... 1.80958337e-05
 7.59481677e-06 2.64971643e-06]","[ 0.00107032  0.00071201 -0.00074166 ... -0.01276176 -0.00826761
 -0.00488338]",1
"[[1.58555234e-07]
 [2.60303875e-07]
 [6.34578894e-12]
 [3.48288025e-07]
 [8.68531145e-09]
 [7.22204907e-07]
 [2.51761449e-07]
 [8.79357967e-09]
 [4.09609532e-07]
 [3.62820859e-07]
 [3.76289291e-08]
 [1.50609589e-08]
 [3.85271456e-07]
 [2.00607513e-07]
 [2.15693602e-08]
 [4.55887148e-07]
 [1.04626915e-06]
 [5.94746021e-07]
 [9.22971512e-09]
 [1.87087589e-11]
 [6.25496638e-08]]","[[1.58555234e-07]
 [2.60303875e-07]
 [6.34578894e-12]
 [3.48288025e-07]
 [8.68531145e-09]
 [7.22204907e-07]
 [2.51761449e-07]
 [8.79357967e-09]
 [4.09609532e-07]
 [3.62820859e-07]
 [3.76289291e-08]
 [1.50609589e-08]
 [3.85271456e-07]
 [2.00607513e-07]
 [2.15693602e-08]
 [4.55887148e-07]
 [1.04626915e-06]
 [5.94746021e-07]
 [9.22971512e-09]
 [1.87087589e-11]
 [6.25496638e-08]]","[[ 1.19456984e-03]
 [ 1.53059951e-03]
 [ 7.55725482e-06]
 [ 1.77047796e-03]
 [-2.79585055e-04]
 [ 2.54947919e-03]
 [-1.50527507e-03]
 [-2.81322265e-04]
 [ 1.92002234e-03]
 [-1.80703839e-03]
 [-5.81945325e-04]
 [-3.68169295e-04]
 [-1.86210717e-03]
 [ 1.34367690e-03]
 [ 4.40595327e-04]
 [-2.02558247e-03]
 [ 3.06861896e-03]
 [-2.31359335e-03]
 [ 2.88214219e-04]
 [ 1.29760869e-05]
 [ 7.50297924e-04]]",1
"[[1.28318155e-07]
 [2.14952335e-07]
 [2.55777333e-11]
 [2.79734131e-07]
 [7.94712640e-09]
 [5.78353000e-07]
 [2.03510924e-07]
 [7.76915588e-09]
 [3.26145408e-07]
 [2.93454005e-07]
 [3.13649060e-08]
 [1.19611732e-08]
 [3.06569253e-07]
 [1.59751256e-07]
 [1.72094770e-08]
 [3.60820977e-07]
 [8.43750975e-07]
 [4.79954266e-07]
 [8.25446382e-09]
 [9.01705072e-11]
 [5.24825752e-08]]","[[1.28318155e-07]
 [2.14952335e-07]
 [2.55777333e-11]
 [2.79734131e-07]
 [7.94712640e-09]
 [5.78353000e-07]
 [2.03510924e-07]
 [7.76915588e-09]
 [3.26145408e-07]
 [2.93454005e-07]
 [3.13649060e-08]
 [1.19611732e-08]
 [3.06569253e-07]
 [1.59751256e-07]
 [1.72094770e-08]
 [3.60820977e-07]
 [8.43750975e-07]
 [4.79954266e-07]
 [8.25446382e-09]
 [9.01705072e-11]
 [5.24825752e-08]]","[[-1.07464571e-03]
 [-1.39088857e-03]
 [-1.51723301e-05]
 [-1.58669694e-03]
 [ 2.67439970e-04]
 [-2.28148570e-03]
 [ 1.35336555e-03]
 [ 2.64428446e-04]
 [-1.71327426e-03]
 [ 1.62514185e-03]
 [ 5.31304201e-04]
 [ 3.28101446e-04]
 [ 1.66106089e-03]
 [-1.19906685e-03]
 [-3.93554689e-04]
 [ 1.80205127e-03]
 [-2.75567755e-03]
 [ 2.07836195e-03]
 [-2.72562239e-04]
 [-2.84874457e-05]
 [-6.87272272e-04]]",1
