epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
85,0.6932,0.6847,"[2.46098641 4.36608278 0.160383   1.73963615 1.08134455 0.73996346
 1.01140006 2.33028772 2.33409905 3.31765554 2.47462937 4.46471333]",1.8711
86,0.6931,0.6846,"[2.45836602 4.36342435 0.16306055 1.73697537 1.08401392 0.74261132
 1.0088911  2.33286053 2.33160416 3.32008892 2.47195542 4.46738848]",1.8696
87,0.6931,0.7122,"[2.46432892 4.36928573 0.15714641 1.74283548 1.0780758  0.73676979
 1.01487133 2.32688774 2.33758574 3.31441618 2.47788332 4.46146353]",1.874
88,0.6931,0.7065,"[2.46428705 4.3691712  0.15722788 1.74272181 1.0781374  0.7368857
 1.0148474  2.32691942 2.33756335 3.31440475 2.47781516 4.46153493]",1.8739
89,0.6925,0.6754,"[2.46231947 4.36728537 0.15915539 1.74083408 1.08007985 0.73875574
 1.01286437 2.32889562 2.33557922 3.31598992 2.47588252 4.46346705]",1.8721
90,0.6932,0.6961,"[2.46027844 4.36514131 0.16124813 1.73868764 1.0821483  0.74092235
 1.01084239 2.33092596 2.3335587  3.31831812 2.47380286 4.46554942]",1.871
91,0.6932,0.6882,"[2.45629274 4.36115918 0.16522693 1.73470454 1.08612575 0.7449056
 1.00685071 2.33491461 2.3295666  3.32229584 2.46982766 4.46952589]",1.8686
92,0.6932,0.6974,"[2.4602386  4.3650236  0.16132795 1.73856874 1.08220538 0.74104663
 1.01081935 2.33095615 2.33353718 3.31836547 2.4737396  4.46561698]",1.871
93,0.6931,0.6988,"[2.4620545  4.36642521 0.15972461 1.73997064 1.08050905 0.73971318
 1.01271971 2.32909284 2.33544403 3.31762088 2.47538983 4.46397559]",1.8735
94,0.6931,0.6935,"[2.4600783  4.36446911 0.16168478 1.73801428 1.08247092 0.74166459
 1.01073342 2.33107412 2.333457   3.31948753 2.47343257 4.46593411]",1.872
95,0.6931,0.6755,"[2.4562444  4.36102354 0.1653229  1.73456511 1.08619064 0.74504325
 1.00682243 2.33495124 2.32954023 3.32202676 2.46975709 4.46960345]",1.8683
96,0.6931,0.6793,"[2.46213665 4.36663335 0.15956863 1.74017378 1.08037386 0.73948932
 1.01276529 2.32903038 2.3354869  3.31707937 2.47554326 4.46382325]",1.8729
97,0.6932,0.7039,"[2.45998624 4.36423456 0.16186301 1.73776964 1.08261217 0.74193487
 1.01068082 2.33114524 2.3334076  3.31973517 2.47327299 4.46609756]",1.8722
98,0.6931,0.7142,"[2.46239953 4.36732127 0.15907961 1.74085086 1.07997633 0.73875461
 1.01291898 2.32882784 2.33563149 3.31553724 2.47598748 4.46337102]",1.8716
99,0.6928,0.7018,"[2.46229162 4.36695974 0.1593166  1.74048748 1.08015608 0.73916367
 1.01286092 2.32890781 2.33557724 3.31634021 2.47577944 4.46358455]",1.8723
100,0.6931,0.6871,"[2.45875741 4.36344039 0.16278055 1.73696804 1.08362059 0.74271133
 1.00920566 2.33249744 2.33190863 3.32024968 2.47232275 4.46704315]",1.8698
101,0.6931,0.6776,"[2.45686476 4.36169394 0.16459286 1.73522    1.08546152 0.7444335
 1.00727086 2.33441233 2.32997031 3.32162956 2.47049968 4.46886507]",1.8681
102,0.6931,0.6955,"[2.4616743  4.36620592 0.1599757  1.73972997 1.08077875 0.73995471
 1.01223598 2.32952856 2.33495241 3.31737121 2.47514722 4.46422335]",1.8721
103,0.6932,0.6794,"[2.45546503 4.35973887 0.1663414  1.73326316 1.08708165 0.74644448
 1.00611113 2.33569201 2.32883486 3.32386407 2.46881419 4.47056312]",1.8689
104,0.693,0.6822,"[2.46339873 4.36751705 0.15848615 1.74104098 1.07919007 0.73869112
 1.01407524 2.32774111 2.33680135 3.31629858 2.47668926 4.46269191]",1.8743
105,0.6927,0.7143,"[2.45743958 4.36165444 0.1643959  1.73517777 1.0851175  0.7445315
 1.0080967  2.33371091 2.33082144 3.32178036 2.47077437 4.46860666]",1.8699
106,0.6931,0.7042,"[2.45755819 4.3620093  0.16415093 1.73553015 1.08492257 0.74414083
 1.00816144 2.33362223 2.33088208 3.32098601 2.4709977  4.46838023]",1.8692
107,0.693,0.7139,"[2.46322709 4.36735379 0.15868517 1.74087434 1.07938075 0.73882745
 1.01395442 2.32788797 2.33668621 3.31582337 2.47650076 4.46288441]",1.8738
108,0.6929,0.6995,"[2.45980388 4.36447052 0.16176961 1.73798469 1.0825874  0.74166843
 1.0103203  2.33142231 2.33303295 3.31832033 2.47335986 4.46601527]",1.8698
109,0.6931,0.6886,"[2.45902116 4.36416446 0.16230736 1.73767737 1.08322577 0.74188716
 1.00944063 2.33225914 2.3321461  3.31756163 2.47277726 4.46659071]",1.8676
110,0.6934,0.7132,"[2.4629127  4.36785731 0.15852528 1.74136866 1.07939682 0.73822361
 1.01338005 2.32834115 2.33608935 3.3140252  2.47658346 4.46278938]",1.8707
111,0.693,0.7021,"[2.46269247 4.36724941 0.15896059 1.74075474 1.07974658 0.73890719
 1.01325599 2.32850941 2.33597284 3.31529454 2.47618598 4.46319332]",1.8718
112,0.6931,0.6889,"[2.46296333 4.36784167 0.15848796 1.74134857 1.07934247 0.73827057
 1.01341616 2.32829684 2.33612391 3.31437714 2.47663367 4.4627424 ]",1.871
113,0.6931,0.7077,"[2.46127966 4.36629414 0.16005318 1.73979944 1.08093747 0.73982305
 1.0116267  2.33003333 2.33432425 3.31599727 2.47505909 4.46431571]",1.8694
114,0.6931,0.6856,"[2.45929346 4.3643438  0.16202143 1.73784859 1.08291052 0.74176219
 1.00963363 2.33202322 2.33233076 3.31771068 2.47309134 4.46628417]",1.8678
115,0.6931,0.6906,"[2.46069606 4.36502895 0.16104797 1.73853184 1.08177412 0.74116657
 1.01127073 2.33049619 2.33398804 3.31762951 2.47414065 4.46524855]",1.8707
116,0.6932,0.6926,"[2.45913162 4.36407551 0.16225764 1.73757522 1.08311947 0.74204385
 1.00952603 2.3321581  2.33222839 3.31785857 2.4728696  4.46650942]",1.8678
117,0.6931,0.6809,"[2.45548059 4.36114456 0.16552892 1.73464142 1.08654755 0.74485936
 1.00571678 2.33589705 2.32840696 3.31956502 2.46952489 4.4698413 ]",1.8635
118,0.6932,0.6907,"[2.46222397 4.36796666 0.15868704 1.74146171 1.07972398 0.73805689
 1.01231609 2.32922021 2.33498862 3.31300133 2.47636138 4.4630036 ]",1.8672
119,0.6931,0.6924,"[2.46203937 4.36762528 0.15897962 1.74111832 1.07997767 0.73840897
 1.01220124 2.32936848 2.33488006 3.31328072 2.47608812 4.46328113]",1.8674
120,0.6931,0.7062,"[2.45816819 4.36395088 0.16273691 1.73744407 1.0837763  0.74205107
 1.00827481 2.33326944 2.33094923 3.31657655 2.47231474 4.4670521 ]",1.8642
121,0.6931,0.6738,"[2.45996275 4.36548128 0.16110104 1.73897353 1.08207699 0.74054839
 1.01015301 2.33142978 2.33283457 3.31514311 2.47398319 4.46539054]",1.8659
122,0.6931,0.7104,"[2.46153184 4.36647934 0.15987245 1.73997245 1.08071379 0.73960893
 1.01189898 2.32976495 2.33459551 3.31443545 2.47527887 4.46410832]",1.8683
123,0.6932,0.6831,"[2.46546279 4.37024594 0.15602465 1.74373766 1.0768277  0.73587173
 1.01586171 2.32581609 2.33856071 3.31091869 2.47914726 4.46024396]",1.8717
124,0.6932,0.6825,"[2.45793828 4.36328298 0.16321427 1.73677362 1.08413932 0.74276206
 1.00815167 2.33343831 2.33083478 3.31717397 2.47190494 4.46747759]",1.8647
125,0.6931,0.6986,"[2.45796503 4.36335901 0.16316101 1.73684941 1.08409336 0.74267222
 1.00816644 2.33341779 2.33084872 3.31685019 2.47195819 4.46742517]",1.8644
126,0.6931,0.6952,"[2.45406281 4.35970612 0.16694192 1.73319293 1.08792589 0.74628262
 1.00421833 2.33734591 2.32689719 3.3198776  2.46815283 4.47122631]",1.8613
127,0.6932,0.6985,"[2.46372688 4.36870138 0.15763232 1.74218574 1.07846702 0.73740102
 1.01403214 2.32759918 2.33672274 3.31198152 2.47753524 4.46185742]",1.8694
128,0.6931,0.7072,"[2.46166235 4.36649589 0.15977236 1.73997579 1.08057466 0.73963996
 1.01199726 2.32964744 2.33469012 3.31442336 2.47541046 4.46398492]",1.8683
129,0.6931,0.6913,"[2.46196973 4.36737958 0.15915253 1.74085779 1.08008062 0.73866611
 1.01216802 2.32941533 2.33485019 3.31257158 2.47597276 4.46341304]",1.8667
130,0.6929,0.706,"[2.45869249 4.3646266  0.16211142 1.73810229 1.08315288 0.74135653
 1.00867344 2.33280217 2.33133411 3.3146084  2.47296224 4.46641403]",1.8626
131,0.6931,0.6961,"[2.45882795 4.36487691 0.16189701 1.73835168 1.08296294 0.74109544
 1.0087573  2.33269364 2.33141341 3.31418565 2.47316804 4.46620699]",1.8623
132,0.6931,0.7076,"[2.4608095  4.3668105  0.1599387  1.74028411 1.08099165 0.73916924
 1.01074716 2.33070729 2.33340397 3.31225779 2.47513519 4.46424198]",1.8636
133,0.693,0.7062,"[2.46076145 4.36662637 0.16005236 1.7400981  1.08107343 0.7393806
 1.01072189 2.33074232 2.33338045 3.31266636 2.47503955 4.46434147]",1.8639
134,0.6931,0.699,"[2.45898895 4.36528561 0.16159305 1.73875712 1.08270812 0.74064829
 1.00884875 2.33257034 2.33149937 3.3131607  2.47345525 4.46591781]",1.8613
135,0.6931,0.6787,"[2.45887506 4.36527584 0.16169092 1.73874638 1.0828231  0.74061367
 1.00876539 2.33267073 2.33141969 3.31247799 2.47334911 4.46602313]",1.8606
136,0.6931,0.6992,"[2.46098279 4.36742197 0.15953479 1.74089187 1.08067578 0.73847746
 1.01083246 2.33058364 2.33348317 3.31056249 2.47550576 4.46386712]",1.862
137,0.6931,0.6971,"[2.46292062 4.36918951 0.15767994 1.7426556  1.07878232 0.73675091
 1.01279957 2.32862934 2.3354525  3.30921762 2.47738092 4.46199612]",1.864
138,0.693,0.7039,"[2.45887998 4.3650661  0.16176532 1.73852981 1.0828468  0.7408891
 1.00877708 2.3326599  2.33143147 3.31335763 2.47330741 4.46607229]",1.8614
139,0.6932,0.6885,"[2.46220285 4.36727751 0.15906352 1.74073576 1.07989465 0.73884923
 1.01238864 2.32918029 2.33506646 3.31251893 2.47612845 4.46327342]",1.8668
140,0.6931,0.709,"[2.46033179 4.36560704 0.16081634 1.7390667  1.08168995 0.7404843
 1.01046139 2.33108166 2.3331348  3.31383904 2.47436003 4.46504002]",1.8648
141,0.6932,0.6983,"[2.46434831 4.36964022 0.15678848 1.74309705 1.07766423 0.73645506
 1.01447083 2.32706899 2.33714369 3.30981508 2.47838829 4.46101214]",1.8676
142,0.6932,0.6951,"[2.46224851 4.36733771 0.15899634 1.74079276 1.07982449 0.73879022
 1.01241581 2.32914389 2.33509221 3.31232573 2.47620534 4.46319988]",1.8666
143,0.6932,0.6935,"[2.46180336 4.36673937 0.1595808  1.74019187 1.08037106 0.73938176
 1.01210511 2.32952375 2.33479524 3.31250194 2.47563682 4.46377183]",1.8665
144,0.6929,0.7102,"[2.45810061 4.36337344 0.16309743 1.73682161 1.08396006 0.7427037
 1.00829805 2.33328115 2.33097867 3.31527021 2.47208577 4.46731715]",1.8629
145,0.693,0.6791,"[2.4639876  4.36909608 0.15730659 1.74254103 1.07813068 0.7370084
 1.01423232 2.32736887 2.33691684 3.30972413 2.4778953  4.46151122]",1.8673
146,0.6931,0.6966,"[2.46396416 4.36909111 0.15733277 1.74253266 1.07815743 0.73700725
 1.01421677 2.32738859 2.3369021  3.30946964 2.4778691  4.46153781]",1.8671
147,0.6931,0.6841,"[2.46178357 4.36649281 0.15972755 1.73993218 1.08045834 0.73968233
 1.01211949 2.32952256 2.33481119 3.3128185  2.47552117 4.46389402]",1.8668
148,0.693,0.7102,"[2.459988   4.3649838  0.16135269 1.73842295 1.08214576 0.74115102
 1.01023778 2.33136443 2.33292249 3.31392347 2.47387054 4.46554111]",1.8647
149,0.6931,0.7062,"[2.46394141 4.36884161 0.15744882 1.74228063 1.07821755 0.73730428
 1.01421168 2.32739938 2.3368981  3.31012263 2.47778947 4.46162549]",1.8677
