epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
33,0.6935,0.6924,"[ 2.14157046  4.78887723 -0.43669281  1.56900327  0.87415568  1.01884497
  0.71906869  2.31924121  2.96780405  3.12034798  2.03130046  4.9321892 ]",0.0485
34,0.6932,0.6908,"[ 2.09229705  4.80692689 -0.43256411  1.52002852  0.88817408  1.05368873
  0.73712739  2.30503241  2.95359447  3.10430452  1.9847637   4.96808874]",0.0704
35,0.6937,0.7076,"[ 2.05323162  4.85644478 -0.38270554  1.47224214  0.93310431  1.04548562
  0.74331624  2.30517342  2.94764265  3.05442195  1.96615309  4.9809123 ]",0.1031
36,0.6937,0.6876,"[ 2.05925421  4.90589543 -0.34071491  1.46413868  0.96635157  1.09445994
  0.73537056  2.31517784  2.95955593  3.0046035   1.91646992  4.97656975]",0.1223
37,0.6927,0.6741,"[ 2.09773289  4.87401956 -0.39061778  1.49212231  1.01387528  1.1443281
  0.70740871  2.33502961  2.98745693  3.0523768   1.86674477  4.9942713 ]",0.1007
38,0.693,0.6886,"[ 2.14750734  4.91917325 -0.4404506   1.54202426  1.05189866  1.19402029
  0.71388112  2.31052132  2.97155255  3.10227886  1.82544382  5.04402859]",0.0781
39,0.6929,0.694,"[ 2.19738838  4.96856507 -0.4715919   1.59194952  1.10139527  1.22215887
  0.7160246   2.26535843  2.92987333  3.15217487  1.81940355  5.07891051]",0.0656
40,0.6935,0.6682,"[ 2.24726404  5.00263299 -0.51002263  1.64187238  1.15077542  1.26562091
  0.68223551  2.2636473   2.92640485  3.20205203  1.84104797  5.05987695]",0.066
41,0.6935,0.6823,"[ 2.29707984  5.04206286 -0.49791468  1.69174322  1.17388898  1.28927814
  0.68010474  2.25334282  2.91660972  3.24766285  1.88538923  5.049756  ]",0.0767
42,0.693,0.6874,"[ 2.30286088  5.09170674 -0.44841903  1.68824368  1.15073559  1.33779196
  0.66036109  2.25201594  2.92033177  3.19794643  1.84330234  5.03154414]",0.0647
43,0.6929,0.6922,"[ 2.25326621  5.13400683 -0.39875602  1.63844335  1.13529123  1.38675812
  0.64038234  2.25399904  2.92229948  3.14802876  1.79447408  4.9825677 ]",0.0581
44,0.6948,0.6896,"[ 2.20365155  5.18292268 -0.34897616  1.58862251  1.14948771  1.43589034
  0.63978466  2.24439137  2.91248905  3.09810164  1.74528527  4.93292438]",0.0681
45,0.6946,0.6887,"[ 2.15415956  5.22628982 -0.29926418  1.53882855  1.16414068  1.48537711
  0.63704889  2.24205951  2.91030225  3.04817728  1.69620207  4.8834706 ]",0.0921
46,0.6944,0.6995,"[ 2.10657938  5.27555529 -0.24969318  1.48918814  1.17606764  1.53495052
  0.61562545  2.24956812  2.92478555  2.99826975  1.64715598  4.83392759]",0.1304
47,0.6947,0.6943,"[ 2.09457807  5.32431719 -0.20033759  1.43996463  1.17291634  1.58448342
  0.61777675  2.24582234  2.92300917  2.94837443  1.59798196  4.78469349]",0.166
48,0.694,0.6924,"[ 2.08493571  5.37237458 -0.16872266  1.41407475  1.18769481  1.63400355
  0.61890021  2.24695153  2.92688681  2.89849154  1.54861565  4.73527286]",0.1987
49,0.6943,0.6965,"[ 2.08083815  5.42032941 -0.17194515  1.37819627  1.20085805  1.6697325
  0.61996624  2.26270958  2.94061236  2.84862612  1.49913816  4.69940396]",0.2379
50,0.6939,0.6818,"[ 2.07817355  5.46717684 -0.1347462   1.36611606  1.2020154   1.66869795
  0.61777465  2.2686548   2.9446157   2.79879465  1.45008625  4.68385957]",0.2745
51,0.6937,0.6689,"[ 2.1070423   5.49993088 -0.10789285  1.37903112  1.19217421  1.65484688
  0.62364771  2.27022602  2.93243634  2.74901862  1.40225622  4.65234558]",0.2825
52,0.6938,0.7167,"[ 2.1352468   5.5334824  -0.09776018  1.39820096  1.17133982  1.65503435
  0.63347355  2.26214384  2.92228102  2.69937074  1.38109321  4.6031158 ]",0.2839
53,0.6931,0.6802,"[ 2.16635731  5.55602682 -0.05957866  1.42129164  1.15551645  1.61278652
  0.61763425  2.27799493  2.92692813  2.67502316  1.38909937  4.55493047]",0.2783
54,0.6941,0.6727,"[ 2.21607012  5.58271525 -0.04641014  1.47075143  1.14757886  1.59443868
  0.62373817  2.27191321  2.91662212  2.72223946  1.3888436   4.50557116]",0.2149
55,0.6948,0.7236,"[ 2.26583645  5.62667477 -0.02596121  1.51845453  1.12443845  1.56092429
  0.63400556  2.26225181  2.90454938  2.77177874  1.38084421  4.46270971]",0.1791
56,0.6929,0.691,"[ 2.31559119e+00  5.67084785e+00 -2.28890215e-03  1.56437338e+00
  1.13244969e+00  1.51360593e+00  6.33475878e-01  2.28807301e+00
  2.91261452e+00  2.82151572e+00  1.35512074e+00  4.47907604e+00]",0.1628
57,0.6928,0.7034,"[ 2.36529153  5.68862122 -0.00631967  1.61407543  1.16787103  1.52110949
  0.64335706  2.28606408  2.9087614   2.8712793   1.32283429  4.52859836]",0.1476
58,0.6928,0.6912,"[ 2.41491440e+00  5.70181752e+00 -4.14397693e-03  1.66362503e+00
  1.17989988e+00  1.52501391e+00  6.41192094e-01  2.29812714e+00
  2.92268825e+00  2.92107192e+00  1.31490993e+00  4.56124382e+00]",0.153
59,0.6934,0.6905,"[ 2.46457254e+00  5.71568914e+00 -2.46921711e-03  1.71325223e+00
  1.21171347e+00  1.55057401e+00  6.37127110e-01  2.32220948e+00
  2.95233479e+00  2.97087664e+00  1.28719855e+00  4.60107377e+00]",0.1742
60,0.6941,0.6946,"[2.5142323  5.74127439 0.01293249 1.76290746 1.26139476 1.59938603
 0.66843101 2.34432097 2.98475981 3.02067572 1.24462095 4.65071219]",0.2146
61,0.6939,0.6902,"[2.56377182 5.75879695 0.0459676  1.81243194 1.31098239 1.63584852
 0.69417893 2.36232979 3.00829673 3.07045055 1.24494669 4.69987787]",0.2674
62,0.6931,0.6974,"[2.60306874 5.75237929 0.08768944 1.85140938 1.36041328 1.67719118
 0.7437263  2.35069179 3.00659896 3.12016134 1.27189401 4.74565303]",0.2971
63,0.6932,0.6987,"[2.60399005 5.7615711  0.13680161 1.83707186 1.40936078 1.69647852
 0.79330869 2.34680729 3.00433182 3.16981952 1.32054885 4.76101522]",0.2779
64,0.6935,0.7106,"[2.59701895 5.78419386 0.17914    1.82291098 1.41358059 1.68860041
 0.82349704 2.34682714 3.00432637 3.21937595 1.36069194 4.75588216]",0.2576
65,0.6933,0.6883,"[2.57366873 5.82764138 0.22811996 1.78819593 1.37430262 1.65028432
 0.86902432 2.34071978 2.99637439 3.26883939 1.41022177 4.7224234 ]",0.2195
66,0.6938,0.6757,"[2.52463414 5.86943013 0.26757517 1.73865049 1.33053122 1.61072861
 0.91874776 2.29879726 2.95262564 3.29837773 1.45989284 4.69085918]",0.1939
67,0.6932,0.6987,"[2.47875262 5.90315152 0.30087884 1.6891783  1.29474544 1.59710553
 0.96845083 2.25521075 2.90919958 3.32597673 1.50925436 4.66115573]",0.2109
68,0.6936,0.7086,"[2.48072768 5.92306471 0.30295841 1.68269708 1.28667501 1.61312275
 0.98223299 2.2634601  2.91746052 3.3754303  1.52676573 4.65254234]",0.2189
69,0.6936,0.704,"[2.49865737 5.90956686 0.27531108 1.69461344 1.31352142 1.65988483
 0.97599096 2.2872583  2.9412726  3.40412843 1.48526265 4.67243871]",0.1873
70,0.6925,0.7259,"[2.482774   5.87555512 0.24364216 1.68511741 1.35328142 1.69748366
 1.0051588  2.29271524 2.95094547 3.43987981 1.44888908 4.70613874]",0.1592
71,0.693,0.6867,"[2.51891568 5.8855545  0.25632943 1.72097013 1.3732206  1.71419096
 0.97504774 2.33657739 2.99681167 3.48963137 1.43292445 4.70218328]",0.1804
72,0.6928,0.6861,"[2.5189444  5.87455554 0.25028454 1.72182852 1.40073452 1.72111404
 0.97017701 2.33468181 2.99498892 3.4808057  1.40183829 4.72400254]",0.1777
73,0.6927,0.6871,"[2.51593993 5.86234869 0.23992801 1.72140109 1.40790783 1.71561994
 0.96656231 2.32634286 2.98635424 3.44430594 1.38761626 4.73402342]",0.1734
74,0.6923,0.6939,"[2.51156371 5.86453834 0.24182531 1.71728517 1.38451636 1.68017828
 0.96024522 2.31444837 2.97370746 3.41262333 1.39979455 4.73162365]",0.1686
75,0.6926,0.6851,"[2.48591673 5.89577763 0.27255561 1.68591775 1.339272   1.63114551
 0.92941931 2.28546887 2.94078338 3.36309364 1.44091506 4.70481989]",0.1718
76,0.6929,0.6937,"[2.45622782 5.9036948  0.28565171 1.6483524  1.3083859  1.58422744
 0.91865545 2.27349335 2.92837057 3.31344771 1.46653922 4.70485743]",0.176
77,0.6927,0.6814,"[2.41608102 5.91162269 0.30032965 1.5991362  1.29061879 1.53525092
 0.89301895 2.27704409 2.92871676 3.2637778  1.48262102 4.69892479]",0.1747
78,0.6925,0.6816,"[2.36647134 5.90530891 0.30034073 1.54950972 1.28667424 1.51588124
 0.85738605 2.28591413 2.93490947 3.21404048 1.48259489 4.70181124]",0.1507
79,0.6919,0.6983,"[2.31671971 5.87160326 0.27123861 1.49977424 1.29893023 1.56405381
 0.82507459 2.30170719 2.94698897 3.16426637 1.45745486 4.70594113]",0.1028
